1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.627961	0.000000	5.112146	0.013345	327.8
1	-0.593644	0.000000	5.112146	0.014775	2.4
2	-0.644641	0.000000	5.112146	0.025707	2.6
3	-0.595775	0.000000	5.112146	0.021762	2.4
4	-0.605242	1.000000	4.879776	0.012744	2.3
5	-0.589474	2.000000	4.667611	0.015779	3.0
6	-0.605191	1.718267	4.725495	0.015103	3.0
7	-0.614807	2.718267	4.526261	0.014487	2.9
8	-0.581237	1.776567	4.713400	0.017855	2.6
9	-0.615053	2.769666	4.516473	0.017478	2.4
10	-0.560766	1.821459	4.704128	0.017339	2.4
11	-0.591259	2.821459	4.506653	0.015196	3.1
12	-0.604927	3.821376	4.325105	0.008337	2.4
13	-0.645373	3.185909	4.438744	0.013765	2.5
14	-0.589876	3.488046	4.383978	0.029322	2.6
15	-0.601599	2.539839	4.560569	0.012784	2.3
16	-0.564158	3.538993	4.374876	0.019540	2.9
17	-0.623975	4.538992	4.203575	0.012128	2.7
18	-0.610826	3.590792	4.365661	0.021022	2.3
19	-0.641504	4.530253	4.205014	0.008132	2.2
20	-0.609514	5.357432	4.073047	0.008923	2.3
21	-0.599274	4.517673	4.207087	0.013177	2.3
22	-0.593458	4.340008	4.236583	0.014374	2.6
23	-0.643623	5.339476	4.075824	0.016845	2.7
24	-0.626323	6.337898	3.926968	0.013378	2.7
25	-0.589911	7.337898	3.788392	0.013491	2.9
26	-0.609497	8.337590	3.659301	0.010684	2.6
27	-0.626504	7.391208	3.781278	0.012844	2.4
28	-0.609302	8.390489	3.652714	0.011422	2.3
29	-0.618282	7.443037	3.774388	0.011772	2.8
30	-0.640465	8.436833	3.646964	0.013486	2.9
31	-0.600721	9.436824	3.527144	0.014746	2.3
32	-0.594734	8.489656	3.640431	0.010823	2.3
33	-0.645575	9.487277	3.521307	0.012749	2.2
34	-0.638343	8.539183	3.634327	0.013410	2.3
35	-0.605331	7.684546	3.742610	0.018767	2.7
36	-0.613796	8.684546	3.616530	0.009000	2.7
37	-0.620172	7.823095	3.724619	0.012785	2.3
38	-0.601698	6.882156	3.850314	0.012293	2.2
39	-0.600575	7.882155	3.717003	0.007019	2.4
40	-0.603211	7.797954	3.727871	0.012201	2.5
41	-0.598890	7.323798	3.790278	0.012711	2.4
42	-0.640735	6.376832	3.921384	0.011620	3.0
43	-0.613321	7.376831	3.783194	0.008402	2.4
44	-0.570537	8.375748	3.654547	0.016659	2.4
45	-0.593607	9.192366	3.555702	0.017986	2.6
46	-0.584194	8.244159	3.670992	0.016151	2.4
47	-0.625314	9.244159	3.549613	0.009958	2.6
48	-0.611967	9.795029	3.486117	0.021829	3.5
49	-0.613231	10.771896	3.378932	0.017386	2.4
50	-0.589969	9.823688	3.482875	0.013286	2.4
51	-0.589940	10.605474	3.396724	0.014460	2.3
52	-0.611303	11.605452	3.292549	0.013089	2.3
53	-0.606195	11.706061	3.282421	0.011099	2.3
54	-0.615179	10.833505	3.372392	0.009537	2.8
55	-0.586918	9.968261	3.466616	0.011452	2.8
56	-0.616395	9.749512	3.491277	0.009293	2.3
57	-0.596130	8.848543	3.596660	0.009979	2.3
58	-0.605967	9.125942	3.563542	0.021292	2.7
59	-0.565453	10.125266	3.449129	0.013821	2.5
60	-0.631009	10.342989	3.425170	0.016307	2.5
61	-0.593493	11.342492	3.319319	0.016777	2.6
62	-0.629326	10.394322	3.419569	0.016293	2.8
63	-0.590937	11.338964	3.319682	0.016263	2.7
64	-0.618906	12.338964	3.220108	0.019094	2.5
65	-0.618897	13.273046	3.132347	0.012776	2.4
66	-0.591877	12.324839	3.221473	0.021738	2.3
67	-0.604258	12.682660	3.187250	0.012949	2.7
68	-0.648206	11.734453	3.279574	0.017938	2.5
69	-0.638365	12.734453	3.182357	0.026883	2.4
70	-0.583892	11.786245	3.274393	0.017482	2.2
71	-0.591009	12.786245	3.177478	0.025193	2.3
72	-0.622909	13.786245	3.086135	0.023525	2.3
73	-0.618835	14.786245	2.999897	0.010625	2.7
74	-0.625557	13.838038	3.081547	0.012396	2.8
75	-0.615789	14.514096	3.022886	0.008695	2.3
76	-0.633284	13.819518	3.083186	0.013343	2.5
77	-0.590075	14.819494	2.997113	0.015084	2.7
78	-0.597302	14.940690	2.987006	0.009329	2.5
79	-0.607796	13.992628	3.067934	0.015186	2.5
80	-0.606992	14.372129	3.035018	0.016359	2.7
81	-0.597484	13.423952	3.118615	0.012474	2.3
82	-0.599314	14.368600	3.035321	0.013860	2.2
83	-0.623704	15.368599	2.951861	0.018827	2.3
84	-0.593713	14.420397	3.030882	0.014144	2.4
85	-0.623169	14.388086	3.033650	0.014706	2.2
86	-0.589370	13.440135	3.117150	0.020735	2.9
87	-0.619390	14.440055	3.029201	0.012984	2.2
88	-0.587411	13.766112	3.087923	0.020003	2.4
89	-0.594998	14.766112	3.001586	0.015635	2.2
90	-0.600530	15.766112	2.919946	0.017186	2.1
91	-0.603122	14.819309	2.997128	0.012516	2.2
92	-0.629956	15.033933	2.979277	0.012814	2.6
93	-0.645549	14.085926	3.059776	0.009949	2.7
94	-0.613151	14.999882	2.982095	0.011114	2.2
95	-0.606051	15.967961	2.904003	0.016064	2.2
96	-0.619961	16.603137	2.854950	0.012911	2.2
97	-0.591271	16.938392	2.829721	0.010919	2.4
98	-0.602095	15.997260	2.901703	0.024914	2.2
99	-0.590947	15.049605	2.977982	0.008541	2.5
100	-0.612815	14.101410	3.058426	0.016136	2.6
101	-0.596812	14.031261	3.064550	0.015198	2.7
102	-0.625930	15.029604	2.979635	0.007634	2.7
103	-0.612869	15.440057	2.946073	0.022622	2.4
104	-0.578564	14.491911	3.024775	0.008944	2.3
105	-0.625827	13.546526	3.107550	0.013474	2.2
106	-0.611629	14.546141	3.020161	0.015347	2.7
107	-0.603796	13.993783	3.067832	0.013351	2.5
108	-0.610833	14.987144	2.983150	0.011609	2.4
109	-0.612560	14.245573	3.045916	0.016707	2.2
110	-0.619088	15.244924	2.961934	0.014421	2.2
111	-0.628038	16.244914	2.882409	0.012864	2.2
112	-0.608071	15.301207	2.957341	0.012475	2.5
113	-0.624601	16.232602	2.883362	0.011679	2.6
114	-0.608692	17.231652	2.808015	0.010722	2.2
115	-0.610015	16.285043	2.879306	0.013578	2.2
116	-0.609671	15.370090	2.951740	0.008098	2.2
117	-0.626944	14.422606	3.030693	0.011255	2.2
118	-0.607336	13.623035	3.100683	0.014979	2.2
119	-0.591627	12.684265	3.187098	0.013920	2.4
120	-0.597353	13.684255	3.095210	0.017718	2.6
121	-0.608991	12.736129	3.182199	0.012203	2.4
122	-0.594015	13.701693	3.093655	0.012614	2.4
123	-0.613174	14.700495	3.007103	0.017246	2.3
124	-0.581201	15.653418	2.928924	0.010800	2.3
125	-0.593671	14.705250	3.006702	0.010220	2.2
126	-0.607493	13.773016	3.087309	0.009062	3.0
127	-0.597866	14.759260	3.002161	0.013457	2.3
128	-0.632915	14.170154	3.052448	0.012240	2.3
129	-0.594100	15.169893	2.968078	0.017740	2.1
130	-0.592174	16.142983	2.890319	0.019236	2.1
131	-0.583790	17.142983	2.814543	0.013808	2.2
132	-0.587759	18.106951	2.745166	0.016858	2.3
133	-0.605105	18.952620	2.687059	0.018773	2.9
134	-0.614460	18.004413	2.752382	0.013093	2.3
135	-0.603809	17.057064	2.820897	0.011366	2.2
136	-0.629550	16.222251	2.884164	0.014414	2.1
137	-0.604437	15.333699	2.954697	0.014740	2.3
138	-0.605629	16.307773	2.877552	0.018143	2.2
139	-0.627367	17.307773	2.802435	0.009994	2.5
140	-0.595514	18.292041	2.732234	0.014933	2.6
141	-0.590307	17.344563	2.799747	0.016421	2.6
142	-0.580460	18.344559	2.728587	0.013341	2.5
143	-0.613934	19.287335	2.664735	0.013328	2.4
144	-0.605494	18.416619	2.723599	0.015227	2.2
145	-0.607804	19.415768	2.656267	0.009608	2.2
146	-0.615366	20.414832	2.592189	0.009507	2.4
147	-0.617046	21.401666	2.531859	0.017447	2.6
148	-0.605137	20.471748	2.588631	0.007701	2.4
149	-0.601883	21.470962	2.527729	0.015102	2.5
150	-0.633142	21.740087	2.511812	0.015497	2.2
151	-0.590661	20.791894	2.568801	0.010512	2.2
152	-0.625974	19.844064	2.628413	0.013159	2.2
153	-0.622217	19.822243	2.629818	0.013019	3.0
154	-0.628760	18.882585	2.691778	0.013643	2.5
155	-0.613898	19.876423	2.626332	0.014684	2.3
156	-0.623840	20.702663	2.574298	0.014176	2.2
157	-0.587479	19.754471	2.634191	0.011981	2.4
158	-0.578933	20.660635	2.576894	0.013081	2.2
159	-0.590965	19.719394	2.636460	0.009917	2.3
160	-0.621152	18.779267	2.698769	0.012316	3.2
161	-0.611862	17.879698	2.761211	0.014618	2.2
162	-0.658222	18.874934	2.692294	0.011913	2.2
163	-0.547996	19.856591	2.627607	0.013597	2.4
164	-0.592857	20.451247	2.589912	0.016117	2.2
165	-0.592004	19.503877	2.650489	0.011095	2.2
166	-0.615192	18.556074	2.713997	0.017429	2.9
167	-0.590240	17.607868	2.780652	0.022809	2.4
168	-0.593786	18.607868	2.710448	0.019126	2.2
169	-0.634333	17.659660	2.776927	0.013921	2.4
170	-0.603668	18.655244	2.707210	0.011931	2.2
171	-0.602598	19.653637	2.640725	0.012800	2.2
172	-0.623216	20.620347	2.579389	0.013891	2.2
173	-0.614965	19.740509	2.635094	0.015891	2.7
174	-0.634485	18.805670	2.696979	0.010871	2.2
175	-0.587574	18.338846	2.728983	0.011519	2.2
176	-0.591731	18.950120	2.687228	0.010751	2.2
177	-0.633211	19.948489	2.621710	0.016831	2.3
178	-0.596758	19.360561	2.659900	0.010032	2.4
179	-0.587163	20.359757	2.595641	0.014892	2.5
180	-0.624650	19.417639	2.656144	0.011809	3.1
181	-0.579942	18.774207	2.699113	0.010211	2.2
182	-0.634322	17.826368	2.765004	0.031509	2.2
183	-0.616821	18.773318	2.699173	0.013964	2.2
184	-0.624329	19.773044	2.632991	0.014045	2.3
185	-0.591722	20.761317	2.570682	0.013993	2.4
186	-0.604737	21.042082	2.553514	0.015308	2.6
187	-0.632387	20.121488	2.610680	0.008557	2.5
188	-0.622635	21.118276	2.548895	0.013082	2.7
189	-0.650055	20.419768	2.591880	0.009853	2.6
190	-0.634401	19.841901	2.628552	0.010683	2.2
191	-0.618898	20.805506	2.567965	0.018036	2.1
192	-0.601487	21.517427	2.524966	0.019300	2.1
193	-0.590732	20.569398	2.582550	0.014416	3.0
194	-0.631331	21.569269	2.521891	0.011881	2.3
195	-0.594565	22.273792	2.480833	0.014233	2.2
196	-0.632965	21.983798	2.497570	0.017583	2.2
197	-0.626978	22.840783	2.448749	0.018150	2.4
198	-0.590215	23.840783	2.394139	0.016226	2.2
199	-0.632445	24.840783	2.341912	0.013061	2.2
200	-0.600532	23.892795	2.391365	0.012235	3.1
201	-0.603694	22.944809	2.442952	0.010640	2.2
202	-0.608412	21.996625	2.496825	0.013445	2.2
203	-0.597019	22.996024	2.440108	0.012323	2.1
204	-0.598999	23.991490	2.386119	0.014234	2.2
205	-0.591703	23.044187	2.437440	0.014370	2.2
206	-0.643312	24.044119	2.383331	0.017458	2.8
207	-0.635699	25.040078	2.331774	0.018989	2.5
208	-0.608328	24.388269	2.365260	0.009964	2.3
209	-0.624932	25.388260	2.314272	0.018188	2.3
210	-0.647830	26.382954	2.265690	0.007777	2.2
211	-0.601908	27.382891	2.218864	0.015359	2.2
212	-0.629197	28.380405	2.174042	0.008248	2.2
213	-0.596127	27.432458	2.216593	0.013153	2.8
214	-0.618568	28.142672	2.184559	0.016929	2.4
215	-0.604408	27.194465	2.227539	0.012408	2.2
216	-0.604642	28.191838	2.182375	0.018902	2.2
217	-0.604305	27.988238	2.191446	0.011744	2.4
218	-0.583543	27.501910	2.213419	0.012690	2.2
219	-0.619883	26.571183	2.256725	0.015365	2.4
220	-0.620003	25.623954	2.302573	0.016827	3.0
221	-0.622358	26.608624	2.254950	0.009227	2.4
222	-0.608511	25.669368	2.300332	0.014363	2.3
223	-0.622626	26.651768	2.252908	0.012557	2.2
224	-0.607773	25.735808	2.297062	0.017238	2.1
225	-0.636618	24.795075	2.344249	0.011826	2.3
226	-0.619116	25.795051	2.294154	0.012364	2.4
227	-0.626062	26.794237	2.246193	0.010731	2.7
228	-0.610376	27.791845	2.200266	0.014204	2.6
229	-0.629967	27.449583	2.215810	0.016273	2.3
230	-0.606237	27.579285	2.209894	0.008831	2.1
231	-0.626537	26.631532	2.253865	0.015084	2.2
232	-0.601206	25.797681	2.294025	0.019545	2.2
233	-0.612304	24.929145	2.337406	0.009770	3.0
234	-0.621964	25.275258	2.319924	0.011025	2.3
235	-0.618261	26.066358	2.280930	0.026245	2.2
236	-0.602883	27.066356	2.233476	0.014037	2.2
237	-0.627217	26.118149	2.278423	0.012570	2.2
238	-0.588965	25.178783	2.324770	0.019868	2.3
239	-0.626521	26.178561	2.275505	0.016031	2.2
240	-0.601097	25.230354	2.322177	0.016071	3.5
241	-0.620355	24.392284	2.365051	0.011572	2.3
242	-0.589550	23.447224	2.415338	0.017125	2.2
243	-0.599547	22.499020	2.467988	0.010027	2.1
244	-0.612529	21.550901	2.522980	0.015512	2.2
245	-0.624568	20.879112	2.563451	0.012363	2.3
246	-0.620016	21.847551	2.505512	0.014825	2.9
247	-0.608184	20.899350	2.562213	0.015855	2.5
248	-0.605286	19.951144	2.621540	0.016639	2.2
249	-0.610952	20.951143	2.559050	0.011467	2.3
