1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.089107	627.201626	0.004736	742.4
1	-0.775980	623.504937	0.020907	3.7
2	-0.000000	619.865785	0.000000	3.9
3	-0.820926	616.282728	0.017209	4.5
4	-0.000000	612.754375	0.000000	4.7
5	-0.017262	609.279381	0.001937	4.1
6	-0.976479	605.856447	0.013183	4.0
7	-0.877468	602.484317	0.010020	4.7
8	-0.283977	599.161779	0.001587	4.2
9	-0.000000	595.887656	0.000000	3.8
10	-0.707953	592.660813	0.014229	3.9
11	-0.005109	589.480151	0.001234	5.2
12	-0.895331	586.344606	0.020211	3.9
13	-0.734779	583.253145	0.012292	4.0
14	-0.625974	580.204771	0.004593	4.2
15	-0.000000	577.198517	0.000000	4.1
16	-0.819632	574.233444	0.016773	4.6
17	-0.800070	571.308645	0.010790	4.4
18	-0.000033	568.423237	0.000004	5.5
19	-0.720148	565.576365	0.026390	4.1
20	-0.052948	562.767201	0.001296	4.0
21	-0.003775	559.994938	0.000301	4.3
22	-1.106866	557.258797	0.013100	4.9
23	-1.129253	554.558018	0.012589	4.9
24	-0.756924	551.891865	0.009588	4.2
25	-0.804784	549.259621	0.029247	5.2
26	-0.521159	546.660592	0.011542	5.3
27	-0.718479	544.094102	0.017887	4.2
28	-0.040848	541.559494	0.001193	4.9
29	-0.001295	539.056129	0.000170	4.6
30	-1.114442	536.583387	0.023747	4.5
31	-0.670467	534.140663	0.024327	4.2
32	-0.283850	531.727370	0.002235	5.6
33	-1.124112	529.342935	0.016555	4.7
34	-1.286509	526.986802	0.018365	4.4
35	-1.089693	524.658430	0.020816	5.5
36	-0.607587	522.357290	0.019223	4.7
37	-0.787877	520.082868	0.029250	4.3
38	-0.970309	517.834665	0.020828	4.4
39	-0.000000	515.612193	0.000000	6.0
40	-0.957764	513.414976	0.012575	4.5
41	-0.860131	511.242551	0.006505	4.6
42	-1.114606	509.094468	0.019493	5.8
43	-0.932683	506.970285	0.034746	5.0
44	-0.127157	504.869574	0.000939	4.4
45	-0.973657	502.791916	0.016694	5.5
46	-0.086297	500.736903	0.001078	4.5
47	-0.907911	498.704137	0.011761	4.5
48	-0.552152	496.693228	0.011896	4.7
49	-0.705668	494.703798	0.005811	6.2
50	-0.000000	492.735476	0.000000	5.7
51	-0.875597	490.787900	0.010294	5.7
52	-0.710461	488.860718	0.015148	4.7
53	-1.204357	486.953585	0.039625	4.9
54	-0.495335	485.066164	0.009821	4.5
55	-0.769370	483.198126	0.015953	5.7
56	-0.626656	481.349149	0.025619	4.6
57	-0.639621	479.518920	0.013631	4.9
58	-0.356186	477.707132	0.004548	6.4
59	-0.916978	475.913485	0.008091	6.2
60	-0.000548	474.137684	0.000017	5.8
61	-1.173194	472.379445	0.015259	5.9
62	-0.000000	470.638485	0.000000	5.0
63	-0.906811	468.914531	0.023466	4.6
64	-1.161953	467.207315	0.019343	5.4
65	-0.863418	465.516573	0.014809	4.5
66	-0.000000	463.842050	0.000000	4.3
67	-0.587468	462.183494	0.007198	6.5
68	-1.058032	460.540658	0.029736	4.5
69	-0.000300	458.913303	0.000005	4.9
70	-1.117088	457.301192	0.026087	5.5
71	-0.584973	455.704096	0.031806	5.6
72	-0.806623	454.121787	0.013203	4.7
73	-0.000630	452.554045	0.000116	5.6
74	-0.000000	451.000653	0.000000	4.9
75	-1.001532	449.461399	0.006324	4.7
76	-0.000000	447.936075	0.000000	5.3
77	-0.420215	446.424477	0.007926	6.3
78	-0.000000	444.926406	0.000000	5.4
79	-0.295519	443.441666	0.004368	5.6
80	-1.019756	441.970065	0.018786	4.8
81	-0.338694	440.511415	0.004490	4.7
82	-0.808723	439.065533	0.009911	5.0
83	-0.000000	437.632238	0.000000	5.4
84	-0.792247	436.211351	0.005702	5.1
85	-0.306065	434.802701	0.004738	4.7
86	-0.330417	433.406117	0.005569	5.8
87	-0.594173	432.021430	0.015512	4.7
88	-0.658936	430.648479	0.009386	4.8
89	-0.000000	429.287101	0.000000	5.8
90	-0.828095	427.937140	0.011741	5.0
91	-1.093260	426.598440	0.009937	4.6
92	-0.910357	425.270849	0.011816	5.6
93	-1.097350	423.954220	0.014947	6.3
94	-0.759303	422.648404	0.014066	4.7
95	-0.854769	421.353259	0.010277	5.9
96	-0.572569	420.068643	0.007151	4.7
97	-0.674163	418.794419	0.007638	4.7
98	-0.100062	417.530451	0.001333	5.7
99	-0.000000	416.276604	0.000000	4.8
100	-1.047742	415.032748	0.027655	4.8
101	-0.995881	413.798754	0.007117	5.0
102	-0.596313	412.574495	0.007616	5.5
103	-1.168153	411.359849	0.008239	4.8
104	-0.929795	410.154691	0.010960	4.7
105	-1.153654	408.958904	0.011344	6.0
106	-0.667805	407.772368	0.014631	4.7
107	-0.986272	406.594968	0.047933	4.7
108	-0.181131	405.426590	0.009828	5.9
109	-1.035960	404.267122	0.016802	4.7
110	-0.000000	403.116456	0.000000	5.0
111	-0.000000	401.974481	0.000000	5.6
112	-0.465444	400.841093	0.003576	5.7
113	-0.733902	399.716187	0.010880	4.8
114	-1.080220	398.599660	0.028674	5.8
115	-0.665287	397.491411	0.006119	4.7
116	-0.373871	396.391342	0.006888	4.6
117	-0.000000	395.299353	0.000000	5.6
118	-0.974205	394.215350	0.012387	4.8
119	-1.132875	393.139238	0.010657	4.7
120	-0.541773	392.070924	0.015896	4.7
121	-0.000000	391.010316	0.000000	5.6
122	-0.558150	389.957325	0.011152	4.7
123	-0.000000	388.911862	0.000000	4.9
124	-1.187309	387.873839	0.032166	5.9
125	-0.762040	386.843173	0.014231	4.7
126	-0.505185	385.819777	0.010764	4.9
