1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.771698	627.201626	0.012434	726.7
1	-1.044600	623.504937	0.018918	4.5
2	-1.046158	619.865785	0.032679	4.7
3	-0.787218	616.282728	0.043970	4.8
4	0.000000	612.754375	0.000000	5.2
5	-0.374577	609.279381	0.010126	4.7
6	-0.657690	605.856447	0.018547	4.4
7	0.000000	602.484317	0.000000	5.4
8	0.000000	599.161779	0.000000	5.8
9	-0.516630	595.887656	0.027461	4.8
10	-0.000000	592.660813	0.000000	5.3
11	-0.570386	589.480151	0.017241	5.0
12	-0.897962	586.344606	0.013820	4.7
13	-0.279841	583.253145	0.002750	4.9
14	0.000000	580.204771	0.000000	5.6
15	-0.681149	577.198517	0.017165	5.1
16	-0.768945	574.233444	0.024732	6.4
17	-0.752920	571.308645	0.021223	5.2
18	-0.958604	568.423237	0.022908	5.4
19	-0.442070	565.576365	0.013947	5.6
20	0.000000	562.767201	0.000000	4.9
21	-0.981490	559.994938	0.017110	5.0
22	-0.604150	557.258797	0.008971	5.8
23	-0.040133	554.558018	0.001457	5.5
24	-1.112925	551.891865	0.016789	5.1
25	-0.918308	549.259621	0.012276	5.7
26	-0.622750	546.660592	0.019958	5.0
27	-0.633172	544.094102	0.012877	4.9
28	-0.564311	541.559494	0.007019	5.5
29	-0.364534	539.056129	0.009323	5.8
30	0.000000	536.583387	0.000000	5.2
31	-0.747473	534.140663	0.021930	5.9
32	0.000000	531.727370	0.000000	5.6
33	-0.130146	529.342935	0.001775	5.3
34	-1.029894	526.986802	0.013849	6.2
35	-0.257260	524.658430	0.005162	5.4
36	-0.203258	522.357290	0.002802	5.4
37	0.000000	520.082868	0.000000	6.1
38	-0.010804	517.834665	0.000628	5.3
39	-0.928113	515.612193	0.020365	5.3
40	-0.800253	513.414976	0.016562	6.2
41	-0.319444	511.242551	0.007369	5.1
42	-1.097769	509.094468	0.011453	5.3
43	-0.863429	506.970285	0.029960	6.0
44	0.000000	504.869574	0.000000	5.5
45	-0.488296	502.791916	0.016713	5.6
46	-0.296580	500.736903	0.003832	6.4
47	-0.951387	498.704137	0.029930	5.6
48	-0.127264	496.693228	0.005030	5.5
49	0.000000	494.703798	0.000000	6.4
50	-0.000000	492.735476	0.000000	5.8
51	0.000000	490.787900	0.000000	6.2
52	-0.499071	488.860718	0.030808	5.2
53	-0.332027	486.953585	0.010770	5.4
54	-0.908137	485.066164	0.016530	6.0
55	-0.234535	483.198126	0.004162	5.9
56	-0.968932	481.349149	0.011581	5.4
57	-0.333147	479.518920	0.008721	6.1
58	-0.816413	477.707132	0.027883	5.4
59	-0.510555	475.913485	0.003108	5.4
60	-1.038253	474.137684	0.023294	6.4
61	-0.540074	472.379445	0.023697	5.5
62	-0.000000	470.638485	0.000000	4.8
63	-0.261122	468.914531	0.011337	6.0
64	-0.553094	467.207315	0.010309	5.3
65	-0.875759	465.516573	0.026115	5.3
66	0.000000	463.842050	0.000000	6.5
67	-0.895879	462.183494	0.010245	5.9
68	-0.704011	460.540658	0.018206	5.7
69	-0.554776	458.913303	0.013725	5.6
70	-0.505012	457.301192	0.008986	5.5
71	-0.280313	455.704096	0.005952	6.2
72	0.000000	454.121787	0.000000	5.5
73	-0.994552	452.554045	0.026379	5.3
74	-0.569657	451.000653	0.028127	6.2
75	-0.792969	449.461399	0.010961	5.9
76	-0.000000	447.936075	0.000000	5.3
