1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.683816	0.000000	17.238430	0.014656	816.0
1	-0.675707	0.000000	17.238430	0.011281	2.6
2	-0.687971	0.000000	17.238430	0.006442	2.7
3	-0.698015	0.000000	17.238430	0.017753	3.2
4	-0.698156	0.000000	17.238430	0.009927	2.8
5	-0.690685	0.000000	17.238430	0.012050	2.9
6	-0.731289	1.000000	16.454865	0.011545	2.7
7	-0.702316	1.999902	15.739503	0.009920	2.6
8	-0.725527	1.600227	16.017850	0.009216	2.8
9	-0.698609	2.360412	15.496603	0.007355	2.6
10	-0.694895	3.185241	14.968097	0.010796	2.6
11	-0.661890	2.886352	15.155392	0.009727	2.7
12	-0.677868	2.476135	15.420214	0.009863	2.4
13	-0.699536	3.476121	14.790212	0.012023	2.7
14	-0.732970	3.175899	14.973881	0.011624	2.9
15	-0.698441	2.765669	15.232352	0.010111	3.2
16	-0.675089	3.765367	14.617471	0.012467	3.0
17	-0.702922	4.279223	14.320339	0.017760	2.3
18	-0.664053	3.868992	14.556562	0.015381	2.4
19	-0.655505	4.868991	13.993860	0.008063	2.3
20	-0.666828	5.822771	13.496258	0.011185	3.2
21	-0.705999	6.816781	13.013980	0.013933	2.4
22	-0.704683	6.464576	13.180871	0.010891	2.4
23	-0.714357	7.464087	12.718027	0.013423	2.4
24	-0.702039	7.054033	12.903921	0.015356	2.2
25	-0.668542	8.054033	12.459786	0.008158	2.3
26	-0.700671	9.054029	12.045208	0.013416	3.2
27	-0.661399	10.054023	11.657331	0.009173	2.8
28	-0.724337	9.645835	11.812601	0.017531	2.8
29	-0.708979	9.288784	11.951851	0.018282	2.5
30	-0.696962	8.878553	12.115949	0.006005	2.4
31	-0.732711	9.042558	12.049807	0.012718	2.2
32	-0.680091	9.601734	11.829625	0.013873	2.9
33	-0.682196	10.601722	11.455295	0.011762	2.7
34	-0.705655	11.601722	11.103924	0.006645	2.4
35	-0.704709	12.402291	10.837791	0.016535	2.3
36	-0.701162	13.402239	10.522775	0.009671	2.6
37	-0.704922	12.992008	10.649769	0.013500	2.6
38	-0.683572	12.746036	10.727394	0.012058	2.4
39	-0.712261	13.471399	10.501664	0.012750	2.6
40	-0.721754	14.471399	10.205604	0.010158	2.5
41	-0.668568	15.454547	9.930367	0.007592	2.3
42	-0.654561	16.454472	9.665255	0.006925	2.5
43	-0.700246	16.304091	9.704218	0.017032	2.6
44	-0.700752	17.304077	9.450875	0.008625	2.4
45	-0.698558	16.893846	9.553188	0.012932	2.9
46	-0.698419	16.483633	9.657736	0.013412	2.9
