1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.118387	627.201626	0.001821	921.2
1	-0.737511	623.504937	0.020963	4.7
2	-0.000000	619.865785	0.000000	4.5
3	-0.508584	616.282728	0.019714	5.3
4	-0.000000	612.754375	0.000000	4.6
5	-0.015321	609.279381	0.001954	4.8
6	-0.946077	605.856447	0.012053	5.0
7	-0.810897	602.484317	0.019039	5.7
8	-0.276580	599.161779	0.001508	4.8
9	-0.000000	595.887656	0.000000	4.9
10	-0.595243	592.660813	0.010227	5.6
11	-0.003647	589.480151	0.001068	4.9
12	-0.841523	586.344606	0.011409	5.0
13	-0.645521	583.253145	0.012835	5.7
14	-0.596603	580.204771	0.006220	5.2
15	-0.000000	577.198517	0.000000	5.3
16	-0.787225	574.233444	0.015326	6.2
17	-0.542723	571.308645	0.020012	5.7
18	-0.000013	568.423237	0.000005	5.2
19	-0.756905	565.576365	0.031101	5.2
20	-0.030943	562.767201	0.002415	5.0
21	-0.005767	559.994938	0.000328	5.4
22	-1.109662	557.258797	0.043259	5.7
23	-1.062502	554.558018	0.005828	5.3
24	-0.777262	551.891865	0.006499	5.5
25	-0.838191	549.259621	0.011193	5.4
26	-0.495314	546.660592	0.007975	5.1
27	-0.821980	544.094102	0.005300	5.4
28	-0.044609	541.559494	0.001440	5.7
29	-0.001290	539.056129	0.000273	5.2
30	-1.194238	536.583387	0.008334	5.3
31	-0.534030	534.140663	0.021281	6.1
32	-0.262947	531.727370	0.002969	5.0
33	-1.077376	529.342935	0.028810	5.6
34	-1.091854	526.986802	0.016315	5.6
35	-1.105145	524.658430	0.016676	5.3
36	-0.497783	522.357290	0.015331	5.5
37	-0.402032	520.082868	0.012945	6.4
38	-0.678779	517.834665	0.013276	5.4
39	-0.000000	515.612193	0.000000	5.9
40	-0.972663	513.414976	0.022899	5.6
41	-0.721433	511.242551	0.008619	5.4
42	-0.925761	509.094468	0.025922	6.4
43	-0.866368	506.970285	0.030076	5.6
44	-0.107501	504.869574	0.005061	5.5
45	-0.928508	502.791916	0.007349	6.5
46	-0.056231	500.736903	0.003037	5.5
47	-0.892608	498.704137	0.013619	5.6
48	-0.532608	496.693228	0.013369	6.3
49	-0.661864	494.703798	0.004285	5.3
50	-0.000000	492.735476	0.000000	5.7
51	-0.644678	490.787900	0.014681	7.0
52	-0.962132	488.860718	0.017045	6.5
53	-1.073006	486.953585	0.026811	7.0
54	-0.564932	485.066164	0.009903	7.4
55	-0.673152	483.198126	0.008583	8.3
56	-0.892707	481.349149	0.013820	8.9
57	-0.650663	479.518920	0.007807	8.0
58	-0.379736	477.707132	0.005445	6.5
59	-0.810705	475.913485	0.008489	7.0
60	-0.000213	474.137684	0.000076	7.2
61	-1.144953	472.379445	0.013817	7.3
62	-0.000000	470.638485	0.000000	8.2
63	-1.012272	468.914531	0.017789	9.6
64	-1.267302	467.207315	0.026143	8.5
65	-0.683708	465.516573	0.011731	8.8
66	-0.000000	463.842050	0.000000	7.2
67	-0.439212	462.183494	0.004232	6.1
68	-1.015581	460.540658	0.029601	7.2
69	-0.000007	458.913303	0.000003	7.2
70	-1.068200	457.301192	0.031260	7.3
71	-0.746844	455.704096	0.016254	6.3
72	-0.976075	454.121787	0.006889	6.2
73	-0.000067	452.554045	0.000030	8.1
74	-0.000000	451.000653	0.000000	7.2
75	-0.906106	449.461399	0.020494	8.1
76	-0.000000	447.936075	0.000000	6.5
77	-0.437916	446.424477	0.006066	7.7
78	-0.000000	444.926406	0.000000	5.8
79	-0.293260	443.441666	0.003562	7.1
80	-0.882365	441.970065	0.007478	6.1
81	-0.211429	440.511415	0.009229	7.1
82	-0.849803	439.065533	0.008152	7.5
83	-0.000000	437.632238	0.000000	7.3
84	-0.727461	436.211351	0.006697	8.7
85	-0.301206	434.802701	0.004594	6.9
86	-0.354866	433.406117	0.005528	8.1
87	-0.450367	432.021430	0.013588	5.9
88	-0.744396	430.648479	0.006966	7.4
89	-0.000000	429.287101	0.000000	7.0
90	-0.690448	427.937140	0.017514	6.8
91	-1.077653	426.598440	0.012732	7.4
92	-0.902341	425.270849	0.009630	7.0
93	-1.198166	423.954220	0.022627	8.3
94	-0.721354	422.648404	0.009683	7.5
95	-0.861309	421.353259	0.009727	9.7
96	-0.656638	420.068643	0.004788	6.5
97	-0.562138	418.794419	0.009624	7.3
98	-0.098978	417.530451	0.001836	6.2
99	-0.000000	416.276604	0.000000	6.0
100	-1.135210	415.032748	0.019182	6.9
101	-0.859330	413.798754	0.007960	6.0
102	-0.620349	412.574495	0.005444	7.0
103	-1.114932	411.359849	0.019449	5.9
104	-0.755892	410.154691	0.011572	6.0
105	-1.039073	408.958904	0.019535	6.8
106	-0.502485	407.772368	0.013926	6.1
107	-0.657422	406.594968	0.039669	7.1
108	-0.332632	405.426590	0.008381	6.5
109	-1.141355	404.267122	0.012179	6.1
110	-0.000000	403.116456	0.000000	7.5
111	-0.000000	401.974481	0.000000	6.4
112	-0.403056	400.841093	0.006517	7.6
113	-0.578528	399.716187	0.009689	7.7
114	-1.066982	398.599660	0.037389	7.2
115	-0.618396	397.491411	0.008172	6.2
116	-0.352857	396.391342	0.007354	5.7
117	-0.000000	395.299353	0.000000	7.0
118	-1.001030	394.215350	0.015023	6.4
119	-1.009471	393.139238	0.018276	6.3
120	-0.499225	392.070924	0.011358	6.2
121	-0.000000	391.010316	0.000000	5.8
122	-0.491750	389.957325	0.011567	6.7
123	-0.000000	388.911862	0.000000	5.8
124	-1.011516	387.873839	0.029915	6.1
125	-0.709156	386.843173	0.008409	6.9
126	-0.505098	385.819777	0.015479	5.9
127	-0.802041	384.803569	0.013042	7.7
128	-0.833164	383.794468	0.004489	6.6
129	-0.952937	382.792393	0.015256	6.7
130	-0.074286	381.797264	0.005662	7.0
131	-1.114769	380.809005	0.010361	6.1
132	-0.000000	379.827537	0.000000	6.3
133	-0.957978	378.852786	0.013293	6.0
134	-0.814001	377.884678	0.006851	6.1
135	-0.220496	376.923138	0.002881	6.7
136	-0.535819	375.968095	0.003837	5.9
137	-0.050163	375.019479	0.002909	6.9
138	-0.472447	374.077218	0.006527	6.0
139	-0.758127	373.141244	0.007560	6.1
140	-0.000000	372.211489	0.000000	7.7
141	-0.004967	371.287887	0.001139	5.6
142	-0.204528	370.370370	0.006217	6.1
143	-1.205911	369.458876	0.012088	7.7
144	-0.110078	368.553338	0.002239	5.8
145	-0.453545	367.653696	0.009632	6.3
146	-0.068945	366.759885	0.001463	6.2
147	-0.641569	365.871846	0.007568	6.0
148	-0.975111	364.989518	0.004219	6.3
149	-0.412795	364.112841	0.008112	5.5
150	-0.769052	363.241757	0.015798	7.3
151	-1.080965	362.376208	0.008623	6.0
152	-0.000535	361.516137	0.000190	5.9
153	-0.792942	360.661488	0.007964	6.7
