1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.066086	627.201626	0.001436	919.4
1	-1.308542	623.504937	0.005836	3.6
2	-0.000007	619.865785	0.000002	4.1
3	-0.802818	616.282728	0.006292	3.9
4	-1.200857	612.754375	0.013401	4.4
5	-1.475542	609.279381	0.008706	4.0
6	-0.412220	605.856447	0.015817	4.0
7	-0.022383	602.484317	0.001591	4.1
8	-1.314696	599.161779	0.009715	4.2
9	-0.095737	595.887656	0.002741	4.0
10	-1.222171	592.660813	0.009468	3.8
11	-1.091115	589.480151	0.007546	4.8
12	-1.523377	586.344606	0.017514	4.1
13	-1.433003	583.253145	0.012095	3.9
14	-0.579888	580.204771	0.003129	4.3
15	-0.869815	577.198517	0.016833	5.3
16	-1.517554	574.233444	0.016343	4.2
17	-0.100405	571.308645	0.002175	4.0
18	-0.445109	568.423237	0.012927	4.8
19	-0.617914	565.576365	0.009715	4.0
20	-1.060336	562.767201	0.010212	4.1
21	-0.671770	559.994938	0.014918	4.1
22	-0.967064	557.258797	0.008590	5.1
23	-0.000000	554.558018	0.000000	3.8
24	-0.000090	551.891865	0.000018	4.0
25	-1.062316	549.259621	0.013666	4.1
26	-0.318753	546.660592	0.009643	5.0
27	-0.746396	544.094102	0.003346	3.9
28	-0.000000	541.559494	0.000000	4.1
29	-0.007665	539.056129	0.001357	4.1
30	-1.481677	536.583387	0.014988	5.1
31	-1.593634	534.140663	0.010816	4.0
32	-0.855160	531.727370	0.020805	4.1
33	-0.494275	529.342935	0.004676	4.9
34	-0.000000	526.986802	0.000000	4.1
35	-0.767135	524.658430	0.007249	4.1
36	-0.022420	522.357290	0.000761	4.3
37	-1.195417	520.082868	0.013157	5.4
38	-0.568255	517.834665	0.015570	4.2
39	-1.254910	515.612193	0.014592	4.3
40	-1.372266	513.414976	0.022597	4.5
41	-1.237299	511.242551	0.014303	5.4
42	-0.814575	509.094468	0.006941	4.7
43	-1.347769	506.970285	0.011154	4.3
44	-1.225405	504.869574	0.013265	5.2
45	-0.000000	502.791916	0.000000	4.0
46	-0.093786	500.736903	0.001836	4.3
47	-0.695426	498.704137	0.009231	4.6
48	-0.000000	496.693228	0.000000	5.3
49	-1.428103	494.703798	0.016357	4.6
50	-0.738294	492.735476	0.010021	4.4
51	-0.000000	490.787900	0.000000	5.4
52	-1.170788	488.860718	0.013105	4.5
53	-0.804772	486.953585	0.011116	4.4
54	-1.127219	485.066164	0.010770	4.4
55	-0.019197	483.198126	0.001590	5.4
56	-1.712888	481.349149	0.009027	4.6
57	-1.367103	479.518920	0.013728	4.4
58	-0.172903	477.707132	0.001732	5.3
59	-0.822661	475.913485	0.002723	4.4
60	-0.020675	474.137684	0.002244	4.3
61	-1.003722	472.379445	0.016296	4.5
62	-0.153955	470.638485	0.003822	6.1
63	-1.563938	468.914531	0.010626	5.0
64	-1.058748	467.207315	0.004069	4.5
65	-0.000000	465.516573	0.000000	5.5
66	-1.553397	463.842050	0.017377	4.7
67	-0.750468	462.183494	0.014070	4.5
68	-0.767802	460.540658	0.005778	5.4
69	-1.199082	458.913303	0.011880	4.6
70	-0.669435	457.301192	0.005803	4.7
71	-0.766050	455.704096	0.014297	5.3
72	-1.155586	454.121787	0.014084	4.7
73	-1.009105	452.554045	0.015744	4.5
74	-0.269909	451.000653	0.004661	4.5
75	-1.206568	449.461399	0.017365	5.3
76	-1.103322	447.936075	0.011492	4.6
77	-0.438596	446.424477	0.008629	4.5
78	-0.373882	444.926406	0.007502	5.3
79	-0.459080	443.441666	0.007429	4.6
80	-0.000000	441.970065	0.000000	4.6
81	-0.000000	440.511415	0.000000	4.9
82	-1.639954	439.065533	0.017795	6.0
83	-1.016524	437.632238	0.013022	4.6
84	-1.159682	436.211351	0.013285	4.5
85	-0.000000	434.802701	0.000000	5.4
86	-0.890046	433.406117	0.018298	4.7
87	-0.904778	432.021430	0.014580	4.7
88	-1.016471	430.648479	0.010063	5.4
89	-0.000016	429.287101	0.000003	4.6
90	-0.435662	427.937140	0.008480	4.6
91	-0.082471	426.598440	0.004212	5.3
92	-1.508121	425.270849	0.022990	4.8
93	-0.031359	423.954220	0.001648	4.9
94	-0.529674	422.648404	0.006134	4.7
95	-1.036988	421.353259	0.011225	5.8
96	-0.494622	420.068643	0.005807	4.7
97	-0.371860	418.794419	0.007941	5.0
98	-1.298854	417.530451	0.016324	5.8
99	-0.456599	416.276604	0.007464	5.0
100	-0.948067	415.032748	0.008011	4.8
101	-1.038763	413.798754	0.009984	5.8
102	-0.937831	412.574495	0.020987	4.8
103	-1.254901	411.359849	0.003699	4.8
104	-0.005868	410.154691	0.000088	5.6
105	-1.103559	408.958904	0.017021	6.0
106	-1.231039	407.772368	0.012693	4.9
107	-1.243357	406.594968	0.021351	5.7
108	-1.494514	405.426590	0.012246	4.8
109	-1.188904	404.267122	0.013710	5.2
110	-1.295375	403.116456	0.012003	5.6
111	-1.423164	401.974481	0.007368	4.9
112	-0.195134	400.841093	0.005734	4.9
113	-0.245943	399.716187	0.004978	5.4
114	-1.143344	398.599660	0.011209	5.1
115	-0.678726	397.491411	0.006382	5.2
116	-0.000000	396.391342	0.000000	4.6
117	-0.859626	395.299353	0.019298	5.7
118	-0.629070	394.215350	0.008062	4.9
