1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.409896	0.000000	21.392407	0.024591	131.1
1	-0.446107	0.000000	21.392407	0.014434	3.1
2	-0.446267	0.000000	21.392407	0.017320	2.5
3	-0.431028	0.000000	21.392407	0.016389	2.6
4	-0.438723	0.000000	21.392407	0.017781	2.9
5	-0.453480	0.000000	21.392407	0.014223	3.7
6	-0.459360	0.000000	21.392407	0.018166	3.2
7	-0.437220	0.000000	21.392407	0.015841	2.8
8	-0.462865	0.000000	21.392407	0.016699	2.7
9	-0.460001	0.000000	21.392407	0.013795	2.9
10	-0.458280	0.000000	21.392407	0.016227	3.4
11	-0.471265	0.000000	21.392407	0.018350	2.7
12	-0.485825	0.000000	21.392407	0.016860	2.4
13	-0.478686	0.000000	21.392407	0.013486	2.2
14	-0.486399	0.000000	21.392407	0.018305	2.2
15	-0.481914	0.000000	21.392407	0.013069	2.2
16	-0.515521	0.000000	21.392407	0.015825	3.0
17	-0.508864	0.000000	21.392407	0.015081	2.4
18	-0.488487	0.000000	21.392407	0.012875	2.2
19	-0.531376	0.000000	21.392407	0.018123	2.2
20	-0.522558	0.000000	21.392407	0.016783	2.8
21	-0.521693	0.000000	21.392407	0.011951	2.5
22	-0.492119	0.000000	21.392407	0.019396	3.5
23	-0.511824	0.000000	21.392407	0.019189	3.0
24	-0.532367	0.000000	21.392407	0.017760	3.0
25	-0.544328	0.000000	21.392407	0.015477	2.4
26	-0.581167	0.000000	21.392407	0.021528	2.3
27	-0.550352	0.000000	21.392407	0.018077	2.1
28	-0.570080	0.000000	21.392407	0.014043	3.1
29	-0.589824	0.000000	21.392407	0.019109	2.4
30	-0.574617	0.000000	21.392407	0.018416	2.3
31	-0.588967	0.000000	21.392407	0.025794	2.4
32	-0.628356	0.000000	21.392407	0.015308	2.2
33	-0.606714	0.000000	21.392407	0.019276	2.3
34	-0.613994	0.000000	21.392407	0.017584	2.7
35	-0.607729	0.000000	21.392407	0.018628	2.6
36	-0.621288	0.000000	21.392407	0.011926	2.2
37	-0.624833	0.000000	21.392407	0.020935	2.2
38	-0.609948	0.000000	21.392407	0.013490	2.1
39	-0.631608	0.000000	21.392407	0.011523	2.1
40	-0.661325	0.000000	21.392407	0.015779	2.1
41	-0.652719	0.000000	21.392407	0.019928	2.7
42	-0.699168	0.000000	21.392407	0.012798	2.5
43	-0.643515	0.000000	21.392407	0.016327	2.1
44	-0.674392	0.000000	21.392407	0.013570	2.1
45	-0.628836	0.000000	21.392407	0.013581	2.0
46	-0.677799	0.000000	21.392407	0.010299	2.2
47	-0.677925	0.000000	21.392407	0.013611	2.4
48	-0.687844	0.000000	21.392407	0.011357	2.8
49	-0.696533	0.000000	21.392407	0.014942	2.5
50	-0.690309	0.000000	21.392407	0.017428	2.4
51	-0.690467	0.000000	21.392407	0.016578	2.3
52	-0.717606	0.000000	21.392407	0.015058	2.1
53	-0.646818	0.000000	21.392407	0.015057	2.1
54	-0.688151	0.000000	21.392407	0.017912	2.2
55	-0.730131	0.000000	21.392407	0.018360	3.5
56	-0.691739	0.000000	21.392407	0.017001	2.5
57	-0.724325	0.000000	21.392407	0.010688	2.4
58	-0.705206	0.000000	21.392407	0.015535	2.3
59	-0.737969	0.000000	21.392407	0.015696	2.2
60	-0.752747	0.000000	21.392407	0.015831	2.1
61	-0.741019	0.000000	21.392407	0.014009	2.4
62	-0.736750	0.000000	21.392407	0.016569	2.6
63	-0.715606	0.000000	21.392407	0.008980	2.4
64	-0.741541	0.000000	21.392407	0.010618	2.3
65	-0.744935	0.000000	21.392407	0.013690	2.3
66	-0.728288	0.000000	21.392407	0.011175	2.2
67	-0.730448	0.000000	21.392407	0.009642	2.2
68	-0.763631	0.000000	21.392407	0.011095	2.9
69	-0.747563	0.000000	21.392407	0.008546	2.2
70	-0.720087	0.000000	21.392407	0.010150	2.1
71	-0.733709	0.000000	21.392407	0.010958	2.1
72	-0.777632	0.000000	21.392407	0.007787	2.1
