1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.516028	0.000000	17.795023	0.014012	119.8
1	-0.499886	0.000000	17.795023	0.028231	2.9
2	-0.548659	0.000000	17.795023	0.026732	2.4
3	-0.536648	0.000000	17.795023	0.022579	2.6
4	-0.534402	0.000000	17.795023	0.017879	3.1
5	-0.539211	0.000000	17.795023	0.020160	2.6
6	-0.554980	0.000000	17.795023	0.022003	2.7
7	-0.535171	0.000000	17.795023	0.021317	2.9
8	-0.576052	0.000000	17.795023	0.020339	2.8
9	-0.565620	0.000000	17.795023	0.019698	3.0
10	-0.549147	0.000000	17.795023	0.019278	2.5
11	-0.597251	0.000000	17.795023	0.018801	2.5
12	-0.609641	0.000000	17.795023	0.016540	2.6
13	-0.578477	0.000000	17.795023	0.016459	2.8
14	-0.623079	0.000000	17.795023	0.017217	3.1
15	-0.590785	0.000000	17.795023	0.018965	3.2
16	-0.619416	0.000000	17.795023	0.016253	3.2
17	-0.615474	0.000000	17.795023	0.014740	2.6
18	-0.575608	0.000000	17.795023	0.014715	2.8
19	-0.614839	0.000000	17.795023	0.021941	2.6
20	-0.611626	0.000000	17.795023	0.017199	3.3
21	-0.612633	0.000000	17.795023	0.017267	2.6
22	-0.608980	0.000000	17.795023	0.016282	2.4
23	-0.621067	0.000000	17.795023	0.015065	2.4
24	-0.636202	0.000000	17.795023	0.017005	2.7
25	-0.635406	0.000000	17.795023	0.016187	2.6
26	-0.663094	0.000000	17.795023	0.015530	3.4
27	-0.637531	0.000000	17.795023	0.012897	2.6
28	-0.662056	0.000000	17.795023	0.015347	2.7
29	-0.636967	0.000000	17.795023	0.015573	2.7
30	-0.640180	0.000000	17.795023	0.014330	2.7
31	-0.670045	0.000000	17.795023	0.012738	3.0
32	-0.673002	0.000000	17.795023	0.015766	2.6
33	-0.676891	0.000000	17.795023	0.015041	2.8
34	-0.661877	0.000000	17.795023	0.015784	2.7
35	-0.676019	0.000000	17.795023	0.016734	2.5
36	-0.634604	0.000000	17.795023	0.018039	2.8
37	-0.676876	0.000000	17.795023	0.017401	3.2
38	-0.669494	0.000000	17.795023	0.011659	2.8
39	-0.695952	0.000000	17.795023	0.013630	2.8
40	-0.691917	0.000000	17.795023	0.014904	2.8
41	-0.717857	0.000000	17.795023	0.016325	2.9
42	-0.732747	0.000000	17.795023	0.015755	3.6
43	-0.698038	0.000000	17.795023	0.018243	3.0
44	-0.716645	0.000000	17.795023	0.017114	3.1
45	-0.665592	0.000000	17.795023	0.017584	2.7
46	-0.702303	0.000000	17.795023	0.014546	2.5
47	-0.714440	0.000000	17.795023	0.022349	3.2
48	-0.724941	0.000000	17.795023	0.018192	3.0
49	-0.734817	0.000000	17.795023	0.015720	3.1
50	-0.752745	0.000000	17.795023	0.015804	2.8
51	-0.734091	0.000000	17.795023	0.018702	3.0
52	-0.770632	0.000000	17.795023	0.016176	2.7
53	-0.718235	0.000000	17.795023	0.018069	3.5
54	-0.750378	0.000000	17.795023	0.018357	2.9
55	-0.772915	0.000000	17.795023	0.010895	2.6
56	-0.736561	0.000000	17.795023	0.017407	2.9
57	-0.766050	0.000000	17.795023	0.013683	3.4
58	-0.758916	0.000000	17.795023	0.015915	3.6
59	-0.767444	0.000000	17.795023	0.018353	2.9
60	-0.766311	0.000000	17.795023	0.013865	2.9
61	-0.791592	0.000000	17.795023	0.011935	2.9
62	-0.793237	0.000000	17.795023	0.017154	2.9
63	-0.755500	0.000000	17.795023	0.012291	3.8
64	-0.775484	0.000000	17.795023	0.013734	2.6
65	-0.789481	0.000000	17.795023	0.012326	2.5
66	-0.752877	0.000000	17.795023	0.012908	2.9
67	-0.766490	0.000000	17.795023	0.011024	2.8
68	-0.781596	0.000000	17.795023	0.012377	3.4
69	-0.783188	0.000000	17.795023	0.008289	2.9
70	-0.782223	0.000000	17.795023	0.011185	2.6
71	-0.790869	0.000000	17.795023	0.014138	2.6
72	-0.820270	0.000000	17.795023	0.009177	3.1
73	-0.772497	0.000000	17.795023	0.008742	2.5
74	-0.787524	0.000000	17.795023	0.006612	3.0
75	-0.783218	0.000000	17.795023	0.009592	3.0
76	-0.754531	0.000000	17.795023	0.006653	3.0
77	-0.825257	0.000000	17.795023	0.013466	2.8
78	-0.783314	0.000000	17.795023	0.008454	2.7
79	-0.805371	0.000000	17.795023	0.010439	3.3
80	-0.808282	0.000000	17.795023	0.009036	2.6
81	-0.776629	0.000000	17.795023	0.011501	2.5
82	-0.792031	0.000000	17.795023	0.009991	2.5
83	-0.796092	0.000000	17.795023	0.008133	2.7
84	-0.762209	0.000000	17.795023	0.008928	2.9
85	-0.779863	0.000000	17.795023	0.007598	3.6
86	-0.800570	0.998917	16.986994	0.007210	2.9
87	-0.768014	1.163657	16.860732	0.005007	2.9
88	-0.806000	1.228732	16.811372	0.009947	2.9
89	-0.750152	2.190551	16.114127	0.007518	2.6
90	-0.768339	2.241722	16.078648	0.005595	3.4
91	-0.814307	2.082311	16.189691	0.008363	2.7
92	-0.795868	3.080297	15.518724	0.005643	2.8
93	-0.782315	4.067447	14.907600	0.006698	2.6
94	-0.780834	5.030906	14.355839	0.007482	2.7
95	-0.759715	4.871003	14.444569	0.006309	3.1
96	-0.799011	4.713265	14.533179	0.012481	3.6
97	-0.804807	5.713265	13.989135	0.009857	2.7
98	-0.804597	5.553362	14.073377	0.005077	2.7
99	-0.778987	5.394026	14.158336	0.007914	2.6
100	-0.805796	5.234588	14.244381	0.003928	3.1
101	-0.810987	5.078531	14.329622	0.005183	3.2
102	-0.797154	5.205097	14.260412	0.007089	3.4
