1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.058037	627.201626	0.001396	979.7
1	-1.493340	623.504937	0.012513	5.1
2	-0.000030	619.865785	0.000006	5.6
3	-0.907157	616.282728	0.008978	5.5
4	-1.433639	612.754375	0.011481	6.4
5	-1.610006	609.279381	0.009400	6.0
6	-0.751536	605.856447	0.017855	5.6
7	-0.019585	602.484317	0.001465	5.7
8	-1.340725	599.161779	0.008381	6.0
9	-0.121607	595.887656	0.001320	5.6
10	-1.210594	592.660813	0.013484	4.7
11	-0.988181	589.480151	0.011164	6.0
12	-1.619246	586.344606	0.011917	5.7
13	-1.510060	583.253145	0.013429	5.5
14	-0.550547	580.204771	0.005353	5.9
15	-1.019368	577.198517	0.019243	5.2
16	-1.359332	574.233444	0.021164	5.9
17	-0.105064	571.308645	0.001448	6.0
18	-0.579370	568.423237	0.010821	5.9
19	-0.891949	565.576365	0.005700	6.1
20	-1.135569	562.767201	0.009526	7.7
21	-0.659404	559.994938	0.016639	6.1
22	-0.942883	557.258797	0.006778	6.0
23	-0.000000	554.558018	0.000000	6.4
24	-0.000135	551.891865	0.000019	7.3
25	-1.117722	549.259621	0.012333	5.9
26	-0.477929	546.660592	0.013976	6.0
27	-0.735523	544.094102	0.004045	6.1
28	-0.000000	541.559494	0.000000	5.6
29	-0.074037	539.056129	0.001168	6.6
30	-1.540099	536.583387	0.010592	5.7
31	-1.615490	534.140663	0.010244	5.8
32	-1.022394	531.727370	0.006115	5.9
33	-0.475061	529.342935	0.004774	5.5
34	-0.000003	526.986802	0.000001	5.5
35	-0.851016	524.658430	0.007398	5.8
36	-0.019423	522.357290	0.001185	5.9
37	-1.252566	520.082868	0.011567	5.7
38	-0.802940	517.834665	0.005603	6.1
39	-1.073346	515.612193	0.022101	5.3
40	-1.519796	513.414976	0.013014	5.8
41	-1.231713	511.242551	0.017675	6.0
42	-0.819836	509.094468	0.009967	5.7
43	-1.348669	506.970285	0.014870	5.6
44	-1.148908	504.869574	0.024503	5.9
45	-0.000000	502.791916	0.000000	6.3
46	-0.085405	500.736903	0.002399	7.1
47	-0.645581	498.704137	0.007350	6.1
48	-0.000061	496.693228	0.000014	6.4
49	-1.391591	494.703798	0.012138	6.5
50	-0.826813	492.735476	0.009010	5.8
51	-0.000000	490.787900	0.000000	6.1
52	-1.222980	488.860718	0.015928	5.8
53	-0.871692	486.953585	0.009947	5.3
54	-1.282995	485.066164	0.016161	7.1
55	-0.011525	483.198126	0.001407	6.1
56	-1.679983	481.349149	0.011524	5.9
57	-1.253088	479.518920	0.010598	6.1
58	-0.149978	477.707132	0.002529	5.8
59	-0.809628	475.913485	0.005923	6.2
60	-0.071513	474.137684	0.000480	5.4
61	-1.262959	472.379445	0.011212	5.6
62	-0.161667	470.638485	0.003530	7.2
63	-1.551773	468.914531	0.006671	5.6
64	-1.096167	467.207315	0.007447	6.4
65	-0.000000	465.516573	0.000000	5.5
66	-1.682179	463.842050	0.008127	5.4
67	-0.849255	462.183494	0.009247	5.8
68	-0.736574	460.540658	0.008502	6.3
69	-1.413632	458.913303	0.008872	5.7
70	-0.621972	457.301192	0.006504	5.8
71	-1.021617	455.704096	0.009971	6.7
72	-1.343656	454.121787	0.009315	5.9
73	-1.127581	452.554045	0.007214	6.1
74	-0.328198	451.000653	0.000631	5.6
75	-1.208452	449.461399	0.016044	5.5
76	-1.310071	447.936075	0.016902	6.5
77	-0.649476	446.424477	0.009727	5.4
78	-0.467607	444.926406	0.002375	5.8
79	-0.430717	443.441666	0.004828	5.8
80	-0.000000	441.970065	0.000000	5.8
81	-0.000000	440.511415	0.000000	6.3
82	-1.760415	439.065533	0.014511	5.8
83	-1.176393	437.632238	0.014228	5.7
84	-1.275827	436.211351	0.013493	5.7
85	-0.000000	434.802701	0.000000	5.4
