1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.537741	0.000000	4.956416	0.015502	1424.9
1	-0.500230	0.000000	4.956416	0.021309	3.9
2	-0.524287	0.980658	4.735287	0.012257	3.0
3	-0.514278	1.434258	4.639544	0.014087	3.7
4	-0.538069	2.092131	4.507368	0.019863	3.6
5	-0.550185	3.015335	4.334094	0.015170	4.3
6	-0.528460	4.015291	4.160844	0.009186	4.0
7	-0.536594	4.608673	4.064433	0.017362	3.1
8	-0.551567	5.605017	3.912222	0.024630	3.2
9	-0.531961	4.711753	4.048138	0.010421	3.9
10	-0.510021	3.771087	4.201864	0.024564	4.6
11	-0.494667	4.771086	4.038818	0.011402	3.7
12	-0.542679	3.834013	4.191217	0.019038	3.7
13	-0.556386	4.798123	4.034585	0.023573	4.0
14	-0.515066	3.871139	4.184960	0.016719	3.2
15	-0.535251	4.790505	4.035777	0.018470	3.7
16	-0.506504	3.849862	4.188544	0.014202	3.0
17	-0.552762	3.663428	4.220205	0.025577	3.4
18	-0.525834	2.722898	4.387522	0.017742	4.0
19	-0.542893	3.717655	4.210947	0.023603	3.5
20	-0.515053	2.777002	4.377538	0.024256	3.6
21	-0.562371	3.776995	4.200862	0.016772	3.3
22	-0.549539	3.641823	4.223905	0.023191	3.9
23	-0.512899	4.641170	4.059282	0.011246	3.0
24	-0.507828	3.700591	4.213856	0.009511	3.2
25	-0.549005	3.139019	4.311887	0.017761	3.4
26	-0.491732	4.132432	4.141451	0.014532	3.1
27	-0.520083	3.191791	4.302481	0.023474	3.9
28	-0.552130	3.817584	4.193991	0.012661	3.3
29	-0.522939	4.412398	4.095825	0.017217	3.0
30	-0.494386	5.412251	3.940775	0.013690	3.4
31	-0.517564	5.154119	3.979669	0.021030	3.0
32	-0.550688	4.215488	4.127809	0.022010	3.4
33	-0.529048	3.274822	4.287765	0.022653	3.0
34	-0.521700	4.274822	4.118119	0.020956	2.6
35	-0.528230	3.373210	4.270456	0.014924	3.0
36	-0.520661	2.474489	4.433951	0.016975	3.0
37	-0.530464	1.554177	4.614876	0.019557	4.0
38	-0.536188	2.554177	4.418950	0.017053	3.6
39	-0.517698	1.613645	4.602740	0.013475	2.9
40	-0.535785	1.212799	4.685800	0.017980	2.9
41	-0.507957	0.751929	4.785080	0.019773	3.0
42	-0.533418	0.000000	4.956416	0.017571	3.6
43	-0.523238	0.000000	4.956416	0.013625	3.0
44	-0.525891	0.999999	4.731124	0.019346	2.9
45	-0.492958	0.075828	4.938583	0.028917	2.8
46	-0.499352	0.000000	4.956416	0.012166	3.1
47	-0.527143	0.000000	4.956416	0.013272	3.9
48	-0.560899	0.999319	4.731270	0.021151	3.0
49	-0.498125	1.998238	4.525770	0.020750	3.1
50	-0.502908	1.057879	4.718710	0.030878	2.9
51	-0.528066	0.117213	4.928905	0.014511	2.9
52	-0.533913	0.000000	4.956416	0.019065	3.7
53	-0.504121	0.000000	4.956416	0.020976	3.0
54	-0.534595	0.697658	4.797049	0.018480	3.0
55	-0.540357	0.000000	4.956416	0.026118	2.6
56	-0.536059	0.000000	4.956416	0.011198	2.8
57	-0.528247	0.000000	4.956416	0.020660	3.6
58	-0.542587	0.000000	4.956416	0.018289	2.9
59	-0.552179	0.526194	4.835259	0.023358	3.2
60	-0.524939	0.000000	4.956416	0.016986	2.8
61	-0.526793	0.000000	4.956416	0.027838	3.0
62	-0.497104	0.970665	4.737441	0.015751	3.6
63	-0.537567	0.029999	4.949345	0.007527	2.8
64	-0.519677	0.000000	4.956416	0.013579	2.6
65	-0.527562	0.000000	4.956416	0.016468	3.1
66	-0.517442	0.998198	4.731512	0.017688	2.5
67	-0.545663	1.935996	4.538051	0.022344	3.0
68	-0.523007	2.935996	4.348460	0.017332	3.8
69	-0.515707	1.995330	4.526342	0.012756	3.0
70	-0.525104	2.993768	4.337990	0.014152	3.0
71	-0.518779	3.619869	4.227672	0.019633	3.0
72	-0.531487	4.550963	4.073613	0.019174	3.3
73	-0.525144	3.610298	4.229316	0.023836	4.0
74	-0.502157	4.610298	4.064175	0.026002	3.6
75	-0.508535	3.669632	4.219144	0.020366	2.9
76	-0.526639	4.669632	4.054781	0.007627	2.7
77	-0.488511	4.105065	4.145965	0.024923	3.4
78	-0.536645	5.104453	3.987240	0.015430	3.3
79	-0.520666	5.437399	3.937026	0.020184	3.0
80	-0.521756	6.437236	3.793557	0.032369	2.7
81	-0.550196	7.437236	3.660156	0.017076	3.0
