1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	1015.8
1	-0.981241	623.504937	0.007229	45.4
2	-0.793931	619.865785	0.006141	52.7
3	-0.326811	616.282728	0.004900	38.5
4	-0.419474	612.754375	0.006083	41.2
5	-0.000000	609.279381	0.000000	38.9
6	-0.000000	605.856447	0.000000	38.1
7	-0.665609	602.484317	0.003985	37.9
8	-0.564425	599.161779	0.004441	36.3
9	-0.000148	595.887656	0.000017	35.4
10	-0.825446	592.660813	0.008921	39.7
11	-0.000000	589.480151	0.000000	40.6
12	-0.449463	586.344606	0.006044	37.6
13	-0.000000	583.253145	0.000000	45.4
14	-0.650567	580.204771	0.006462	43.5
15	-0.277717	577.198517	0.004869	41.0
16	-0.327884	574.233444	0.003897	43.5
17	-0.471715	571.308645	0.006704	42.5
18	-0.001379	568.423237	0.000043	43.0
19	-0.632549	565.576365	0.008894	46.0
20	-0.000000	562.767201	0.000000	45.0
21	-0.820193	559.994938	0.006935	40.4
22	-0.745694	557.258797	0.006693	40.8
23	-0.851875	554.558018	0.006599	38.7
24	-0.627466	551.891865	0.004695	39.9
25	-0.819351	549.259621	0.007891	38.5
26	-0.497132	546.660592	0.006895	39.9
27	-0.000000	544.094102	0.000000	49.3
28	-0.380051	541.559494	0.006156	46.1
29	-0.144408	539.056129	0.002135	45.3
30	-0.259169	536.583387	0.005385	58.7
31	-0.590208	534.140663	0.006850	48.6
32	-0.030563	531.727370	0.000735	61.6
33	-0.054327	529.342935	0.001124	60.7
34	-0.465367	526.986802	0.005696	50.7
35	-0.715181	524.658430	0.005815	44.1
36	-0.004112	522.357290	0.000079	57.9
37	-0.515830	520.082868	0.006913	42.4
38	-0.409442	517.834665	0.005287	41.0
39	-1.072709	515.612193	0.012861	45.7
40	-0.946794	513.414976	0.008664	40.6
41	-0.427526	511.242551	0.006985	39.6
42	-0.429070	509.094468	0.005160	37.6
43	-0.000445	506.970285	0.000013	38.5
44	-0.666567	504.869574	0.006363	42.4
45	-0.603789	502.791916	0.006328	37.9
46	-0.695042	500.736903	0.005046	37.1
47	-0.000000	498.704137	0.000000	36.6
48	-0.570922	496.693228	0.006145	36.3
49	-0.517907	494.703798	0.005323	37.8
50	-0.000000	492.735476	0.000000	37.8
51	-0.000779	490.787900	0.000030	38.6
52	-0.088362	488.860718	0.001907	35.8
53	-0.412790	486.953585	0.005255	39.2
54	-0.765252	485.066164	0.008012	43.0
55	-0.693109	483.198126	0.005709	38.3
56	-0.000000	481.349149	0.000000	38.7
57	-0.000000	479.518920	0.000000	38.1
58	-0.000000	477.707132	0.000000	35.9
59	-0.333857	475.913485	0.004448	38.3
60	-0.000000	474.137684	0.000000	37.7
61	-0.000000	472.379445	0.000000	37.0
