1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.644960	0.000000	19.963002	0.014723	905.7
1	-0.654441	0.000000	19.963002	0.014367	3.4
2	-0.652304	0.000000	19.963002	0.014039	3.3
3	-0.666548	0.000000	19.963002	0.015267	2.8
4	-0.658029	0.999999	19.055594	0.010371	2.9
5	-0.658281	0.709866	19.310255	0.012821	2.7
6	-0.681090	0.419733	19.571814	0.015392	3.3
7	-0.664888	0.129600	19.840557	0.009331	2.6
8	-0.692074	1.050493	19.011957	0.009928	2.6
9	-0.668603	0.760360	19.265445	0.013680	2.7
10	-0.654482	1.760360	18.418998	0.014992	2.3
11	-0.649292	2.760360	17.643800	0.012407	3.3
12	-0.648793	2.470228	17.861908	0.012408	2.8
13	-0.667834	2.180095	18.085476	0.011445	2.9
14	-0.696527	1.959502	18.259239	0.011427	2.5
15	-0.682488	1.669374	18.492926	0.015353	2.8
16	-0.633023	1.379981	18.732055	0.014299	3.1
17	-0.670494	2.379981	17.930854	0.016622	3.8
18	-0.647133	2.089848	18.156162	0.010276	3.2
19	-0.629855	1.799716	18.387205	0.004840	3.4
20	-0.656268	1.548784	18.591825	0.009861	2.6
21	-0.661752	1.258652	18.834161	0.016031	3.3
22	-0.672713	2.258621	18.024415	0.008839	3.4
23	-0.700072	3.258621	17.281404	0.009362	3.0
24	-0.667156	3.685034	16.982883	0.010318	2.6
25	-0.640653	3.395720	17.184286	0.008520	2.8
26	-0.664839	4.394567	16.508375	0.008415	2.6
27	-0.648061	4.452442	16.470837	0.006232	3.2
28	-0.667683	5.424564	15.864899	0.009793	2.6
29	-0.673596	5.134610	16.040914	0.010965	2.9
30	-0.669430	6.134610	15.449754	0.007973	3.1
31	-0.698866	5.844477	15.616733	0.008584	3.3
32	-0.674962	5.554345	15.787361	0.006506	3.3
33	-0.656839	6.554344	15.214408	0.011813	2.7
34	-0.661274	7.553798	14.681866	0.006688	3.0
35	-0.676222	7.263679	14.832571	0.011753	2.7
36	-0.686224	6.974638	14.985825	0.009566	2.9
37	-0.652742	7.974638	14.468620	0.010650	3.4
38	-0.664679	8.974638	13.985925	0.011367	2.8
39	-0.673067	8.684505	14.122622	0.009224	3.0
40	-0.674537	8.394980	14.261722	0.009723	2.5
41	-0.648046	8.104854	14.403887	0.008912	3.0
42	-0.635923	9.104743	13.925481	0.008622	3.1
43	-0.679946	10.104647	13.477826	0.011762	3.3
44	-0.679028	10.908620	13.138238	0.007162	2.9
45	-0.684524	10.618629	13.258735	0.007731	3.3
46	-0.687213	10.350840	13.371987	0.008927	3.3
47	-0.692088	10.310213	13.389338	0.010485	4.0
48	-0.689250	11.310213	12.974939	0.010745	3.0
49	-0.660644	12.310213	12.585420	0.010696	3.0
50	-0.652186	12.020081	12.696003	0.010928	2.8
51	-0.661135	13.020081	12.322811	0.012607	3.4
52	-0.709497	14.020081	11.970933	0.008997	3.6
53	-0.661464	13.729948	12.070938	0.008611	3.6
54	-0.675683	13.842158	12.032063	0.012272	3.2
55	-0.671931	14.842152	11.696369	0.006282	3.0
56	-0.686888	15.842152	11.378897	0.017324	2.6
57	-0.679260	15.552046	11.469209	0.012891	3.5
58	-0.656157	16.552046	11.163787	0.008458	2.8
59	-0.667485	16.262086	11.250659	0.009892	2.8
60	-0.679748	15.971953	11.338948	0.009032	2.7
61	-0.668102	16.971947	11.040336	0.010394	2.7
62	-0.655340	16.681985	11.125291	0.009089	2.8
63	-0.656331	16.391852	11.211615	0.012844	3.4
64	-0.651534	16.102097	11.299174	0.010627	3.2
65	-0.678708	15.907751	11.358672	0.011954	2.9
66	-0.660920	15.617812	11.448610	0.008368	2.6
67	-0.665369	15.327679	11.540045	0.010794	2.8
68	-0.677650	15.836551	11.380627	0.010935	3.3
69	-0.667220	15.546418	11.470975	0.011981	3.1
70	-0.658042	16.546418	11.165460	0.009054	2.8
71	-0.688707	16.256285	11.252411	0.011580	2.7
72	-0.638125	15.966153	11.340727	0.011298	2.7
73	-0.688413	15.676020	11.430440	0.009266	3.6
74	-0.687767	16.675394	11.127237	0.010965	2.7
75	-0.638336	16.513180	11.175353	0.007834	2.4
76	-0.678067	17.510497	10.885942	0.013980	2.8
77	-0.693741	17.220364	10.968578	0.012585	2.9
78	-0.671929	16.933199	11.051613	0.010223	3.1
79	-0.660185	17.061392	11.014390	0.011478	3.0
80	-0.711645	18.061392	10.732414	0.011110	3.0
81	-0.673926	17.771259	10.812727	0.011919	2.9
82	-0.685185	18.771258	10.540854	0.006194	3.3
83	-0.660625	19.759478	10.285290	0.014506	3.3
84	-0.690392	19.469346	10.359027	0.010983	3.8
85	-0.657627	19.179213	10.433829	0.010186	2.9
86	-0.671341	18.889080	10.509719	0.006089	3.0
87	-0.650633	19.887919	10.252981	0.010543	3.1
88	-0.616676	19.601510	10.325307	0.008175	2.9
89	-0.651336	20.601507	10.077112	0.007011	3.6
90	-0.653406	20.312004	10.147729	0.009924	2.9
91	-0.707302	21.311010	9.908131	0.004783	2.8
92	-0.695830	21.021094	9.976490	0.008060	3.3
93	-0.647577	20.733692	10.045194	0.013253	2.6
94	-0.655391	20.443566	10.115516	0.008933	3.7
95	-0.682476	21.443566	9.877187	0.012977	2.8
96	-0.677304	22.442017	9.650174	0.008747	2.9
97	-0.689267	22.151885	9.715057	0.008522	2.6
98	-0.673792	21.861752	9.780819	0.010355	2.9
99	-0.680917	22.787407	9.574055	0.014082	3.7
100	-0.655070	23.787091	9.360354	0.008207	2.9
101	-0.660377	24.787091	9.155922	0.012041	2.9
102	-0.659655	24.496958	9.214309	0.013234	2.7
103	-0.675106	24.207032	9.273403	0.010098	2.8
104	-0.689697	23.916902	9.333302	0.013890	3.5
105	-0.675707	23.829304	9.351540	0.012159	3.2
