1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.559406	0.000000	7.086282	0.024271	963.7
1	-0.527947	0.000000	7.086282	0.020235	2.2
2	-0.545441	0.000000	7.086282	0.018246	2.2
3	-0.530542	0.000000	7.086282	0.017902	2.9
4	-0.571577	0.000000	7.086282	0.030405	2.3
5	-0.559883	1.000000	6.764179	0.016642	2.6
6	-0.536995	1.999540	6.470213	0.024572	2.3
7	-0.545863	2.999510	6.200624	0.010332	2.3
8	-0.552996	2.452816	6.345163	0.024987	2.2
9	-0.561651	3.437187	6.089569	0.024333	3.0
10	-0.529729	3.311504	6.121050	0.016436	2.4
11	-0.512955	4.305022	5.880727	0.011436	2.5
12	-0.552307	3.473505	6.080532	0.020717	2.3
13	-0.571317	4.352763	5.869653	0.029567	2.2
14	-0.527896	5.352127	5.647056	0.021225	2.5
15	-0.546818	6.352118	5.440600	0.012216	2.9
16	-0.544765	7.298900	5.258577	0.023120	2.5
17	-0.567187	8.038127	5.124708	0.015645	2.2
18	-0.554260	7.170026	5.282634	0.012785	2.1
19	-0.556291	8.164380	5.102523	0.017836	2.1
20	-0.538411	9.072406	4.948454	0.022963	2.1
21	-0.574292	10.072406	4.789199	0.018204	2.9
22	-0.575005	10.838633	4.673942	0.017100	2.2
23	-0.530970	11.405281	4.592212	0.021848	2.8
24	-0.530659	10.592761	4.710317	0.029789	3.1
25	-0.568329	9.722266	4.843781	0.018924	3.3
26	-0.512288	8.851772	4.985028	0.013475	2.5
27	-0.536778	7.981638	5.134697	0.017890	3.1
28	-0.559823	7.769789	5.172507	0.015095	2.5
29	-0.539894	8.769774	4.998759	0.027128	2.5
30	-0.517359	7.899849	5.149229	0.017010	2.7
31	-0.524559	8.899835	4.977015	0.018602	2.4
32	-0.560429	8.850688	4.985209	0.016838	2.2
33	-0.529894	9.757757	4.838192	0.015277	3.1
34	-0.551844	10.757591	4.685870	0.025631	2.4
35	-0.551355	11.757589	4.542823	0.025574	2.2
36	-0.551696	12.757583	4.408252	0.025646	2.2
37	-0.539748	11.887089	4.524935	0.022958	2.4
38	-0.551563	12.887089	4.391405	0.011064	2.5
39	-0.540674	13.886910	4.265552	0.014353	2.8
40	-0.540736	13.121556	4.361229	0.009927	2.7
41	-0.532807	14.119748	4.237272	0.020202	2.3
42	-0.537767	13.249258	4.344968	0.020024	2.2
43	-0.537410	13.187102	4.352868	0.012979	2.2
44	-0.546837	12.437667	4.450428	0.012665	2.2
45	-0.539804	13.436490	4.321344	0.016624	2.3
46	-0.527766	12.566033	4.433408	0.022736	3.1
47	-0.533632	13.563619	4.305450	0.017079	2.2
48	-0.578069	12.693125	4.416685	0.020456	2.2
49	-0.505301	13.669312	4.292324	0.017488	2.3
50	-0.528524	12.820846	4.400006	0.029774	2.3
51	-0.530002	13.820846	4.273645	0.013820	2.2
52	-0.556467	12.950352	4.383222	0.010994	2.2
53	-0.536298	13.259633	4.343652	0.015271	3.2
54	-0.558402	12.411271	4.453944	0.020192	2.6
55	-0.575541	13.411259	4.324513	0.016925	2.2
56	-0.554796	12.541288	4.436679	0.013138	2.2
57	-0.525923	11.670848	4.554884	0.016232	2.2
