1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.632455	0.000000	8.432573	0.019669	286.3
1	-0.606483	0.000000	8.432573	0.022423	2.3
2	-0.644629	0.000000	8.432573	0.021238	2.2
3	-0.599468	0.000000	8.432573	0.012677	2.3
4	-0.601541	1.000000	8.049274	0.010290	2.3
5	-0.603109	0.121763	8.383961	0.016988	2.7
6	-0.606646	1.115764	8.007141	0.012763	2.5
7	-0.605950	2.115745	7.660754	0.010673	2.3
8	-0.582288	1.218002	7.970295	0.012250	2.5
9	-0.615676	0.734524	8.147592	0.010491	2.6
10	-0.553235	1.733449	7.789581	0.010429	2.3
11	-0.593373	1.774352	7.775591	0.018020	2.6
12	-0.587988	2.743674	7.458156	0.011406	2.7
13	-0.671461	3.743133	7.156896	0.020706	2.2
14	-0.600765	3.554482	7.211882	0.021151	2.3
15	-0.613642	4.554482	6.929666	0.011822	2.5
16	-0.577292	5.554482	6.668706	0.016127	2.5
17	-0.627670	6.545886	6.428693	0.013755	2.8
18	-0.623030	7.545886	6.203487	0.007410	2.3
19	-0.632179	6.650174	6.404446	0.014797	2.3
20	-0.614649	7.649834	6.180979	0.013072	2.3
21	-0.596433	8.649834	5.972514	0.010303	2.2
22	-0.591965	7.750110	6.159421	0.007746	2.4
23	-0.626538	6.864914	6.355090	0.017925	2.9
24	-0.628276	7.864913	6.134924	0.018673	2.5
25	-0.596260	6.965095	6.332324	0.010422	2.3
26	-0.612533	7.965090	6.113706	0.010484	2.3
27	-0.642028	8.889005	5.924722	0.013098	2.3
28	-0.598352	9.776971	5.753784	0.011751	2.3
29	-0.626838	8.996692	5.903452	0.020854	2.3
30	-0.659019	8.154444	6.073998	0.006917	3.1
31	-0.611042	7.254667	6.267426	0.023079	3.2
32	-0.613468	8.253690	6.053391	0.010582	2.6
33	-0.640177	7.353872	6.245497	0.016938	2.3
34	-0.630886	8.232079	6.057867	0.022551	2.2
35	-0.619521	7.332734	6.250157	0.022443	2.2
36	-0.610574	6.432916	6.455166	0.017376	3.1
37	-0.642182	7.432916	6.228135	0.019986	2.2
38	-0.607187	8.432565	6.016602	0.008358	2.2
39	-0.610753	7.915343	6.124224	0.016339	2.2
40	-0.605788	7.092572	6.303589	0.014994	2.3
41	-0.608415	6.859418	6.356344	0.013653	2.2
42	-0.651881	7.858911	6.136200	0.013027	2.3
43	-0.627468	8.858910	5.930693	0.013578	3.2
44	-0.597847	9.858897	5.738508	0.012927	2.3
45	-0.605546	10.470792	5.626933	0.017892	2.2
46	-0.575167	9.842674	5.741527	0.015373	2.2
47	-0.637040	10.841678	5.561391	0.013470	2.2
48	-0.629685	11.837305	5.392770	0.013484	2.4
49	-0.608405	10.943891	5.543596	0.015944	2.8
50	-0.587000	11.943891	5.375322	0.015126	2.5
51	-0.597652	11.044337	5.526219	0.016123	2.2
52	-0.617937	10.144553	5.685875	0.015555	2.2
53	-0.609961	11.144537	5.508993	0.016719	2.2
54	-0.612911	10.244721	5.667647	0.015595	2.2
55	-0.590385	9.346447	5.835412	0.017437	2.3
56	-0.621871	8.446629	6.013729	0.016465	2.8
57	-0.619909	7.546811	6.203286	0.008486	2.6
58	-0.624345	6.658150	6.402599	0.018536	2.5
59	-0.576738	6.788430	6.372582	0.018160	2.4
60	-0.631058	5.888612	6.585838	0.023499	2.1
61	-0.596392	6.888612	6.349690	0.015404	2.4
62	-0.625518	6.225125	6.504434	0.015623	2.5
63	-0.579313	7.201414	6.279261	0.016415	2.3
64	-0.621140	8.201251	6.064262	0.008305	2.2
65	-0.624804	8.350318	6.033462	0.016263	2.2
66	-0.603207	7.475103	6.218908	0.019078	2.2
67	-0.622317	8.475103	6.007919	0.013353	2.2
68	-0.640188	9.459106	5.813829	0.010119	2.2
69	-0.642785	10.459013	5.629040	0.019679	2.9
70	-0.596499	9.641139	5.779290	0.020347	2.6
71	-0.605203	8.743439	5.953718	0.017809	2.2
72	-0.620949	7.843637	6.139449	0.013757	2.1
73	-0.619831	7.963637	6.114012	0.017900	2.2
74	-0.630164	7.145992	6.291625	0.018589	2.2
75	-0.612340	6.246174	6.499409	0.014672	2.2
76	-0.624911	5.346356	6.721386	0.017119	2.9
77	-0.601409	6.092438	6.536290	0.010759	2.2
78	-0.587200	7.092435	6.303620	0.013660	2.2
79	-0.608507	8.092409	6.086950	0.017585	2.2
80	-0.603323	9.092405	5.884675	0.017490	2.2
81	-0.598328	10.092385	5.695415	0.010344	2.2
82	-0.611867	11.092323	5.517956	0.020377	2.2
83	-0.612958	12.092312	5.351214	0.011917	3.0
84	-0.602434	11.192494	5.500786	0.016236	2.2
