1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.052612	627.201626	0.001379	750.4
1	-1.359268	623.504937	0.009191	4.7
2	-0.000009	619.865785	0.000002	5.1
3	-0.974326	616.282728	0.006537	4.6
4	-1.464980	612.754375	0.027666	4.8
5	-1.413166	609.279381	0.013358	5.4
6	-0.574939	605.856447	0.016549	4.8
7	-0.010656	602.484317	0.001220	4.8
8	-1.304719	599.161779	0.012250	5.1
9	-0.111917	595.887656	0.001139	6.1
10	-1.100022	592.660813	0.036215	4.8
11	-1.190609	589.480151	0.011334	5.1
12	-1.583351	586.344606	0.005739	5.5
13	-1.077824	583.253145	0.012366	5.1
14	-0.558174	580.204771	0.004055	5.0
15	-0.718600	577.198517	0.009335	5.2
16	-1.145024	574.233444	0.012644	5.1
17	-0.092500	571.308645	0.002513	5.3
18	-0.493503	568.423237	0.014935	5.9
19	-0.809367	565.576365	0.007482	5.2
20	-1.068990	562.767201	0.009073	5.2
21	-0.887383	559.994938	0.012510	5.7
22	-0.820720	557.258797	0.013559	5.0
23	-0.000000	554.558018	0.000000	5.1
24	-0.000024	551.891865	0.000005	5.7
25	-0.943061	549.259621	0.019894	5.1
26	-0.364208	546.660592	0.009124	5.3
27	-0.682607	544.094102	0.004950	5.8
28	0.000000	541.559494	0.000000	4.7
29	-0.066429	539.056129	0.001743	5.2
30	-1.443660	536.583387	0.012428	6.3
31	-1.454406	534.140663	0.006145	5.5
32	-1.076252	531.727370	0.004955	5.6
33	-0.484755	529.342935	0.005133	5.9
34	-0.000001	526.986802	0.000000	5.5
35	-0.662563	524.658430	0.007223	5.4
36	-0.019715	522.357290	0.001155	6.4
37	-1.169674	520.082868	0.014059	5.3
38	-0.686908	517.834665	0.007797	5.7
39	-0.995504	515.612193	0.019526	5.7
40	-1.218410	513.414976	0.015545	5.4
41	-1.205451	511.242551	0.023486	6.6
42	-0.785209	509.094468	0.007733	5.5
43	-1.278180	506.970285	0.015226	5.1
44	-1.265262	504.869574	0.021106	5.9
45	-0.000000	502.791916	0.000000	5.5
46	-0.096954	500.736903	0.001760	5.7
47	-0.674678	498.704137	0.009141	5.6
48	-0.000044	496.693228	0.000011	5.8
49	-1.408450	494.703798	0.017202	5.6
50	-0.769617	492.735476	0.004847	6.2
51	-0.000000	490.787900	0.000000	4.8
52	-0.931215	488.860718	0.014299	5.5
53	-0.998376	486.953585	0.005829	6.4
54	-1.066106	485.066164	0.016474	5.4
55	-0.013166	483.198126	0.001512	5.5
56	-1.498256	481.349149	0.012193	6.3
57	-1.226712	479.518920	0.010353	5.3
58	-0.135162	477.707132	0.004450	6.1
59	-0.754421	475.913485	0.009428	6.3
60	-0.064239	474.137684	0.000791	5.5
61	-1.034000	472.379445	0.014845	6.2
62	-0.153253	470.638485	0.004099	5.6
63	-1.558438	468.914531	0.015481	5.7
64	-1.052869	467.207315	0.010059	6.5
65	-0.000000	465.516573	0.000000	5.5
66	-1.559097	463.842050	0.007419	5.8
67	-0.898339	462.183494	0.015374	6.0
68	-0.644355	460.540658	0.010730	6.0
69	-1.458069	458.913303	0.013330	5.6
70	-0.428251	457.301192	0.003968	6.5
71	-1.092692	455.704096	0.012999	5.5
72	-0.901361	454.121787	0.009842	6.2
73	-1.049767	452.554045	0.011146	5.9
74	-0.323374	451.000653	0.002546	5.6
75	-1.113311	449.461399	0.012355	6.9
76	-1.316753	447.936075	0.020837	5.4
77	-0.418725	446.424477	0.014517	5.7
78	-0.335053	444.926406	0.007329	5.9
79	-0.438383	443.441666	0.009598	5.5
80	-0.000000	441.970065	0.000000	5.7
81	-0.000000	440.511415	0.000000	6.0
82	-1.642960	439.065533	0.010555	5.8
83	-0.769989	437.632238	0.007125	6.1
84	-1.143281	436.211351	0.017945	6.6
85	-0.000000	434.802701	0.000000	5.6
86	-0.860162	433.406117	0.008529	6.1
87	-0.911089	432.021430	0.010344	5.6
88	-1.017648	430.648479	0.007231	5.6
89	-0.000017	429.287101	0.000004	6.4
90	-0.481760	427.937140	0.008170	5.8
91	-0.101226	426.598440	0.003478	5.7
92	-1.265080	425.270849	0.004529	6.7
93	-0.034372	423.954220	0.001516	5.5
94	-0.571971	422.648404	0.010891	5.6
95	-1.235309	421.353259	0.004921	5.8
96	-0.539728	420.068643	0.006369	5.8
97	-0.428232	418.794419	0.004519	5.9
98	-1.328981	417.530451	0.012551	5.9
99	-0.443374	416.276604	0.002996	5.7
100	-0.961239	415.032748	0.005595	6.7
101	-1.210136	413.798754	0.006270	5.6
102	-1.069810	412.574495	0.025034	5.6
103	-1.172143	411.359849	0.006205	5.8
104	-0.005185	410.154691	0.000169	6.0
105	-1.021392	408.958904	0.013229	5.8
106	-0.876364	407.772368	0.019981	6.6
107	-1.300832	406.594968	0.027233	5.6
108	-1.418237	405.426590	0.016923	6.5
109	-1.438950	404.267122	0.024434	5.9
110	-1.364221	403.116456	0.014457	5.7
111	-1.085201	401.974481	0.014132	5.9
112	-0.231714	400.841093	0.003690	5.8
113	-0.254016	399.716187	0.003840	5.7
114	-1.169887	398.599660	0.015127	6.0
115	-0.648314	397.491411	0.010228	5.7
116	-0.000000	396.391342	0.000000	5.7
117	-1.162229	395.299353	0.015570	6.9
118	-0.642814	394.215350	0.007754	5.5
119	-0.139561	393.139238	0.003362	5.3
120	-0.216923	392.070924	0.003556	6.1
121	-0.334445	391.010316	0.004008	5.7
122	-1.214047	389.957325	0.010699	6.5
123	-0.844056	388.911862	0.013726	5.5
124	-0.001991	387.873839	0.000301	5.8
125	-1.582192	386.843173	0.005607	6.8
126	-1.412066	385.819777	0.034082	5.6
127	-0.000000	384.803569	0.000000	5.6
128	-0.518337	383.794468	0.006445	6.5
129	-0.000018	382.792393	0.000004	5.8
130	-0.446346	381.797264	0.008713	5.9
131	-0.326513	380.809005	0.003817	5.8
132	-0.000000	379.827537	0.000000	5.9
133	-0.966438	378.852786	0.005299	6.9
134	-0.315831	377.884678	0.005496	5.5
135	-0.554755	376.923138	0.006927	5.5
136	-1.037432	375.968095	0.012427	6.6
137	-0.334846	375.019479	0.005416	5.9
138	-0.793931	374.077218	0.008541	5.7
139	-1.092985	373.141244	0.011846	6.2
140	-0.397934	372.211489	0.005264	5.6
