1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.825410	627.201626	0.008563	745.9
1	-0.951114	623.504937	0.009221	7.3
2	-0.000000	619.865785	0.000000	7.4
3	-0.000000	616.282728	0.000000	7.3
4	-0.026765	612.754375	0.000634	8.5
5	-0.615231	609.279381	0.006857	7.1
6	-0.784697	605.856447	0.008489	7.9
7	-0.107935	602.484317	0.002249	8.2
8	-0.790583	599.161779	0.014776	8.2
9	-0.432038	595.887656	0.006581	7.4
10	-0.434183	592.660813	0.010613	8.3
11	-0.103437	589.480151	0.002103	7.5
12	-0.612564	586.344606	0.011110	8.9
13	-0.000000	583.253145	0.000000	7.7
14	-0.000000	580.204771	0.000000	8.7
15	-0.821903	577.198517	0.006080	7.4
16	-1.107781	574.233444	0.009321	8.6
17	-0.472530	571.308645	0.006322	7.5
18	-0.427466	568.423237	0.006353	8.3
19	-0.003894	565.576365	0.000901	8.4
20	-0.000002	562.767201	0.000002	8.8
21	-0.000000	559.994938	0.000000	7.8
22	-0.551342	557.258797	0.007299	8.6
23	-0.805728	554.558018	0.008893	7.7
24	-0.739509	551.891865	0.008852	8.9
25	-0.556888	549.259621	0.006720	7.9
26	-0.991289	546.660592	0.007212	8.9
27	-0.591785	544.094102	0.005498	9.1
28	-0.724084	541.559494	0.006724	8.5
29	-0.436177	539.056129	0.009990	7.8
30	-1.096092	536.583387	0.013474	8.5
31	-0.451290	534.140663	0.006744	9.0
32	-0.935491	531.727370	0.008513	10.3
33	-0.561962	529.342935	0.007954	9.8
34	-0.778105	526.986802	0.007663	8.2
35	-0.826574	524.658430	0.013978	8.8
36	-0.000000	522.357290	0.000000	8.0
37	-0.778369	520.082868	0.010488	8.8
38	-1.076300	517.834665	0.010092	8.2
39	-0.938586	515.612193	0.007515	9.3
40	-0.196563	513.414976	0.005961	8.0
41	-0.680804	511.242551	0.008565	9.4
42	-0.438598	509.094468	0.005051	8.4
43	-0.000000	506.970285	0.000000	9.1
44	-0.859552	504.869574	0.006101	7.9
45	-0.927652	502.791916	0.008832	8.9
46	-0.210944	500.736903	0.005625	8.2
47	-0.000000	498.704137	0.000000	8.8
48	-0.961645	496.693228	0.012860	9.0
49	-0.961559	494.703798	0.009803	8.7
50	-0.109774	492.735476	0.002766	7.6
51	-0.967506	490.787900	0.008481	8.8
52	-0.974751	488.860718	0.006830	7.9
53	-0.227509	486.953585	0.005056	9.1
54	-0.478613	485.066164	0.006662	8.0
55	-0.000000	483.198126	0.000000	8.5
56	-0.957911	481.349149	0.009125	8.4
57	-0.574984	479.518920	0.006630	8.7
