1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.104272	627.201626	0.004018	729.1
1	-0.807247	623.504937	0.030333	5.5
2	-0.000000	619.865785	0.000000	5.1
3	-0.625099	616.282728	0.017008	5.2
4	-0.000000	612.754375	0.000000	5.0
5	-0.004425	609.279381	0.000856	5.1
6	-0.931881	605.856447	0.011627	4.7
7	-0.828825	602.484317	0.024312	5.0
8	-0.275202	599.161779	0.002173	5.4
9	0.000000	595.887656	0.000000	4.9
10	-0.416478	592.660813	0.011357	4.9
11	-0.001248	589.480151	0.000409	4.9
12	-0.833170	586.344606	0.017358	5.0
13	-0.690076	583.253145	0.014016	5.1
14	-0.606139	580.204771	0.007798	5.6
15	0.000000	577.198517	0.000000	4.9
16	-0.947755	574.233444	0.038948	5.0
17	-0.730718	571.308645	0.022671	5.5
18	-0.000011	568.423237	0.000005	5.1
19	-0.648797	565.576365	0.028096	5.0
20	-0.037032	562.767201	0.002283	5.3
21	-0.004173	559.994938	0.000509	5.5
22	-0.797599	557.258797	0.031101	5.3
23	-1.061454	554.558018	0.013363	6.0
24	-0.704846	551.891865	0.009861	5.3
25	-0.826941	549.259621	0.012314	5.0
26	-0.643417	546.660592	0.009535	5.8
27	-0.867906	544.094102	0.005100	6.2
28	-0.038107	541.559494	0.001652	5.3
29	-0.000684	539.056129	0.000135	5.3
30	-1.220174	536.583387	0.013321	6.3
31	-0.547615	534.140663	0.015094	5.4
32	-0.283163	531.727370	0.004819	6.3
33	-1.031309	529.342935	0.022871	5.2
34	-1.238088	526.986802	0.018683	5.7
35	-1.067366	524.658430	0.018059	6.3
36	-0.613728	522.357290	0.018276	5.6
37	-0.696587	520.082868	0.023857	5.7
38	-0.792188	517.834665	0.014644	5.7
39	-0.000000	515.612193	0.000000	4.7
40	-0.880726	513.414976	0.027308	6.1
41	-0.773265	511.242551	0.012191	6.4
42	-1.040475	509.094468	0.031682	5.8
43	-0.803462	506.970285	0.051859	6.0
44	-0.062906	504.869574	0.006780	5.3
45	-0.938418	502.791916	0.011268	5.5
46	-0.075083	500.736903	0.001472	5.7
47	-0.934950	498.704137	0.013437	5.7
48	-0.540372	496.693228	0.010072	5.7
49	-0.655925	494.703798	0.004148	6.4
50	-0.000000	492.735476	0.000000	5.9
51	-0.767916	490.787900	0.009078	5.7
52	-0.655390	488.860718	0.027376	6.2
53	-1.202968	486.953585	0.010208	5.8
54	-0.441541	485.066164	0.012736	6.8
55	-0.473800	483.198126	0.011128	7.5
56	-0.834736	481.349149	0.034065	5.9
57	-0.610032	479.518920	0.009233	7.1
58	-0.357031	477.707132	0.009432	6.7
59	-0.845370	475.913485	0.008190	6.4
60	-0.000090	474.137684	0.000041	5.7
61	-1.159627	472.379445	0.017343	5.7
62	-0.000000	470.638485	0.000000	5.9
63	-0.863461	468.914531	0.022775	5.9
64	-0.913541	467.207315	0.030516	6.1
65	-0.535109	465.516573	0.008924	6.2
66	0.000000	463.842050	0.000000	5.4
67	-0.566274	462.183494	0.007932	6.2
68	-1.015682	460.540658	0.031875	5.8
69	-0.000032	458.913303	0.000010	5.3
70	-1.085784	457.301192	0.057680	6.1
71	-0.574301	455.704096	0.023940	5.8
72	-0.821603	454.121787	0.012484	5.6
73	-0.000220	452.554045	0.000090	6.3
74	-0.000000	451.000653	0.000000	5.3
75	-0.829636	449.461399	0.020411	5.7
76	0.000000	447.936075	0.000000	6.1
77	-0.426924	446.424477	0.006464	6.4
78	-0.000000	444.926406	0.000000	5.6
79	-0.294287	443.441666	0.005454	5.7
80	-0.903561	441.970065	0.015168	5.6
81	-0.284820	440.511415	0.008196	6.0
82	-0.881199	439.065533	0.008073	6.2
83	-0.000000	437.632238	0.000000	5.6
84	-0.758058	436.211351	0.006216	6.3
85	-0.304196	434.802701	0.003456	5.8
86	-0.348206	433.406117	0.005862	5.7
87	-0.506273	432.021430	0.005802	6.6
88	-0.629309	430.648479	0.009307	5.7
89	0.000000	429.287101	0.000000	5.9
90	-0.502812	427.937140	0.009689	6.3
91	-1.053040	426.598440	0.010916	5.4
92	-0.872326	425.270849	0.011134	5.8
