1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	0.000000	627.201626	0.000000	843.0
1	-0.846385	623.504937	0.008475	30.6
2	-0.633136	619.865785	0.008825	35.2
3	-0.310727	616.282728	0.004262	33.3
4	-0.385439	612.754375	0.007024	32.4
5	-0.000000	609.279381	0.000000	31.8
6	0.000000	605.856447	0.000000	32.9
7	-0.683968	602.484317	0.005948	31.3
8	-0.564343	599.161779	0.008491	32.3
9	0.000000	595.887656	0.000000	30.9
10	-0.529593	592.660813	0.006672	34.1
11	0.000000	589.480151	0.000000	34.3
12	-0.514071	586.344606	0.003749	34.0
13	0.000000	583.253145	0.000000	36.5
14	-0.610647	580.204771	0.005886	34.3
15	-0.261908	577.198517	0.003522	32.3
16	-0.298442	574.233444	0.004185	33.1
17	-0.321298	571.308645	0.005120	32.1
18	-0.000012	568.423237	0.000016	32.8
19	-0.910161	565.576365	0.009542	30.1
20	-0.000000	562.767201	0.000000	32.8
21	-0.743831	559.994938	0.004656	32.4
22	-0.702322	557.258797	0.004821	32.5
23	-0.715127	554.558018	0.004610	31.6
24	-0.600250	551.891865	0.005430	33.4
25	-0.700861	549.259621	0.004686	32.1
26	-0.444254	546.660592	0.005728	31.6
27	0.000000	544.094102	0.000000	31.8
28	-0.208299	541.559494	0.005243	33.6
29	-0.172820	539.056129	0.003027	31.8
30	-0.300122	536.583387	0.003615	32.2
31	-0.567422	534.140663	0.007259	32.4
32	-0.030309	531.727370	0.001249	35.5
33	-0.118036	529.342935	0.003218	31.8
34	-0.455463	526.986802	0.005804	32.3
35	-0.767170	524.658430	0.006392	32.2
36	-0.000383	522.357290	0.000237	31.8
37	-0.558624	520.082868	0.004781	31.4
38	-0.366416	517.834665	0.005371	33.4
39	-0.944816	515.612193	0.006654	31.9
40	-0.801847	513.414976	0.005153	33.8
41	-0.514762	511.242551	0.007614	32.6
42	-0.462037	509.094468	0.006653	32.5
43	-0.000000	506.970285	0.000000	32.4
44	-0.557098	504.869574	0.006864	34.7
45	-0.480831	502.791916	0.005566	34.0
46	-0.722088	500.736903	0.006140	34.0
47	0.000000	498.704137	0.000000	33.0
48	-0.561884	496.693228	0.006893	33.7
49	-0.482245	494.703798	0.003981	31.5
50	0.000000	492.735476	0.000000	32.2
51	0.000000	490.787900	0.000000	31.5
52	-0.129393	488.860718	0.001649	31.3
53	-0.431400	486.953585	0.005369	32.6
54	-0.659979	485.066164	0.007383	33.1
55	-0.797070	483.198126	0.007142	30.9
56	0.000000	481.349149	0.000000	33.4
57	0.000000	479.518920	0.000000	33.0
58	0.000000	477.707132	0.000000	32.4
59	-0.333932	475.913485	0.005077	32.0
60	0.000000	474.137684	0.000000	32.3
61	-0.000015	472.379445	0.000026	32.8
62	-0.274951	470.638485	0.004275	31.4
63	0.000000	468.914531	0.000000	34.5
64	-0.494179	467.207315	0.005895	34.9
65	-0.816455	465.516573	0.007375	32.8
66	-0.645936	463.842050	0.004888	31.7
67	-0.401285	462.183494	0.005673	33.2
68	-0.635474	460.540658	0.008283	31.4
69	-0.004079	458.913303	0.000675	32.3
70	-0.547541	457.301192	0.005753	32.8
71	-0.647114	455.704096	0.006593	33.4
72	-0.911652	454.121787	0.006423	31.5
73	-0.186358	452.554045	0.002930	30.9
74	-0.652403	451.000653	0.007055	34.0
75	-0.556774	449.461399	0.007290	33.3
76	-0.080290	447.936075	0.001348	32.5
77	0.000000	446.424477	0.000000	32.6
78	-0.141853	444.926406	0.003696	31.6
79	-0.030039	443.441666	0.001533	32.0
80	0.000000	441.970065	0.000000	33.0
81	0.000000	440.511415	0.000000	32.8
82	-0.188598	439.065533	0.002447	32.1
83	-0.324187	437.632238	0.003298	33.9
84	-0.703645	436.211351	0.008581	32.1
85	0.000000	434.802701	0.000000	32.9
86	-0.265038	433.406117	0.004753	32.4
87	-0.368778	432.021430	0.003836	33.8
88	0.000000	430.648479	0.000000	33.1
89	-0.021072	429.287101	0.001140	33.3
90	-0.315211	427.937140	0.004585	32.8
91	-0.766542	426.598440	0.005234	33.0
92	-0.771303	425.270849	0.005741	33.7
93	0.000000	423.954220	0.000000	36.0
94	0.000000	422.648404	0.000000	32.8
95	-0.436966	421.353259	0.005896	32.3
96	-0.334901	420.068643	0.004856	33.1
97	-0.080309	418.794419	0.002000	30.8
98	-0.268206	417.530451	0.004505	31.9
99	-0.043404	416.276604	0.001713	32.5
100	0.000000	415.032748	0.000000	34.2
101	-0.420970	413.798754	0.006431	32.8
102	-0.394958	412.574495	0.007568	33.5
103	-0.772549	411.359849	0.004127	33.1
104	-0.755934	410.154691	0.006892	31.3
105	-0.840972	408.958904	0.006661	31.9
106	-0.023570	407.772368	0.000245	31.2
107	-0.589845	406.594968	0.005877	32.4
108	-0.528758	405.426590	0.007156	32.7
109	0.000000	404.267122	0.000000	32.3
110	0.000000	403.116456	0.000000	32.6
111	-0.303623	401.974481	0.004741	32.1
112	-0.281157	400.841093	0.004318	34.8
113	-0.657096	399.716187	0.006814	32.3
114	-0.310127	398.599660	0.004090	33.2
115	-0.789212	397.491411	0.005490	32.7
