1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.679547	627.201626	0.008514	765.5
1	-0.790018	623.504937	0.007291	5.6
2	-0.919832	619.865785	0.014835	6.5
3	-0.632140	616.282728	0.010477	6.7
4	-0.000000	612.754375	0.000000	6.6
5	-0.373791	609.279381	0.004357	6.8
6	-0.348098	605.856447	0.007801	6.7
7	-0.000000	602.484317	0.000000	5.8
8	-0.000000	599.161779	0.000000	7.2
9	-0.456933	595.887656	0.008459	5.7
10	-0.000000	592.660813	0.000000	6.7
11	-0.336095	589.480151	0.006900	5.7
12	-0.468905	586.344606	0.011403	5.7
13	-0.369995	583.253145	0.014697	6.0
14	-0.000000	580.204771	0.000000	6.4
15	-0.685158	577.198517	0.003115	6.0
16	-0.934665	574.233444	0.015832	7.0
17	-0.940288	571.308645	0.009924	6.4
18	-0.831811	568.423237	0.006296	6.9
19	-0.242068	565.576365	0.005036	7.4
20	-0.000000	562.767201	0.000000	4.4
21	-0.821177	559.994938	0.013928	7.2
22	-0.510158	557.258797	0.007386	6.1
23	-0.040096	554.558018	0.000824	7.1
24	-0.829875	551.891865	0.009401	6.1
25	-0.693109	549.259621	0.011363	6.2
26	-0.710687	546.660592	0.008325	7.6
27	-0.567933	544.094102	0.008192	6.7
28	-0.660980	541.559494	0.007972	6.0
29	-0.377870	539.056129	0.004317	6.4
30	-0.000000	536.583387	0.000000	6.2
31	-0.601278	534.140663	0.012231	7.4
32	-0.000000	531.727370	0.000000	6.0
33	-0.094182	529.342935	0.004185	7.4
34	-0.775040	526.986802	0.010944	6.7
35	-0.197769	524.658430	0.006481	6.6
36	-0.203711	522.357290	0.008822	7.2
37	-0.000000	520.082868	0.000000	8.4
38	-0.011441	517.834665	0.000435	8.2
39	-0.761176	515.612193	0.014820	7.2
40	-0.719055	513.414976	0.007821	8.1
41	-0.387230	511.242551	0.006195	5.4
42	-0.781814	509.094468	0.007695	7.8
43	-0.689680	506.970285	0.014865	7.6
44	-0.000000	504.869574	0.000000	8.2
45	-0.460885	502.791916	0.003784	6.8
46	-0.281757	500.736903	0.002069	6.5
47	-0.841487	498.704137	0.008938	7.1
48	-0.129725	496.693228	0.007476	6.6
49	-0.000000	494.703798	0.000000	7.6
50	-0.000000	492.735476	0.000000	7.3
51	-0.000000	490.787900	0.000000	7.9
52	-0.461239	488.860718	0.008188	6.5
53	-0.300046	486.953585	0.002220	6.9
54	-0.752582	485.066164	0.005791	7.5
55	-0.181325	483.198126	0.001994	6.4
56	-0.890124	481.349149	0.020370	6.1
57	-0.365351	479.518920	0.009872	6.5
58	-0.566363	477.707132	0.006980	8.0
59	-0.479772	475.913485	0.005832	6.4
60	-0.958753	474.137684	0.010309	6.5
61	-0.347913	472.379445	0.005382	7.6
62	-0.000000	470.638485	0.000000	4.6
63	-0.289390	468.914531	0.008495	6.9
64	-0.558956	467.207315	0.008426	7.8
65	-0.889462	465.516573	0.008011	7.5
66	-0.000000	463.842050	0.000000	7.2
67	-0.767883	462.183494	0.007742	6.5
68	-0.667017	460.540658	0.007750	7.7
69	-0.660418	458.913303	0.013923	6.7
70	-0.514753	457.301192	0.004624	7.6
71	-0.291013	455.704096	0.003934	6.6
72	-0.000000	454.121787	0.000000	7.3
73	-0.890590	452.554045	0.008649	6.5
74	-0.368247	451.000653	0.007716	6.4
75	-0.619409	449.461399	0.006918	7.0
76	-0.000000	447.936075	0.000000	6.6
77	-0.736905	446.424477	0.014015	6.9
78	-0.008482	444.926406	0.001314	6.5
79	-0.561208	443.441666	0.007641	6.3
80	-0.291071	441.970065	0.005100	7.5
81	-0.640793	440.511415	0.008849	7.5
82	-0.555268	439.065533	0.006325	8.1
83	-0.620671	437.632238	0.011451	6.7
84	-0.467224	436.211351	0.007901	7.2
85	-0.000000	434.802701	0.000000	6.6
86	-0.792560	433.406117	0.010974	7.1
87	-0.064867	432.021430	0.005576	6.6
88	-0.000002	430.648479	0.000002	6.3
89	-0.000000	429.287101	0.000000	6.8
90	-1.221229	427.937140	0.014797	5.2
91	-0.330668	426.598440	0.006672	4.6
92	-0.415323	425.270849	0.005998	7.3
93	-0.086190	423.954220	0.006943	6.1
94	-0.403198	422.648404	0.005095	7.4
95	-0.125108	421.353259	0.004211	5.7
96	-0.011308	420.068643	0.002986	6.1
97	-0.049724	418.794419	0.002459	6.2
98	-0.000000	417.530451	0.000000	6.7
99	-0.585400	416.276604	0.010508	7.2
100	-0.753813	415.032748	0.008539	7.0
101	-0.875000	413.798754	0.011068	6.4
102	-0.000000	412.574495	0.000000	8.1
103	-0.768253	411.359849	0.011621	6.1
104	-0.889346	410.154691	0.007966	7.5
105	-0.603656	408.958904	0.007521	6.5
106	-0.576188	407.772368	0.010308	7.2
107	-0.537444	406.594968	0.007801	7.1
108	-0.857267	405.426590	0.008966	6.1
109	-0.000001	404.267122	0.000000	7.7
110	-0.524643	403.116456	0.005323	6.6
111	-0.731503	401.974481	0.012017	5.7
112	-0.000000	400.841093	0.000000	6.5
113	-0.771818	399.716187	0.006257	6.2
114	-0.067867	398.599660	0.003025	7.4
115	-0.000000	397.491411	0.000000	6.6
116	-0.000000	396.391342	0.000000	7.4
117	-0.167606	395.299353	0.004366	6.6
118	-0.596297	394.215350	0.007663	6.7
119	-0.112806	393.139238	0.003798	7.0
120	-0.581350	392.070924	0.009952	7.2
121	-0.713778	391.010316	0.009313	7.4
122	-0.000001	389.957325	0.000001	6.6
123	-0.615732	388.911862	0.010552	6.5
124	-0.562552	387.873839	0.008200	7.6
125	-0.900182	386.843173	0.007018	6.8
126	-0.000000	385.819777	0.000000	7.1
127	-0.740483	384.803569	0.007651	6.3
128	-0.774753	383.794468	0.006659	7.3
129	-0.672387	382.792393	0.008600	6.3
130	-0.894870	381.797264	0.018647	7.0
131	-0.228135	380.809005	0.005176	6.8
132	-0.925120	379.827537	0.007471	5.4
133	-0.000076	378.852786	0.000042	7.5
134	-1.007811	377.884678	0.014949	6.1
135	-0.548589	376.923138	0.006875	7.8
136	-0.639285	375.968095	0.011506	6.6
137	-0.564182	375.019479	0.006219	6.7
138	-0.513351	374.077218	0.007483	7.5
139	-0.701377	373.141244	0.010437	6.1
140	-0.077943	372.211489	0.003592	8.3
141	-0.771815	371.287887	0.009315	7.1
142	-0.605067	370.370370	0.010906	7.6
143	-0.314721	369.458876	0.003837	6.7
144	-0.000000	368.553338	0.000000	6.7
145	-0.990405	367.653696	0.016704	5.7
146	-0.880207	366.759885	0.006289	7.4
147	-0.677693	365.871846	0.007090	6.7
148	-0.000001	364.989518	0.000000	7.2
149	-0.349125	364.112841	0.012205	7.3
150	-0.000000	363.241757	0.000000	6.6
151	-0.433053	362.376208	0.008241	6.4
152	-0.025014	361.516137	0.001272	7.9
153	-0.522646	360.661488	0.008250	6.3
154	-0.555962	359.812206	0.010537	7.9
155	-0.100925	358.968236	0.003722	6.9
156	-0.504775	358.129524	0.003028	8.0
157	-0.437379	357.296018	0.002694	7.2
158	-0.000000	356.467665	0.000000	7.2
159	-0.716252	355.644414	0.011222	7.0
160	-0.767196	354.826213	0.005850	7.4
161	-0.934757	354.013012	0.006655	7.5
162	-0.000000	353.204763	0.000000	6.5
163	-0.740733	352.401415	0.010598	7.2
164	-0.000000	351.602922	0.000000	6.5
165	-0.000000	350.809235	0.000000	7.3
166	-0.440642	350.020308	0.012795	6.8
167	-0.848769	349.236095	0.007584	6.5
168	-0.727806	348.456550	0.007393	7.0
169	-0.000000	347.681627	0.000000	6.4
170	-0.751795	346.911283	0.005586	8.9
171	-0.646608	346.145474	0.007293	7.3
172	-0.250503	345.384157	0.004274	7.9
173	-1.076058	344.627288	0.018191	6.4
174	-0.961696	343.874826	0.005282	6.3
175	-0.002157	343.126729	0.000679	7.2
176	-0.723396	342.382957	0.008600	6.4
177	-0.000000	341.643469	0.000000	7.3
178	-0.165841	340.908224	0.001412	7.0
179	-0.559671	340.177184	0.009319	8.2
180	-0.605816	339.450309	0.004583	9.8
181	-0.000000	338.727561	0.000000	9.6
182	-0.072267	338.008902	0.002342	7.2
183	-0.857476	337.294295	0.008456	9.1
184	-0.385943	336.583703	0.005572	6.8
185	-0.705482	335.877089	0.007340	8.2
186	-0.308038	335.174416	0.006630	7.9
187	-0.899042	334.475651	0.011144	8.6
188	-0.834938	333.780756	0.005681	7.5
189	-0.000097	333.089698	0.000032	8.5
190	-0.000000	332.402443	0.000000	7.0
191	-0.609734	331.718955	0.009456	8.0
192	-0.515053	331.039203	0.005724	6.9
193	-0.794581	330.363153	0.009112	6.4
194	-0.381092	329.690771	0.008226	6.4
195	-0.000000	329.022027	0.000000	6.5
196	-0.974543	328.356888	0.010868	7.9
197	-0.000000	327.695322	0.000000	7.0
198	-0.250507	327.037299	0.004793	7.4
199	-0.000000	326.382787	0.000000	7.5
200	-0.315470	325.731758	0.004671	7.1
201	-0.000000	325.084179	0.000000	7.2
202	-1.110291	324.440023	0.014180	6.3
203	-0.855884	323.799258	0.009092	7.0
204	-0.906357	323.161858	0.011832	6.7
205	-0.000241	322.527792	0.000212	7.8
206	-0.490065	321.897034	0.008219	6.7
207	-0.019146	321.269554	0.001371	6.8
208	-0.384413	320.645325	0.009399	6.9
209	-0.052050	320.024320	0.003157	7.3
210	-0.425513	319.406512	0.010077	7.4
211	-0.680472	318.791875	0.004676	6.3
212	-0.771107	318.180381	0.012706	6.7
213	-0.000000	317.572005	0.000000	7.8
214	-0.270189	316.966721	0.007730	7.3
215	-0.000000	316.364504	0.000000	7.6
216	-0.000000	315.765329	0.000000	6.6
217	-0.000000	315.169170	0.000000	7.4
218	-0.831388	314.576003	0.012892	6.4
219	-0.913691	313.985804	0.004942	8.2
220	-0.734293	313.398548	0.006680	6.4
221	-0.000000	312.814213	0.000000	6.7
222	-0.528694	312.232773	0.005336	7.1
223	-0.991553	311.654207	0.015064	6.4
224	-0.363296	311.078491	0.004852	7.7
225	-0.000000	310.505602	0.000000	6.5
226	-0.000000	309.935518	0.000000	7.0
227	-0.790372	309.368217	0.009964	6.7
228	-0.830586	308.803676	0.011074	6.7
229	-0.000000	308.241874	0.000000	7.3
230	-0.522273	307.682789	0.008736	6.8
231	-0.095221	307.126400	0.009787	7.7
232	-0.000000	306.572687	0.000000	7.7
233	-0.000000	306.021627	0.000000	7.1
234	-0.371502	305.473201	0.005028	6.7
235	-0.496326	304.927388	0.009253	7.4
236	-0.552913	304.384168	0.007102	6.7
237	-0.000000	303.843521	0.000000	6.3
238	-0.602903	303.305427	0.007237	7.1
239	-0.738984	302.769867	0.007839	6.5
240	-0.703918	302.236821	0.014957	7.3
241	-0.000000	301.706270	0.000000	6.5
242	-0.618288	301.178196	0.007713	6.1
243	-0.000000	300.652580	0.000000	7.7
244	-0.574471	300.129402	0.009094	6.7
245	-0.692182	299.608645	0.008382	7.4
246	-0.276930	299.090291	0.005458	5.2
247	-0.405417	298.574321	0.004762	6.8
248	-0.418401	298.060718	0.007200	6.0
249	-0.839360	297.549465	0.011106	6.5
250	-0.638771	297.040543	0.007651	7.8
251	-0.640367	296.533936	0.008667	6.5
252	-0.000000	296.029626	0.000000	6.9
253	-0.647892	295.527597	0.004024	6.5
254	-0.316188	295.027832	0.004103	6.5
255	-0.046040	294.530315	0.003558	6.6
256	-0.299622	294.035028	0.008112	6.7
257	-0.292937	293.541956	0.004229	6.8
258	-0.000000	293.051083	0.000000	7.7
259	-0.514786	292.562393	0.005321	6.3
260	-0.000000	292.075870	0.000000	7.0
261	-0.844429	291.591498	0.004956	6.8
262	-0.000000	291.109263	0.000000	7.2
263	-0.857565	290.629149	0.009346	7.1
264	-0.000000	290.151140	0.000000	7.7
265	-0.475477	289.675222	0.008852	6.3
266	-0.119760	289.201380	0.003299	6.3
267	-0.000000	288.729600	0.000000	8.0
268	-0.000000	288.259866	0.000000	6.6
269	-0.830884	287.792165	0.007638	7.5
270	-0.000000	287.326481	0.000000	6.4
271	-0.792508	286.862802	0.008314	7.7
272	-0.000039	286.401113	0.000031	6.6
273	-0.121056	285.941400	0.004372	6.7
274	-0.000000	285.483649	0.000000	7.4
275	-0.889166	285.027847	0.008555	5.7
276	-0.615659	284.573981	0.008016	6.8
277	-0.539611	284.122037	0.005453	7.2
278	-0.886099	283.672002	0.006494	7.6
279	-0.251111	283.223863	0.005645	6.7
280	-0.721068	282.777607	0.011785	7.2
281	-0.000000	282.333221	0.000000	7.2
282	-0.542611	281.890692	0.010734	6.3
283	-0.611474	281.450008	0.007394	8.1
284	-0.901892	281.011157	0.006395	7.5
285	-0.884824	280.574125	0.004968	8.4
286	-0.683437	280.138901	0.011378	6.6
287	-0.207273	279.705473	0.006573	6.9
288	-0.468694	279.273829	0.005970	7.8
289	-0.000000	278.843956	0.000000	6.9
290	-0.769144	278.415844	0.006473	7.8
291	-0.173112	277.989479	0.002847	6.6
292	-0.220144	277.564851	0.005856	7.5
293	-0.343902	277.141949	0.004718	6.2
294	-1.041061	276.720761	0.009192	6.0
295	-0.822705	276.301275	0.016654	7.2
296	-0.916219	275.883480	0.009976	7.3
297	-0.004611	275.467366	0.000877	7.1
298	-0.000000	275.052922	0.000000	7.4
299	-0.444114	274.640136	0.009139	5.5
300	-0.623285	274.228998	0.008514	6.9
301	-0.401637	273.819497	0.005183	6.6
302	-0.000000	273.411623	0.000000	7.3
303	-0.490511	273.005365	0.005001	6.3
304	-0.571729	272.600712	0.008406	7.5
305	-0.000000	272.197655	0.000000	6.5
306	-0.006461	271.796184	0.001547	6.8
307	-0.481684	271.396287	0.008079	7.3
308	-0.611550	270.997956	0.005506	6.0
309	-0.723831	270.601180	0.009853	7.2
310	-0.000017	270.205949	0.000013	6.2
311	-0.660259	269.812254	0.009445	7.6
312	-0.642055	269.420085	0.007515	6.6
313	-0.682527	269.029432	0.015806	5.5
314	-0.484264	268.640287	0.009466	7.9
315	-0.775754	268.252638	0.008092	6.8
316	-0.000000	267.866478	0.000000	7.3
317	-0.105849	267.481796	0.002572	6.5
318	-0.000004	267.098584	0.000003	7.4
319	-0.000000	266.716833	0.000000	8.4
320	-0.549280	266.336533	0.005889	8.2
321	-0.748461	265.957676	0.009015	7.4
322	-0.000000	265.580253	0.000000	6.2
323	-0.595180	265.204254	0.005916	8.3
324	-0.242114	264.829672	0.006095	8.8
325	-0.933291	264.456497	0.005437	7.7
326	-0.351676	264.084721	0.005729	7.3
327	-0.181687	263.714335	0.003827	9.3
328	-0.424273	263.345332	0.008822	7.2
329	-0.522513	262.977702	0.006701	8.3
330	-0.508756	262.611438	0.007640	6.3
331	-0.435743	262.246531	0.009241	7.8
332	-0.510269	261.882973	0.011772	6.2
333	-0.887013	261.520756	0.007923	8.2
334	-0.731077	261.159871	0.003487	7.7
335	-0.431794	260.800312	0.003642	8.4
336	-0.000000	260.442070	0.000000	7.6
337	-0.360386	260.085137	0.004339	6.6
338	-0.785458	259.729505	0.007211	7.3
339	-0.000000	259.375167	0.000000	6.8
340	-0.468652	259.022116	0.008593	6.6
341	-0.196763	258.670343	0.004093	5.1
342	-0.007320	258.319841	0.001788	7.0
343	-0.476636	257.970602	0.013772	7.6
344	-0.740702	257.622620	0.006311	6.4
345	-0.036305	257.275887	0.001036	6.9
346	-0.982007	256.930396	0.009240	6.8
347	-0.321988	256.586139	0.002959	8.2
348	-0.865769	256.243109	0.008275	6.3
349	-0.255382	255.901300	0.004024	7.0
350	-1.020646	255.560703	0.012270	6.0
351	-0.626963	255.221313	0.005744	6.9
352	-0.507624	254.883122	0.006220	8.3
353	-0.720767	254.546124	0.008976	7.9
354	-0.648673	254.210311	0.013135	8.0
355	-0.511802	253.875677	0.006314	6.9
356	-0.099878	253.542215	0.003135	8.9
357	-0.877410	253.209918	0.012312	7.6
358	-0.002218	252.878781	0.000995	8.5
359	-0.492239	252.548795	0.004225	7.8
360	-0.479455	252.219956	0.006737	8.4
361	-0.481918	251.892255	0.004500	7.0
362	-0.578875	251.565688	0.002152	7.9
363	-0.000000	251.240247	0.000000	6.6
364	-0.133696	250.915926	0.004549	5.1
365	-0.000000	250.592720	0.000000	8.9
366	-0.717368	250.270621	0.010369	7.7
367	-0.516447	249.949624	0.010274	9.0
368	-0.611450	249.629723	0.010282	7.6
369	-0.000000	249.310911	0.000000	7.5
370	-0.000000	248.993182	0.000000	7.0
371	-0.984531	248.676531	0.011239	7.4
372	-0.715272	248.360952	0.010050	6.4
373	-0.000000	248.046438	0.000000	7.8
374	-0.000000	247.732984	0.000000	7.4
375	-0.737837	247.420584	0.009187	7.2
376	-0.675482	247.109233	0.008759	8.6
377	-0.039017	246.798924	0.001143	6.1
378	-0.000000	246.489652	0.000000	8.1
379	-0.000000	246.181412	0.000000	6.7
380	-0.000000	245.874197	0.000000	8.8
381	-0.169944	245.568002	0.006095	6.7
382	-0.000013	245.262822	0.000007	8.7
383	-0.605893	244.958652	0.006219	7.6
384	-0.241757	244.655485	0.005429	7.4
385	-0.163450	244.353317	0.009341	7.1
386	-0.003524	244.052142	0.000683	7.6
387	-0.169029	243.751955	0.007468	6.5
388	-0.457846	243.452750	0.005334	7.1
389	-0.400998	243.154523	0.006201	7.1
390	-0.871496	242.857268	0.007133	7.4
391	-0.889479	242.560980	0.006316	7.5
392	-0.524394	242.265654	0.004217	6.3
393	-0.000000	241.971285	0.000000	6.8
394	-0.736393	241.677868	0.008199	6.7
395	-0.745417	241.385397	0.023161	6.3
396	-0.404107	241.093869	0.003991	7.7
397	-0.877000	240.803278	0.007150	7.1
398	-0.000857	240.513619	0.000196	8.5
399	-0.430721	240.224887	0.006249	6.8
400	-0.000000	239.937077	0.000000	7.9
401	-0.785339	239.650186	0.009451	5.2
402	-0.000000	239.364207	0.000000	6.9
403	-0.848936	239.079136	0.003707	7.6
404	-0.539859	238.794969	0.007345	7.9
405	-0.000000	238.511701	0.000000	6.3
406	-0.966311	238.229327	0.016599	5.1
407	-0.825090	237.947843	0.008611	6.0
408	-0.963782	237.667244	0.005505	7.9
409	-0.006771	237.387526	0.001377	5.4
410	-0.000000	237.108684	0.000000	7.4
411	-0.824414	236.830714	0.009298	5.0
412	-0.117058	236.553610	0.004503	6.8
413	-0.000000	236.277370	0.000000	7.8
414	-0.000000	236.001989	0.000000	6.4
415	-0.000000	235.727461	0.000000	7.4
416	-0.505278	235.453784	0.005485	7.0
417	-0.604603	235.180952	0.008670	8.0
418	-0.308590	234.908962	0.004478	6.5
419	-0.406636	234.637809	0.006937	7.6
420	-0.186596	234.367488	0.006033	6.8
421	-0.000000	234.097997	0.000000	6.5
422	-0.741117	233.829331	0.007585	6.6
423	-0.936318	233.561485	0.029955	6.4
424	-0.114352	233.294456	0.005057	6.6
425	-0.218892	233.028239	0.003656	8.3
426	-0.542115	232.762831	0.009415	6.4
427	-0.525183	232.498228	0.005107	6.4
428	-0.156848	232.234425	0.001955	6.9
429	-0.656758	231.971419	0.007869	6.3
430	-0.497274	231.709205	0.004506	6.9
431	-0.698397	231.447781	0.005581	7.3
432	-0.837355	231.187141	0.010052	6.5
433	-1.070894	230.927283	0.013569	4.8
434	-0.000000	230.668202	0.000000	7.2
435	-0.000000	230.409895	0.000000	6.5
436	-0.000000	230.152358	0.000000	6.5
437	-0.000000	229.895587	0.000000	7.1
