1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
85	-0.627362	15.377439	3.210221	0.021078	2.1
86	-0.621859	14.428337	3.296221	0.017981	2.0
87	-0.632484	13.479235	3.386955	0.013730	2.0
88	-0.600618	13.103563	3.424265	0.017769	2.0
89	-0.621867	14.103202	3.326751	0.011013	2.8
90	-0.628176	13.154126	3.419195	0.008449	2.0
91	-0.633216	12.243240	3.512883	0.010593	1.9
92	-0.630812	11.295319	3.615992	0.018775	1.9
93	-0.642699	12.254405	3.511704	0.014793	1.9
94	-0.624939	11.305303	3.614875	0.014852	1.9
95	-0.625909	10.356202	3.724291	0.013436	1.9
96	-0.626390	9.407187	3.840527	0.009405	2.2
97	-0.593390	10.163489	3.747322	0.023523	2.4
98	-0.590082	11.163489	3.630813	0.013783	2.5
99	-0.598222	11.605100	3.581637	0.012610	1.9
100	-0.623024	10.657811	3.688809	0.015186	1.9
101	-0.609815	9.708709	3.802818	0.012075	1.9
102	-0.627692	8.838471	3.913727	0.009503	2.0
103	-0.627388	8.132165	4.008615	0.010073	2.0
104	-0.593290	7.199371	4.141214	0.013022	2.7
105	-0.611870	6.702306	4.215520	0.018407	2.1
106	-0.619089	7.702281	4.068653	0.011937	2.0
107	-0.614190	8.702281	3.931672	0.014516	2.1
108	-0.625404	9.702251	3.803618	0.009580	2.0
109	-0.608011	9.816105	3.789565	0.015788	2.0
110	-0.626912	8.868639	3.909774	0.010928	1.9
111	-0.637661	9.868520	3.783130	0.015559	2.4
112	-0.616656	8.919495	3.903128	0.017167	2.3
113	-0.617944	7.973669	4.030543	0.010033	1.9
114	-0.620728	8.973667	3.896074	0.017837	1.9
115	-0.624132	8.358142	3.977760	0.012287	1.9
116	-0.627886	9.358135	3.846733	0.009021	1.9
117	-0.632572	8.409879	3.970762	0.010907	2.0
118	-0.585714	8.196940	3.999722	0.009621	2.1
119	-0.598410	7.490209	4.098939	0.015361	2.7
120	-0.612381	8.490175	3.959950	0.016061	2.1
121	-0.594269	9.490172	3.830074	0.009535	1.9
122	-0.606060	10.464294	3.711497	0.008686	1.9
123	-0.637572	10.405724	3.718419	0.018401	1.9
124	-0.578221	9.741213	3.798797	0.017792	1.9
125	-0.610831	8.792111	3.919817	0.012517	2.0
126	-0.635697	7.871653	4.044785	0.008237	1.9
127	-0.613254	7.875593	4.044233	0.012264	3.0
128	-0.630962	8.678396	3.934836	0.014522	2.6
129	-0.596556	9.676766	3.806778	0.011252	1.9
130	-0.613518	8.789364	3.920179	0.008908	1.9
131	-0.590025	9.754339	3.797176	0.010381	1.9
132	-0.594582	9.197637	3.867178	0.015061	1.9
133	-0.624487	10.197579	3.743227	0.017200	2.1
134	-0.603642	9.513903	3.827096	0.010895	2.7
135	-0.606375	10.513903	3.705654	0.010524	2.0
136	-0.635387	11.477867	3.595668	0.010272	2.0
137	-0.613631	12.477743	3.488277	0.010025	2.0
138	-0.622757	13.267377	3.407895	0.010882	1.9
139	-0.638872	14.258835	3.312067	0.013872	2.0
140	-0.627724	13.338625	3.400824	0.014598	1.9
141	-0.627794	14.338611	3.304590	0.012131	2.2
142	-0.597052	13.389510	3.395792	0.011462	2.6
143	-0.625819	14.389509	3.299837	0.016950	2.0
144	-0.611586	13.458844	3.388960	0.007908	1.9
145	-0.637138	14.002804	3.336294	0.014299	1.9
146	-0.633246	13.098271	3.424796	0.013659	1.9
147	-0.628446	12.149669	3.522799	0.010787	2.0
148	-0.602850	11.200567	3.626633	0.014014	1.9
149	-0.623352	10.483488	3.709234	0.011014	2.4
150	-0.644124	9.543014	3.823448	0.011779	2.7
151	-0.616676	10.542789	3.702261	0.014466	1.9
152	-0.627836	11.542789	3.588495	0.010860	1.9
153	-0.626190	12.542288	3.481564	0.010581	1.9
154	-0.625204	11.610425	3.581052	0.014729	1.9
155	-0.622328	12.610425	3.474506	0.015438	1.9
156	-0.626596	13.610425	3.374117	0.015499	1.9
157	-0.620302	12.663758	3.469002	0.016016	2.8
158	-0.604255	13.643434	3.370902	0.014306	1.9
159	-0.594002	14.643254	3.276346	0.016277	1.8
160	-0.626036	13.694153	3.365974	0.014849	1.9
161	-0.634830	14.694137	3.271675	0.010849	2.0
162	-0.637391	13.745035	3.361045	0.011735	1.9
163	-0.543659	12.795937	3.455434	0.015032	2.0
164	-0.612612	13.506349	3.384294	0.014758	2.1
165	-0.608482	14.502816	3.289306	0.017562	2.9
166	-0.626388	13.561519	3.378892	0.009118	1.9
167	-0.623204	12.613299	3.474209	0.008337	2.0
168	-0.606299	13.604628	3.374682	0.010923	1.9
169	-0.671274	13.296876	3.404964	0.012964	1.9
170	-0.622865	14.291301	3.309020	0.011723	1.9
171	-0.603804	15.288897	3.218054	0.012407	2.1
172	-0.619983	16.268065	3.133504	0.011108	2.9
173	-0.631775	16.558801	3.109248	0.011304	2.5
174	-0.616403	15.610486	3.189786	0.012253	2.3
175	-0.608351	14.671151	3.273784	0.010730	2.1
176	-0.603238	13.724025	3.363079	0.014438	1.9
177	-0.641160	14.723590	3.268978	0.012374	1.9
178	-0.612503	15.698253	3.182158	0.016904	1.9
179	-0.575385	14.882896	3.254465	0.014215	2.3
180	-0.620612	15.882643	3.166249	0.010792	2.2
181	-0.609612	15.022114	3.241887	0.013298	2.0
182	-0.641473	15.730566	3.179358	0.012862	1.9
183	-0.632263	16.730566	3.095093	0.018478	1.9
184	-0.621574	17.730566	3.015180	0.014114	1.9
185	-0.605819	16.781475	3.090923	0.011530	1.9
186	-0.623946	15.832373	3.170570	0.013963	2.0
187	-0.648426	16.832360	3.086766	0.010710	2.6
188	-0.642550	17.777636	3.011520	0.010406	2.2
189	-0.650522	17.454199	3.036850	0.012407	1.9
190	-0.633989	17.437914	3.038136	0.010842	1.9
191	-0.617493	16.592587	3.106454	0.014487	1.9
192	-0.614650	15.645533	3.186736	0.015020	1.9
193	-0.624345	16.645533	3.102085	0.012225	1.9
194	-0.646100	16.753853	3.093184	0.010172	1.9
195	-0.588633	17.737904	3.014609	0.012687	2.7
196	-0.652256	18.736195	2.938873	0.014801	2.2
197	-0.623738	18.574193	2.950904	0.013912	2.2
198	-0.589777	17.629440	3.023073	0.013829	1.9
199	-0.635738	18.629439	2.946790	0.012536	1.9
200	-0.632452	18.153125	2.982639	0.016945	1.9
201	-0.629292	19.153117	2.908358	0.010896	1.9
202	-0.607746	20.153116	2.837686	0.008616	2.1
203	-0.613143	21.080383	2.775156	0.011694	2.9
204	-0.620081	20.355794	2.823779	0.014543	2.1
205	-0.591921	21.355786	2.757112	0.010151	1.9
206	-0.650285	22.338757	2.694577	0.014621	2.0
207	-0.645637	23.338414	2.633825	0.010720	2.0
208	-0.620653	22.419282	2.689580	0.018410	2.1
209	-0.617177	23.418992	2.629047	0.016419	2.0
210	-0.647543	22.469890	2.686449	0.018308	2.8
211	-0.640843	23.461701	2.626522	0.018684	2.0
212	-0.646643	22.512600	2.683812	0.017696	2.0
213	-0.609692	23.512600	2.623518	0.014279	2.2
214	-0.643255	22.563504	2.680676	0.012073	2.0
215	-0.606460	21.672281	2.736662	0.015847	2.0
216	-0.635123	20.723179	2.798915	0.020390	2.0
217	-0.630169	21.723179	2.733402	0.011635	2.7
218	-0.608244	20.774130	2.795501	0.015226	2.0
219	-0.627350	19.922983	2.853644	0.013185	2.0
220	-0.626932	18.976842	2.921182	0.008690	2.0
221	-0.629700	19.968223	2.850493	0.015415	2.0
222	-0.607025	19.240764	2.902023	0.012688	2.0
223	-0.633825	20.240483	2.831675	0.010810	2.0
224	-0.623774	19.346888	2.894390	0.011470	2.1
225	-0.614424	20.346762	2.824396	0.017647	2.9
226	-0.634732	19.397663	2.890752	0.010545	2.3
227	-0.621786	19.943505	2.852214	0.009132	2.3
228	-0.621553	20.808001	2.793236	0.014625	2.3
229	-0.631564	21.581442	2.742501	0.015669	2.0
230	-0.609221	20.632340	2.805022	0.009952	2.0
231	-0.658352	21.436030	2.751898	0.012050	2.0
232	-0.614626	22.435193	2.688595	0.006911	2.7
233	-0.612486	21.632096	2.739242	0.014006	2.1
234	-0.637234	21.161963	2.769786	0.016473	2.0
235	-0.607191	22.161928	2.705617	0.010973	2.0
236	-0.614443	21.580999	2.742529	0.009891	2.0
237	-0.632902	22.580381	2.679638	0.011226	2.1
238	-0.612495	23.102430	2.647918	0.015372	2.3
239	-0.626901	22.350470	2.693849	0.009611	2.9
240	-0.610116	23.350452	2.633110	0.014855	2.2
241	-0.631552	22.596133	2.678669	0.011268	2.1
242	-0.626547	21.754296	2.731413	0.013202	2.0
243	-0.620298	22.743417	2.669650	0.017515	2.0
244	-0.621129	21.797064	2.728683	0.015868	2.0
245	-0.622636	22.797064	2.666380	0.015181	2.1
246	-0.626408	21.847967	2.725442	0.009953	2.4
247	-0.639128	20.899189	2.787157	0.009730	2.5
248	-0.609126	20.093200	2.841824	0.012205	2.0
249	-0.625727	21.089837	2.774533	0.014426	2.1
