1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.102532	627.201626	0.002241	751.2
1	-1.028223	623.504937	0.014512	5.5
2	-0.000000	619.865785	0.000000	5.0
3	-0.579111	616.282728	0.015184	5.3
4	-0.000000	612.754375	0.000000	5.1
5	-0.022153	609.279381	0.001257	4.4
6	-0.804052	605.856447	0.008803	4.7
7	-0.723327	602.484317	0.019267	4.6
8	-0.274927	599.161779	0.002837	5.3
9	-0.000000	595.887656	0.000000	3.9
10	-0.528178	592.660813	0.009303	4.7
11	-0.001926	589.480151	0.000625	5.2
12	-0.858974	586.344606	0.010060	4.2
13	-0.776575	583.253145	0.006456	4.8
14	-0.579124	580.204771	0.005291	4.5
15	-0.000000	577.198517	0.000000	4.5
16	-0.703437	574.233444	0.024061	4.6
17	-0.600898	571.308645	0.011927	4.6
18	-0.000000	568.423237	0.000000	5.4
19	-0.449405	565.576365	0.010505	4.4
20	-0.035074	562.767201	0.002424	5.2
21	-0.004151	559.994938	0.000563	5.2
22	-0.878663	557.258797	0.026209	4.9
23	-1.035947	554.558018	0.009675	5.1
24	-0.766992	551.891865	0.008688	5.1
25	-0.888717	549.259621	0.012864	5.4
26	-0.606374	546.660592	0.007759	4.6
27	-0.823650	544.094102	0.009383	4.3
28	-0.034327	541.559494	0.001877	5.6
29	-0.001490	539.056129	0.000249	5.0
30	-0.896275	536.583387	0.016179	5.1
31	-0.465046	534.140663	0.013559	5.5
32	-0.251195	531.727370	0.003296	4.7
33	-0.953855	529.342935	0.024899	4.6
34	-0.989697	526.986802	0.013487	6.0
35	-1.143409	524.658430	0.011739	4.9
36	-0.587275	522.357290	0.016759	4.6
37	-0.567840	520.082868	0.024278	5.2
38	-0.778072	517.834665	0.015359	4.7
39	-0.000000	515.612193	0.000000	4.5
40	-0.811313	513.414976	0.016518	4.5
41	-0.766830	511.242551	0.009797	5.7
42	-0.999660	509.094468	0.025787	4.8
43	-0.812993	506.970285	0.018531	4.9
44	-0.128749	504.869574	0.001476	5.2
45	-0.926076	502.791916	0.009447	5.6
46	-0.066670	500.736903	0.002446	5.1
47	-0.759888	498.704137	0.013032	5.6
48	-0.633600	496.693228	0.007527	4.7
49	-0.606916	494.703798	0.005125	5.0
50	-0.000000	492.735476	0.000000	5.8
51	-0.820244	490.787900	0.007477	6.6
52	-0.639894	488.860718	0.011889	5.0
53	-1.010110	486.953585	0.006954	5.8
54	-0.535311	485.066164	0.007612	4.6
55	-0.531741	483.198126	0.013056	4.7
56	-0.513740	481.349149	0.010437	5.4
57	-0.765429	479.518920	0.012171	4.5
58	-0.312447	477.707132	0.008822	4.7
59	-0.855371	475.913485	0.004783	4.7
60	-0.000071	474.137684	0.000033	6.7
61	-0.996360	472.379445	0.013030	5.4
62	-0.000000	470.638485	0.000000	6.2
63	-0.946186	468.914531	0.007438	6.1
64	-1.011331	467.207315	0.023148	5.3
65	-0.494736	465.516573	0.007786	5.7
66	-0.000000	463.842050	0.000000	4.8
67	-0.458489	462.183494	0.009674	4.7
68	-1.109556	460.540658	0.022612	5.8
69	-0.000024	458.913303	0.000009	6.1
70	-1.030041	457.301192	0.025959	5.0
71	-0.743248	455.704096	0.007910	5.3
72	-0.852945	454.121787	0.015575	5.0
73	-0.000005	452.554045	0.000003	4.6
74	-0.000000	451.000653	0.000000	4.8
75	-0.949480	449.461399	0.010819	5.6
76	-0.000000	447.936075	0.000000	4.9
77	-0.446571	446.424477	0.008080	4.8
78	-0.000000	444.926406	0.000000	5.2
79	-0.254327	443.441666	0.009044	4.8
80	-0.876474	441.970065	0.012880	5.1
81	-0.269928	440.511415	0.006777	5.6
82	-0.725106	439.065533	0.007497	4.9
83	-0.000000	437.632238	0.000000	4.6
84	-0.704267	436.211351	0.006181	5.2
85	-0.268685	434.802701	0.006008	5.8
86	-0.368955	433.406117	0.007265	4.9
87	-0.495429	432.021430	0.008745	5.3
88	-0.500984	430.648479	0.007231	5.2
89	-0.000000	429.287101	0.000000	4.7
90	-0.736764	427.937140	0.007963	4.8
91	-0.991058	426.598440	0.005770	5.6
92	-0.722202	425.270849	0.008089	5.1
93	-1.007029	423.954220	0.006197	4.8
94	-0.828580	422.648404	0.009177	5.9
95	-0.803251	421.353259	0.008658	4.7
96	-0.607920	420.068643	0.005803	4.7
97	-0.532001	418.794419	0.012478	5.7
98	-0.098404	417.530451	0.001548	4.7
99	-0.000000	416.276604	0.000000	4.7
100	-0.903288	415.032748	0.010573	5.7
101	-0.911707	413.798754	0.006197	5.1
102	-0.649579	412.574495	0.004113	4.8
103	-0.946964	411.359849	0.012169	5.6
104	-0.740311	410.154691	0.013800	4.8
105	-0.991627	408.958904	0.009140	4.7
106	-0.590475	407.772368	0.010775	5.1
107	-0.630922	406.594968	0.029654	6.0
108	-0.276767	405.426590	0.009759	5.1
109	-1.036497	404.267122	0.018489	4.8
110	-0.000000	403.116456	0.000000	5.1
111	-0.000000	401.974481	0.000000	4.7
112	-0.414295	400.841093	0.006622	4.9
113	-0.648843	399.716187	0.009159	5.8
114	-0.878397	398.599660	0.007402	4.8
115	-0.586353	397.491411	0.003542	4.8
116	-0.366159	396.391342	0.007975	5.7
117	-0.000000	395.299353	0.000000	4.7
118	-0.814853	394.215350	0.009133	4.8
119	-1.142607	393.139238	0.014539	5.6
120	-0.552316	392.070924	0.012789	5.1
121	-0.000000	391.010316	0.000000	4.7
122	-0.518479	389.957325	0.008176	4.9
123	-0.000000	388.911862	0.000000	5.1
124	-1.038978	387.873839	0.030240	4.8
125	-0.624286	386.843173	0.007705	5.0
126	-0.509976	385.819777	0.006603	5.5
