1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.674835	0.000000	10.697251	0.010127	711.6
1	-0.650875	0.000000	10.697251	0.009278	2.5
2	-0.654805	0.000000	10.697251	0.013512	2.4
3	-0.649491	0.000000	10.697251	0.012661	2.2
4	-0.666176	0.000000	10.697251	0.011489	2.3
5	-0.682007	0.995412	10.213142	0.009732	2.2
6	-0.665604	1.995412	9.769004	0.011259	3.0
7	-0.647835	1.125690	10.153007	0.017722	2.2
8	-0.672838	0.255967	10.568433	0.011386	2.4
9	-0.671604	1.255967	10.093575	0.012799	2.2
10	-0.671060	1.865900	9.824336	0.010171	2.4
11	-0.650299	1.248593	10.096921	0.008889	2.1
12	-0.634536	0.379075	10.507577	0.010820	2.7
13	-0.678245	1.378917	10.038121	0.013609	2.4
14	-0.676889	2.378909	9.608758	0.009374	3.0
15	-0.674653	1.509459	9.979906	0.011880	2.1
16	-0.645898	1.048997	10.188322	0.008091	2.2
17	-0.668978	0.188164	10.602253	0.014502	2.1
18	-0.644896	1.188164	10.124419	0.013565	2.6
19	-0.647558	2.162178	9.698668	0.010759	2.3
20	-0.644310	1.292895	10.076855	0.014331	2.4
21	-0.655944	2.292435	9.644431	0.004190	2.2
22	-0.672080	3.198421	9.283344	0.010584	2.2
23	-0.693955	3.943043	9.006210	0.011197	2.3
24	-0.661051	3.073340	9.331579	0.012340	2.4
25	-0.643486	4.073340	8.959408	0.012830	3.0
26	-0.668600	3.514221	9.163753	0.013868	2.3
27	-0.639257	2.644499	9.500826	0.011057	2.2
28	-0.680720	1.777607	9.862418	0.014797	2.1
29	-0.670158	0.918397	10.249029	0.013226	2.1
30	-0.654329	1.918397	9.801832	0.010109	2.1
31	-0.690549	1.048674	10.188471	0.013881	2.3
32	-0.655230	2.048674	9.746429	0.013795	2.8
33	-0.655447	3.048674	9.341150	0.013169	2.7
34	-0.687603	4.048674	8.968230	0.010587	2.3
35	-0.653413	3.178983	9.290808	0.011825	2.3
36	-0.662103	2.309260	9.637469	0.013123	2.2
37	-0.661542	3.308959	9.241131	0.021055	2.1
38	-0.666193	2.439249	9.584022	0.016568	2.5
39	-0.693212	1.569526	9.953345	0.006349	2.9
40	-0.658649	0.763690	10.321884	0.013757	2.4
41	-0.652683	1.636760	9.923782	0.015664	2.3
42	-0.636264	2.636760	9.503937	0.015484	2.2
43	-0.678569	1.767037	9.866996	0.014889	2.2
44	-0.672420	0.897315	10.258896	0.008093	2.3
45	-0.674304	1.648633	9.918580	0.016687	3.1
46	-0.686238	0.787536	10.310587	0.012917	2.3
47	-0.696843	0.000000	10.697251	0.018243	2.6
48	-0.685476	0.031216	10.681374	0.017126	2.1
49	-0.670281	0.000000	10.697251	0.010603	2.2
50	-0.627084	0.386219	10.504067	0.011507	2.2
51	-0.663581	0.000000	10.697251	0.014586	2.2
52	-0.691787	0.000000	10.697251	0.010232	2.9
53	-0.669613	1.000000	10.211012	0.011631	2.5
54	-0.663576	1.770920	9.865314	0.009623	2.6
55	-0.652481	0.924937	10.245971	0.012168	2.4
56	-0.674146	0.071437	10.660985	0.009534	2.3
57	-0.668487	0.000000	10.697251	0.011354	2.2
58	-0.655822	0.554442	10.422087	0.017105	2.9
59	-0.672503	0.000000	10.697251	0.007413	2.1
60	-0.661461	0.415801	10.489557	0.012899	2.2
61	-0.673838	1.131993	10.150115	0.012540	2.1
62	-0.652766	0.308178	10.542538	0.011011	2.1
63	-0.650797	0.000000	10.697251	0.012651	2.1
64	-0.639374	0.997179	10.212322	0.014265	2.1
65	-0.675426	1.997179	9.768253	0.004872	2.8
66	-0.694543	2.253788	9.660460	0.017590	2.3
67	-0.658837	1.384083	10.035804	0.007492	2.1
68	-0.694616	0.514360	10.441504	0.018416	2.1
69	-0.653001	0.000000	10.697251	0.011342	2.2
70	-0.645464	0.000000	10.697251	0.013216	2.3
71	-0.683981	0.000000	10.697251	0.008977	2.2
72	-0.627782	0.000000	10.697251	0.008369	3.1
73	-0.698713	0.893543	10.260663	0.016598	2.2
74	-0.675418	0.023837	10.685123	0.016657	2.2
