1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.399190	0.000000	22.134237	0.017543	106.3
1	-0.431315	0.000000	22.134237	0.019071	2.2
2	-0.436628	0.000000	22.134237	0.021697	2.3
3	-0.409889	0.000000	22.134237	0.015403	2.6
4	-0.419402	0.000000	22.134237	0.016593	2.1
5	-0.442513	0.000000	22.134237	0.014028	2.1
6	-0.449421	0.000000	22.134237	0.015507	2.2
7	-0.424718	0.000000	22.134237	0.015111	2.2
8	-0.461212	0.000000	22.134237	0.014417	2.2
9	-0.450215	0.000000	22.134237	0.012369	2.5
10	-0.448918	0.000000	22.134237	0.012429	2.5
11	-0.463041	0.000000	22.134237	0.010559	2.4
12	-0.463078	0.000000	22.134237	0.011888	5.9
13	-0.442280	0.000000	22.134237	0.011542	4.8
14	-0.470417	0.000000	22.134237	0.013211	4.0
15	-0.453118	0.000000	22.134237	0.015612	3.3
16	-0.485834	0.000000	22.134237	0.019320	3.1
17	-0.486775	0.000000	22.134237	0.012564	2.5
18	-0.484849	0.000000	22.134237	0.011291	3.1
19	-0.483042	0.000000	22.134237	0.018278	2.2
20	-0.493235	0.000000	22.134237	0.012070	2.1
21	-0.489907	0.000000	22.134237	0.012617	2.2
22	-0.453245	0.000000	22.134237	0.013631	2.1
23	-0.485714	0.000000	22.134237	0.015707	2.3
24	-0.491186	0.000000	22.134237	0.017263	2.1
25	-0.498812	0.000000	22.134237	0.014915	2.8
26	-0.535455	0.000000	22.134237	0.016060	2.2
27	-0.517085	0.000000	22.134237	0.018133	2.1
28	-0.532288	0.000000	22.134237	0.015356	1.9
29	-0.561912	0.000000	22.134237	0.016923	2.0
30	-0.506312	0.000000	22.134237	0.019402	2.1
31	-0.549215	0.000000	22.134237	0.020690	2.2
32	-0.576291	0.000000	22.134237	0.017344	2.8
33	-0.577710	0.000000	22.134237	0.023271	2.1
34	-0.583996	0.000000	22.134237	0.019086	2.0
35	-0.569838	0.000000	22.134237	0.018954	1.9
36	-0.547943	0.000000	22.134237	0.019931	2.0
37	-0.595617	0.000000	22.134237	0.018848	2.3
38	-0.580273	0.000000	22.134237	0.022223	2.2
39	-0.594728	0.000000	22.134237	0.017582	2.3
40	-0.632059	0.000000	22.134237	0.019488	2.3
41	-0.615806	0.000000	22.134237	0.019694	2.0
42	-0.649273	0.000000	22.134237	0.016590	2.0
43	-0.617428	0.000000	22.134237	0.018406	2.0
44	-0.629368	0.000000	22.134237	0.017175	2.1
45	-0.610620	0.000000	22.134237	0.017641	2.2
46	-0.663895	0.000000	22.134237	0.014412	2.3
47	-0.663068	0.000000	22.134237	0.014388	2.7
48	-0.665702	0.000000	22.134237	0.017613	2.0
