1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	905.7
1	-0.858995	623.504937	0.006980	38.0
2	-0.760179	619.865785	0.006650	32.6
3	-0.321920	616.282728	0.007722	31.3
4	-0.397712	612.754375	0.006313	30.5
5	-0.000000	609.279381	0.000000	31.7
6	-0.000000	605.856447	0.000000	30.2
7	-0.681153	602.484317	0.005106	32.6
8	-0.550451	599.161779	0.006226	32.1
9	-0.000000	595.887656	0.000000	32.5
10	-0.763633	592.660813	0.007365	31.2
11	-0.000000	589.480151	0.000000	32.8
12	-0.594571	586.344606	0.005051	33.3
13	-0.000000	583.253145	0.000000	32.2
14	-0.596913	580.204771	0.008053	32.5
15	-0.286428	577.198517	0.005748	31.5
16	-0.299549	574.233444	0.004743	32.1
17	-0.441330	571.308645	0.006572	32.1
18	-0.001673	568.423237	0.000131	32.0
19	-0.605736	565.576365	0.006037	32.0
20	-0.000000	562.767201	0.000000	32.5
21	-0.808047	559.994938	0.005237	33.5
22	-0.801259	557.258797	0.005823	32.0
23	-0.828895	554.558018	0.007614	32.4
24	-0.593322	551.891865	0.007500	30.4
25	-0.812240	549.259621	0.005746	32.4
26	-0.511253	546.660592	0.005540	32.3
27	-0.000000	544.094102	0.000000	32.2
28	-0.324687	541.559494	0.004352	31.8
29	-0.170169	539.056129	0.003790	31.3
30	-0.232621	536.583387	0.003571	33.2
31	-0.606113	534.140663	0.007638	31.2
32	-0.025955	531.727370	0.002666	33.4
33	-0.042800	529.342935	0.001413	32.6
34	-0.412505	526.986802	0.004985	34.0
35	-0.751584	524.658430	0.004903	34.7
36	-0.000000	522.357290	0.000000	32.2
37	-0.593197	520.082868	0.004411	30.5
38	-0.397942	517.834665	0.004334	31.7
39	-0.981259	515.612193	0.008092	31.9
40	-0.947504	513.414976	0.004926	33.3
41	-0.473068	511.242551	0.007598	32.7
42	-0.422659	509.094468	0.004832	33.7
43	-0.000088	506.970285	0.000057	33.4
44	-0.676165	504.869574	0.007079	31.8
45	-0.624305	502.791916	0.007283	32.3
46	-0.674908	500.736903	0.006663	32.0
47	-0.000000	498.704137	0.000000	33.7
48	-0.531320	496.693228	0.006525	31.6
49	-0.552482	494.703798	0.003985	33.9
50	-0.000000	492.735476	0.000000	31.5
51	-0.000008	490.787900	0.000008	33.1
52	-0.094921	488.860718	0.001588	33.9
53	-0.403601	486.953585	0.004859	32.1
54	-0.685865	485.066164	0.007960	32.6
55	-0.726153	483.198126	0.004606	32.5
56	-0.000000	481.349149	0.000000	32.5
57	-0.000000	479.518920	0.000000	31.7
