1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.523615	0.000000	6.167373	0.015287	1440.7
1	-0.515052	0.000000	6.167373	0.020028	2.5
2	-0.530597	0.999989	5.887041	0.019965	2.2
3	-0.519743	0.226507	6.101561	0.017547	2.3
4	-0.529255	1.226507	5.827044	0.010021	2.2
5	-0.547458	2.185775	5.585961	0.017100	2.2
6	-0.516717	1.245058	5.822185	0.025020	2.3
7	-0.529722	2.245058	5.571715	0.016814	3.3
8	-0.523530	3.245032	5.341912	0.013654	2.9
9	-0.523268	4.245018	5.130313	0.010234	2.5
10	-0.507081	4.958834	4.989239	0.013574	2.4
11	-0.484800	5.958682	4.804197	0.021266	2.5
12	-0.528602	6.958682	4.632365	0.019340	3.0
13	-0.536854	6.017964	4.793656	0.018759	2.4
14	-0.510985	7.014719	4.623100	0.025115	2.3
15	-0.529979	6.074065	4.783723	0.018237	2.2
16	-0.512652	7.073860	4.613360	0.013372	2.1
17	-0.525983	6.133154	4.773306	0.014843	2.3
18	-0.523731	7.133154	4.603637	0.016779	2.2
19	-0.523804	6.192436	4.762899	0.019386	3.1
20	-0.517557	7.191807	4.594059	0.020692	2.3
21	-0.540220	8.191786	4.436688	0.019115	2.1
22	-0.531257	9.191786	4.289737	0.017128	2.0
23	-0.499964	10.190152	4.152427	0.013855	2.2
24	-0.501287	9.249453	4.281559	0.024367	2.0
25	-0.537968	8.308736	4.418984	0.019326	2.0
26	-0.482427	7.368018	4.565523	0.017621	2.7
27	-0.511155	6.431159	4.721450	0.022176	2.1
28	-0.529248	7.431155	4.555384	0.028948	2.0
29	-0.510355	8.431155	4.400603	0.017591	2.0
30	-0.501844	7.490437	4.545906	0.014596	2.0
31	-0.508328	6.765114	4.664661	0.012050	2.0
32	-0.532692	7.765074	4.502503	0.015142	2.0
33	-0.513687	8.603431	4.374994	0.017078	2.2
34	-0.512175	9.603430	4.232037	0.016155	2.5
35	-0.514312	8.662712	4.366251	0.024041	2.0
36	-0.513940	7.721994	4.509256	0.014570	2.1
37	-0.516954	6.841598	4.651846	0.020035	2.1
38	-0.515563	5.900880	4.814520	0.018602	2.1
39	-0.501122	4.960162	4.988984	0.016901	2.1
40	-0.522896	5.960162	4.803934	0.015667	2.1
41	-0.513275	5.019444	4.977617	0.019218	3.0
42	-0.532533	4.078726	5.164331	0.022667	2.6
43	-0.510610	3.311635	5.327278	0.015520	2.5
44	-0.515421	4.310736	5.116992	0.016850	3.0
45	-0.497407	5.310733	4.922509	0.019120	2.9
46	-0.496342	6.310733	4.742269	0.025969	3.3
47	-0.508539	5.370015	4.911443	0.010121	3.9
48	-0.550538	4.429366	5.093121	0.023368	3.1
49	-0.508010	5.429269	4.900432	0.019739	3.4
50	-0.492874	6.429269	4.721775	0.018683	3.0
51	-0.517440	5.488551	4.889465	0.017485	3.7
52	-0.523469	6.488529	4.711596	0.020609	3.0
53	-0.514808	7.488352	4.546238	0.013887	3.1
54	-0.504607	6.547635	4.701486	0.019534	3.4
55	-0.546849	7.547635	4.536797	0.017055	3.0
56	-0.504347	8.547635	4.383255	0.022592	3.7
57	-0.500939	9.543504	4.240340	0.009997	3.2
58	-0.532654	8.613600	4.373492	0.020499	3.2
59	-0.533065	7.817218	4.494356	0.016215	3.0
60	-0.502405	8.786274	4.348138	0.011469	2.8
61	-0.521436	7.850980	4.489097	0.015633	3.8
62	-0.506210	8.850968	4.338715	0.011241	3.0
63	-0.518188	9.840333	4.199528	0.027312	2.8
64	-0.524602	8.899615	4.331656	0.020876	2.9
65	-0.519755	9.899615	4.191471	0.019829	3.3
66	-0.491129	8.958897	4.323084	0.015867	3.8
67	-0.549112	8.018179	4.463231	0.015745	3.1
68	-0.498542	7.077639	4.612739	0.022708	2.9
69	-0.500085	6.136921	4.772643	0.019224	3.2
70	-0.512271	7.136921	4.603021	0.017113	2.9
71	-0.516983	6.196466	4.762194	0.018788	3.7
72	-0.519992	5.472786	4.892376	0.019210	2.7
73	-0.514502	4.532105	5.072627	0.015937	2.5
74	-0.516014	5.532105	4.881438	0.017931	2.7
75	-0.492924	4.591387	5.060876	0.015841	2.6
76	-0.519863	5.502850	4.886827	0.020608	2.3
77	-0.490313	4.562429	5.066609	0.016500	3.9
78	-0.516777	3.849354	5.212000	0.020568	3.1
79	-0.505063	3.656733	5.252717	0.013113	2.9
80	-0.502433	2.716168	5.461035	0.016855	2.5
81	-0.545118	3.716131	5.240093	0.023037	2.6
82	-0.485842	4.716131	5.036327	0.013385	3.2
83	-0.502771	3.775413	5.227555	0.012013	2.7
84	-0.511043	4.758747	5.027994	0.019572	3.0
85	-0.525211	3.820582	5.218042	0.021899	3.1
86	-0.511425	2.879864	5.423600	0.023663	2.7
87	-0.510985	1.945961	5.644341	0.010863	3.4
88	-0.547815	1.005243	5.885635	0.013468	2.7
89	-0.515310	1.998753	5.631385	0.020887	3.1
90	-0.494755	2.997326	5.397053	0.025527	2.7
91	-0.528405	2.056608	5.617254	0.019675	2.6
92	-0.525581	3.056608	5.383753	0.017148	2.7
93	-0.495620	4.056608	5.168889	0.010842	3.4
94	-0.496441	3.116652	5.370349	0.018406	2.6
95	-0.498359	2.184291	5.586318	0.011702	2.4
96	-0.525438	1.243573	5.822573	0.017591	2.8
97	-0.540741	0.302855	6.079694	0.011507	2.7
98	-0.482269	1.298426	5.808250	0.018291	2.5
99	-0.471164	0.358057	6.063980	0.019300	3.6
100	-0.531281	0.471414	6.031966	0.013546	2.8
101	-0.523471	0.000000	6.167373	0.014818	2.6
102	-0.541337	0.000000	6.167373	0.011677	2.6
103	-0.502693	0.999520	5.887166	0.013932	2.7
104	-0.509651	1.946197	5.644283	0.017170	3.3
105	-0.522121	1.097482	5.861067	0.020167	3.4
106	-0.538103	0.156770	6.121673	0.012725	2.7
107	-0.536244	0.000000	6.167373	0.009621	2.6
108	-0.508148	0.000000	6.167373	0.020887	2.7
109	-0.515775	0.000000	6.167373	0.018096	2.6
110	-0.509140	1.000000	5.887038	0.011506	3.5
111	-0.499843	0.123081	6.131437	0.018858	2.6
112	-0.508908	0.522106	6.017758	0.025609	2.6
113	-0.503258	0.000000	6.167373	0.021152	2.6
114	-0.536091	0.000000	6.167373	0.017908	2.6
115	-0.519312	0.000000	6.167373	0.014429	2.6
116	-0.523403	0.000000	6.167373	0.012209	3.7
117	-0.501418	0.944875	5.901826	0.010121	3.5
118	-0.475211	0.013361	6.163452	0.024433	3.1
119	-0.503377	0.000000	6.167373	0.022198	3.2
120	-0.508330	0.000000	6.167373	0.018189	3.8
121	-0.500683	0.000000	6.167373	0.015124	3.8
122	-0.519824	0.000000	6.167373	0.025806	3.0
123	-0.508746	1.000000	5.887038	0.017941	2.9
124	-0.523150	2.000000	5.631080	0.013469	3.1
125	-0.496356	1.059282	5.871217	0.021924	3.1
126	-0.494271	0.119642	6.132435	0.017235	2.7
127	-0.532727	1.110671	5.857571	0.020958	2.6
128	-0.520440	0.169953	6.117861	0.026318	2.4
129	-0.520622	1.169953	5.841908	0.011185	2.3
130	-0.496569	0.229237	6.100777	0.014895	2.4
131	-0.533093	0.000000	6.167373	0.019774	2.6
132	-0.519206	0.000000	6.167373	0.015717	3.0
133	-0.528501	0.000000	6.167373	0.015937	2.3
134	-0.502679	0.000000	6.167373	0.017785	2.6
135	-0.496195	0.132384	6.128738	0.018174	2.6
136	-0.530617	1.131976	5.851933	0.017984	2.4
137	-0.499552	2.131976	5.598953	0.020978	2.3
138	-0.513859	3.131976	5.366939	0.017132	2.8
139	-0.525554	4.131771	5.153430	0.007691	2.3
140	-0.530554	5.131770	4.956221	0.016708	2.4
141	-0.518447	4.231688	5.133023	0.009926	2.3
142	-0.503389	5.210012	4.941426	0.019292	2.3
143	-0.512090	6.210012	4.759823	0.022328	2.3
144	-0.509777	6.831571	4.653522	0.017788	2.8
145	-0.528168	5.890868	4.816313	0.012882	3.2
146	-0.481359	6.890795	4.643641	0.021527	2.7
