1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.063139	627.201626	0.001939	1315.3
1	-1.242119	623.504937	0.010378	5.2
2	-0.000029	619.865785	0.000006	4.7
3	-0.944121	616.282728	0.006106	4.4
4	-1.188717	612.754375	0.021451	5.2
5	-1.601325	609.279381	0.012056	4.8
6	-0.733428	605.856447	0.013766	4.8
7	-0.025175	602.484317	0.001162	5.7
8	-1.432770	599.161779	0.006556	4.7
9	-0.126393	595.887656	0.001074	4.5
10	-1.377503	592.660813	0.013849	4.5
11	-1.042509	589.480151	0.010188	5.8
12	-1.463756	586.344606	0.011273	4.7
13	-1.272122	583.253145	0.023809	4.8
14	-0.606510	580.204771	0.003002	6.0
15	-1.161373	577.198517	0.009241	4.7
16	-1.572633	574.233444	0.010749	4.7
17	-0.105650	571.308645	0.001318	5.3
18	-0.628080	568.423237	0.008744	5.0
19	-0.762713	565.576365	0.010600	5.0
20	-1.188474	562.767201	0.010082	5.4
21	-0.697576	559.994938	0.009077	4.9
22	-0.969279	557.258797	0.011701	5.0
23	-0.000000	554.558018	0.000000	5.5
24	-0.000162	551.891865	0.000026	4.6
25	-1.106657	549.259621	0.008883	4.3
26	-0.409829	546.660592	0.010942	4.7
27	-0.716948	544.094102	0.004655	5.5
28	-0.000000	541.559494	0.000000	4.7
29	-0.063693	539.056129	0.001594	4.7
30	-1.542650	536.583387	0.025519	5.3
31	-1.530344	534.140663	0.016230	4.6
32	-0.951985	531.727370	0.018747	4.6
33	-0.464664	529.342935	0.004399	5.5
34	-0.000000	526.986802	0.000000	5.0
35	-0.617321	524.658430	0.023272	5.1
36	-0.022212	522.357290	0.000780	5.3
37	-1.095778	520.082868	0.010955	5.0
38	-0.779163	517.834665	0.009511	4.8
39	-1.104175	515.612193	0.015377	5.0
40	-1.260006	513.414976	0.012755	5.5
41	-1.298694	511.242551	0.013534	5.5
42	-0.826123	509.094468	0.008969	5.7
43	-1.366099	506.970285	0.015283	5.8
44	-1.199627	504.869574	0.017286	5.0
45	-0.000000	502.791916	0.000000	4.9
46	-0.099187	500.736903	0.001415	6.1
47	-0.706524	498.704137	0.006562	4.9
48	-0.000028	496.693228	0.000007	5.1
49	-1.394887	494.703798	0.015874	6.3
50	-0.871707	492.735476	0.008442	4.8
51	-0.000000	490.787900	0.000000	4.5
52	-0.987005	488.860718	0.010290	5.6
53	-0.854810	486.953585	0.012838	5.0
54	-1.276123	485.066164	0.015715	4.8
55	-0.019508	483.198126	0.001468	5.7
56	-1.684983	481.349149	0.009874	5.0
57	-1.293318	479.518920	0.009874	4.9
58	-0.172364	477.707132	0.001063	5.3
59	-0.836765	475.913485	0.006578	5.2
60	-0.065332	474.137684	0.001395	5.0
61	-1.088051	472.379445	0.014723	5.5
62	-0.169055	470.638485	0.003335	5.1
63	-1.655789	468.914531	0.011806	6.0
64	-1.114109	467.207315	0.011189	5.5
65	-0.000000	465.516573	0.000000	5.1
66	-1.551696	463.842050	0.012051	5.1
67	-0.973131	462.183494	0.010032	5.6
68	-0.654957	460.540658	0.005983	5.4
69	-1.277598	458.913303	0.013448	5.2
70	-0.677021	457.301192	0.007914	5.4
71	-0.797637	455.704096	0.009360	5.2
72	-1.295450	454.121787	0.019578	5.0
73	-0.977084	452.554045	0.013523	5.1
74	-0.312938	451.000653	0.002936	6.2
75	-1.202873	449.461399	0.010628	5.1
76	-1.241907	447.936075	0.010975	5.1
77	-0.572961	446.424477	0.013617	5.6
78	-0.454170	444.926406	0.004593	5.4
79	-0.486097	443.441666	0.004891	6.4
80	-0.000000	441.970065	0.000000	5.3
81	-0.000000	440.511415	0.000000	5.1
82	-1.690136	439.065533	0.015101	6.4
83	-1.246319	437.632238	0.010810	5.1
84	-1.300886	436.211351	0.008965	5.3
85	-0.000000	434.802701	0.000000	6.1
86	-0.840462	433.406117	0.008816	5.2
87	-1.075213	432.021430	0.010381	5.2
88	-1.031766	430.648479	0.007422	6.4
89	-0.000064	429.287101	0.000010	5.6
90	-0.249397	427.937140	0.009377	5.6
91	-0.100365	426.598440	0.002928	6.3
92	-1.450803	425.270849	0.016320	5.7
93	-0.036853	423.954220	0.001408	5.2
94	-0.586155	422.648404	0.010221	6.5
95	-1.170215	421.353259	0.007844	5.4
96	-0.509636	420.068643	0.003440	5.5
97	-0.379119	418.794419	0.007370	5.6
98	-1.285239	417.530451	0.011676	5.5
99	-0.514366	416.276604	0.003069	5.5
100	-0.980324	415.032748	0.007428	5.9
101	-1.141696	413.798754	0.007900	5.3
102	-0.894041	412.574495	0.019074	5.9
103	-1.264722	411.359849	0.012854	5.6
104	-0.005654	410.154691	0.000124	5.5
105	-1.040579	408.958904	0.018456	6.6
106	-1.136803	407.772368	0.008961	5.3
107	-1.269700	406.594968	0.012309	5.2
108	-1.281686	405.426590	0.013604	6.8
109	-1.324886	404.267122	0.033441	5.6
110	-1.397659	403.116456	0.007221	5.5
111	-1.339063	401.974481	0.008289	6.3
112	-0.189232	400.841093	0.005616	5.5
113	-0.273716	399.716187	0.003910	5.7
114	-1.201559	398.599660	0.010682	6.5
115	-0.687157	397.491411	0.005990	5.5
116	-0.000000	396.391342	0.000000	6.4
117	-1.040459	395.299353	0.013478	5.8
118	-0.618268	394.215350	0.007885	5.6
119	-0.117270	393.139238	0.002995	6.9
120	-0.212407	392.070924	0.003610	5.9
121	-0.353791	391.010316	0.004942	5.7
122	-1.361220	389.957325	0.011252	6.7
123	-0.864197	388.911862	0.007417	5.6
124	-0.005114	387.873839	0.000313	5.9
125	-1.641644	386.843173	0.017481	6.0
126	-1.349414	385.819777	0.017954	5.5
127	-0.000000	384.803569	0.000000	6.2
128	-0.543620	383.794468	0.005009	6.0
129	-0.000004	382.792393	0.000001	5.6
130	-0.486046	381.797264	0.007675	6.5
131	-0.329102	380.809005	0.002308	5.7
132	-0.000000	379.827537	0.000000	5.7
133	-0.942394	378.852786	0.007745	6.7
