1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.446336	0.000000	24.633157	0.022421	120.7
1	-0.467806	0.000000	24.633157	0.015270	2.4
2	-0.466633	0.000000	24.633157	0.018142	2.1
3	-0.448172	0.000000	24.633157	0.017269	2.1
4	-0.464634	0.000000	24.633157	0.015354	2.2
5	-0.471694	0.000000	24.633157	0.015330	2.5
6	-0.477587	0.000000	24.633157	0.017416	2.6
7	-0.447795	0.000000	24.633157	0.016132	2.6
8	-0.510944	0.000000	24.633157	0.015731	2.2
9	-0.489274	0.000000	24.633157	0.013588	2.4
10	-0.485018	0.000000	24.633157	0.013459	2.5
11	-0.486433	0.000000	24.633157	0.016041	2.2
12	-0.522552	0.000000	24.633157	0.016780	8.4
13	-0.490307	0.000000	24.633157	0.013215	5.1
14	-0.524907	0.000000	24.633157	0.016515	3.7
15	-0.522325	0.000000	24.633157	0.015286	3.9
16	-0.548169	0.000000	24.633157	0.012076	2.6
17	-0.539717	0.000000	24.633157	0.014418	2.6
18	-0.530275	0.000000	24.633157	0.014817	2.2
19	-0.563445	0.000000	24.633157	0.021024	2.3
20	-0.560973	0.000000	24.633157	0.018760	2.2
21	-0.560911	0.000000	24.633157	0.015846	2.8
22	-0.532334	0.000000	24.633157	0.017262	2.1
23	-0.548062	0.000000	24.633157	0.018849	2.1
24	-0.586323	0.000000	24.633157	0.016863	2.1
25	-0.575513	0.000000	24.633157	0.019876	2.2
26	-0.612258	0.000000	24.633157	0.018351	2.3
27	-0.590733	0.000000	24.633157	0.017707	2.3
28	-0.618614	0.000000	24.633157	0.017175	2.8
29	-0.610162	0.000000	24.633157	0.015479	2.1
30	-0.603739	0.000000	24.633157	0.018470	2.3
31	-0.629793	0.000000	24.633157	0.015830	2.2
32	-0.652553	0.000000	24.633157	0.016684	2.1
33	-0.640543	0.000000	24.633157	0.016533	2.5
34	-0.644208	0.000000	24.633157	0.015409	2.7
35	-0.659861	0.000000	24.633157	0.019518	2.5
36	-0.637114	0.000000	24.633157	0.018038	2.3
37	-0.676346	0.000000	24.633157	0.017169	2.3
38	-0.643003	0.000000	24.633157	0.013017	2.2
39	-0.640706	0.000000	24.633157	0.012639	2.2
40	-0.698486	0.000000	24.633157	0.014031	2.1
41	-0.686030	0.000000	24.633157	0.016945	2.7
42	-0.727062	0.000000	24.633157	0.013917	2.2
43	-0.671696	0.000000	24.633157	0.013193	2.1
44	-0.688718	0.000000	24.633157	0.010815	2.0
45	-0.647174	0.000000	24.633157	0.012195	2.1
46	-0.682317	0.000000	24.633157	0.014342	2.2
47	-0.721861	0.000000	24.633157	0.012462	2.1
48	-0.715794	0.000000	24.633157	0.015669	2.8
49	-0.722426	0.000000	24.633157	0.016841	2.9
50	-0.719037	0.000000	24.633157	0.015316	2.1
51	-0.723763	0.000000	24.633157	0.012712	2.1
52	-0.745492	0.000000	24.633157	0.013980	3.1
53	-0.685247	0.000000	24.633157	0.010166	2.1
54	-0.738400	0.000000	24.633157	0.015142	2.1
55	-0.737109	0.000000	24.633157	0.009773	2.8
56	-0.706291	0.000000	24.633157	0.012244	2.4
57	-0.726874	0.000000	24.633157	0.010114	2.5
58	-0.724046	0.000000	24.633157	0.011460	2.1
59	-0.738942	0.000000	24.633157	0.012425	2.2
60	-0.755676	0.000000	24.633157	0.007617	2.1
61	-0.761795	0.000000	24.633157	0.009727	2.1
62	-0.761528	0.000000	24.633157	0.009885	2.7
63	-0.721678	0.000000	24.633157	0.007787	2.1
64	-0.745461	0.000000	24.633157	0.007707	2.1
65	-0.759309	0.000000	24.633157	0.010940	2.1
66	-0.702683	0.000000	24.633157	0.008676	2.1
67	-0.727106	0.000000	24.633157	0.007969	2.1
68	-0.755852	0.000000	24.633157	0.009005	2.2
69	-0.735296	0.000000	24.633157	0.004963	2.9
70	-0.728917	0.000000	24.633157	0.007986	2.3
71	-0.744249	0.000000	24.633157	0.005621	2.3
72	-0.759866	0.000000	24.633157	0.007022	2.1
73	-0.728464	0.000000	24.633157	0.007900	2.2
74	-0.762781	0.000000	24.633157	0.006146	2.3
75	-0.731774	0.000000	24.633157	0.009000	2.2
