1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
213	-0.491009	18.572326	4.576629	0.006563	2.6
214	-0.541905	17.831976	4.663884	0.009379	2.7
215	-0.519028	16.879967	4.781098	0.012854	2.6
216	-0.539491	17.879948	4.658130	0.006082	2.5
217	-0.511559	18.879756	4.541348	0.008589	2.6
218	-0.524692	17.958689	4.648715	0.011574	2.4
219	-0.535017	18.958689	4.532377	0.010867	2.5
220	-0.545707	19.560664	4.465110	0.009478	3.1
221	-0.540344	18.608654	4.572431	0.014271	2.7
222	-0.506928	17.656639	4.685039	0.011704	2.4
223	-0.525499	18.656639	4.566898	0.008629	2.4
224	-0.519472	19.618791	4.458721	0.005464	2.5
225	-0.546052	18.772045	4.553647	0.009924	2.4
226	-0.537642	19.768220	4.442378	0.010495	3.3
227	-0.539271	20.728151	4.340184	0.007382	2.7
228	-0.514853	21.728151	4.238607	0.009847	3.0
229	-0.538420	22.685644	4.145706	0.010331	2.4
230	-0.522376	21.733629	4.238064	0.010949	2.6
231	-0.545454	22.163800	4.195827	0.013854	3.0
232	-0.522405	21.264571	4.285098	0.006904	2.8
233	-0.538802	20.332328	4.381748	0.006420	2.7
234	-0.537629	21.330972	4.278377	0.015226	2.4
235	-0.510930	21.059520	4.305989	0.009080	2.3
236	-0.524811	20.107506	4.405712	0.010522	2.4
237	-0.534600	19.166531	4.508924	0.006001	2.6
238	-0.508336	20.154293	4.400703	0.011152	2.9
239	-0.533870	19.202297	4.504913	0.017474	2.5
240	-0.515692	20.199196	4.395907	0.014455	2.4
241	-0.530343	21.199195	4.291737	0.011997	2.2
242	-0.533697	22.199195	4.192389	0.007609	2.3
243	-0.516398	21.333844	4.278086	0.007711	2.3
244	-0.507291	20.383416	4.376339	0.013614	3.2
245	-0.544837	19.489856	4.472919	0.009896	2.8
246	-0.516915	20.483229	4.365809	0.010915	2.2
247	-0.548729	21.306083	4.280894	0.013520	2.2
248	-0.503754	22.306083	4.182042	0.013971	2.5
249	-0.518105	21.354068	4.276044	0.010909	2.4
