1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	0.000000	627.201626	0.000000	942.9
1	-0.898713	623.504937	0.006428	27.2
2	-0.662999	619.865785	0.005732	26.8
3	-0.306639	616.282728	0.005662	27.5
4	-0.424318	612.754375	0.006906	26.9
5	-0.000000	609.279381	0.000000	27.6
6	-0.000000	605.856447	0.000000	28.1
7	-0.395197	602.484317	0.003581	28.9
8	-0.351266	599.161779	0.003399	28.0
9	-0.000070	595.887656	0.000002	29.1
10	-0.632404	592.660813	0.007317	29.3
11	0.000000	589.480151	0.000000	28.7
12	-0.416761	586.344606	0.004793	28.8
13	0.000000	583.253145	0.000000	28.6
14	-0.634778	580.204771	0.006043	39.6
15	-0.261760	577.198517	0.005038	28.3
16	-0.263973	574.233444	0.003414	29.2
17	-0.304610	571.308645	0.005659	29.3
18	-0.001139	568.423237	0.000064	28.0
19	-0.592897	565.576365	0.005261	31.3
20	-0.000036	562.767201	0.000003	29.7
21	-0.777700	559.994938	0.006549	28.2
22	-0.757732	557.258797	0.006725	29.0
23	-0.820792	554.558018	0.006093	29.8
24	-0.596364	551.891865	0.003481	29.3
25	-0.727714	549.259621	0.007177	30.7
26	-0.429039	546.660592	0.005013	29.9
27	0.000000	544.094102	0.000000	29.4
28	-0.295864	541.559494	0.004604	28.8
29	-0.135037	539.056129	0.002018	29.8
30	-0.233385	536.583387	0.005991	29.6
31	-0.544856	534.140663	0.007057	29.1
32	-0.029291	531.727370	0.000794	30.7
33	-0.049045	529.342935	0.001521	28.8
34	-0.449178	526.986802	0.005617	30.5
35	-0.626213	524.658430	0.005375	30.2
36	-0.004157	522.357290	0.000117	29.6
37	-0.502557	520.082868	0.005024	30.3
38	-0.377101	517.834665	0.004762	28.2
39	-0.952357	515.612193	0.009138	30.7
40	-0.779527	513.414976	0.007314	30.4
41	-0.486851	511.242551	0.006646	31.3
42	-0.403475	509.094468	0.005444	29.4
43	-0.000330	506.970285	0.000011	30.1
44	-0.646922	504.869574	0.006554	29.5
45	-0.506852	502.791916	0.006229	30.8
46	-0.597780	500.736903	0.003756	30.0
47	0.000000	498.704137	0.000000	29.7
48	-0.502389	496.693228	0.006161	30.5
49	-0.525825	494.703798	0.005003	30.0
50	0.000000	492.735476	0.000000	30.4
51	-0.000813	490.787900	0.000046	31.2
52	-0.089364	488.860718	0.001098	31.1
53	-0.393917	486.953585	0.005211	31.2
54	-0.672535	485.066164	0.007493	29.9
55	-0.664852	483.198126	0.005148	30.1
56	0.000000	481.349149	0.000000	30.3
57	0.000000	479.518920	0.000000	31.1
58	0.000000	477.707132	0.000000	30.1
59	-0.273824	475.913485	0.004289	30.0
60	0.000000	474.137684	0.000000	29.7
61	-0.000008	472.379445	0.000002	29.7
62	-0.278296	470.638485	0.004287	31.3
63	0.000000	468.914531	0.000000	30.2
64	-0.461624	467.207315	0.005959	29.3
