1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.105148	627.201626	0.002998	932.1
1	-0.848156	623.504937	0.022621	5.9
2	-0.000000	619.865785	0.000000	6.6
3	-0.653620	616.282728	0.011825	5.5
4	-0.000000	612.754375	0.000000	6.3
5	-0.012218	609.279381	0.001976	6.2
6	-0.906105	605.856447	0.009667	5.3
7	-0.842374	602.484317	0.018082	6.5
8	-0.277488	599.161779	0.000993	5.5
9	-0.000000	595.887656	0.000000	5.4
10	-0.442763	592.660813	0.006891	6.5
11	-0.001279	589.480151	0.000403	6.0
12	-0.779644	586.344606	0.017432	6.4
13	-0.666570	583.253145	0.014186	5.8
14	-0.649169	580.204771	0.007947	5.5
15	-0.000000	577.198517	0.000000	6.2
16	-0.895783	574.233444	0.031528	5.8
17	-0.532533	571.308645	0.029260	5.6
18	-0.000002	568.423237	0.000001	6.7
19	-0.734907	565.576365	0.018645	6.7
20	-0.036361	562.767201	0.002236	6.9
21	-0.005855	559.994938	0.000268	6.2
22	-0.824661	557.258797	0.031245	7.0
23	-1.047824	554.558018	0.011322	7.1
24	-0.720450	551.891865	0.006793	5.7
25	-0.832825	549.259621	0.014215	7.3
26	-0.594131	546.660592	0.009567	7.2
27	-0.897206	544.094102	0.009937	7.6
28	-0.041993	541.559494	0.001530	6.4
29	-0.000277	539.056129	0.000078	6.4
30	-1.110188	536.583387	0.013279	7.4
31	-0.464329	534.140663	0.014014	6.7
32	-0.260563	531.727370	0.002461	6.5
33	-0.905071	529.342935	0.017625	5.9
34	-1.027066	526.986802	0.028436	6.2
35	-1.029000	524.658430	0.013029	6.9
36	-0.548349	522.357290	0.016916	5.9
37	-0.693244	520.082868	0.020501	7.2
38	-0.854413	517.834665	0.020135	5.8
39	-0.000000	515.612193	0.000000	6.5
40	-0.839111	513.414976	0.015815	7.7
41	-0.816312	511.242551	0.008304	7.0
42	-1.065006	509.094468	0.032401	8.0
43	-0.957577	506.970285	0.029994	8.0
44	-0.124155	504.869574	0.001056	7.1
45	-0.940389	502.791916	0.011056	6.5
46	-0.047133	500.736903	0.003339	6.9
47	-0.800920	498.704137	0.014854	6.8
48	-0.532107	496.693228	0.014715	7.8
49	-0.611737	494.703798	0.003873	7.6
50	-0.000000	492.735476	0.000000	6.7
51	-0.794988	490.787900	0.007722	8.1
52	-0.619435	488.860718	0.029267	7.6
53	-1.155677	486.953585	0.016543	8.2
54	-0.483856	485.066164	0.007065	6.6
55	-0.485124	483.198126	0.013459	7.6
56	-0.812692	481.349149	0.035080	7.8
57	-0.635780	479.518920	0.010776	8.4
58	-0.325090	477.707132	0.008161	7.2
59	-0.877925	475.913485	0.010226	8.1
60	-0.000403	474.137684	0.000070	7.0
61	-1.080939	472.379445	0.010331	6.9
62	-0.000000	470.638485	0.000000	7.6
63	-0.991462	468.914531	0.025456	8.2
64	-0.977958	467.207315	0.028482	10.1
65	-0.457570	465.516573	0.010635	8.7
66	-0.000000	463.842050	0.000000	7.3
67	-0.628225	462.183494	0.011402	6.7
68	-1.140615	460.540658	0.023001	6.6
69	-0.000077	458.913303	0.000020	8.2
70	-0.882515	457.301192	0.053500	8.5
71	-0.800399	455.704096	0.014888	6.6
72	-0.778474	454.121787	0.005821	7.6
73	-0.000350	452.554045	0.000107	6.6
74	-0.000000	451.000653	0.000000	7.7
75	-0.759442	449.461399	0.016370	6.4
76	-0.000000	447.936075	0.000000	6.4
77	-0.379207	446.424477	0.007738	6.8
78	-0.000000	444.926406	0.000000	7.4
79	-0.259001	443.441666	0.010199	7.9
80	-0.802722	441.970065	0.014042	6.9
81	-0.254604	440.511415	0.005429	8.8
82	-0.723599	439.065533	0.012096	7.2
83	-0.000000	437.632238	0.000000	6.9
84	-0.667134	436.211351	0.008755	6.7
85	-0.290101	434.802701	0.005019	8.0
86	-0.337630	433.406117	0.005749	7.0
