1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.695358	627.201626	0.028390	920.5
1	-1.012940	623.504937	0.017817	6.0
2	-1.083831	619.865785	0.040640	5.5
3	-0.404718	616.282728	0.026653	6.0
4	-0.000000	612.754375	0.000000	5.6
5	-0.409954	609.279381	0.013441	6.4
6	-0.659334	605.856447	0.012407	6.3
7	-0.000000	602.484317	0.000000	5.5
8	-0.000000	599.161779	0.000000	5.7
9	-0.579382	595.887656	0.022248	6.3
10	-0.000000	592.660813	0.000000	5.7
11	-0.513105	589.480151	0.014324	6.2
12	-0.593384	586.344606	0.012887	7.0
13	-0.252763	583.253145	0.003085	5.8
14	-0.000000	580.204771	0.000000	6.7
15	-0.750859	577.198517	0.010978	5.7
16	-0.681772	574.233444	0.018809	5.9
17	-0.901718	571.308645	0.027032	6.3
18	-0.905614	568.423237	0.024868	5.9
19	-0.379503	565.576365	0.011472	6.6
20	-0.000000	562.767201	0.000000	5.8
21	-0.878272	559.994938	0.012418	6.0
22	-0.505530	557.258797	0.011750	6.6
23	-0.040465	554.558018	0.000659	5.8
24	-1.034015	551.891865	0.009240	6.0
25	-0.864479	549.259621	0.019492	6.8
26	-0.629948	546.660592	0.032952	6.1
27	-0.710181	544.094102	0.007541	7.0
28	-0.526550	541.559494	0.004474	6.1
29	-0.360793	539.056129	0.010834	6.3
30	-0.000000	536.583387	0.000000	6.6
31	-0.777864	534.140663	0.012289	6.7
32	-0.000000	531.727370	0.000000	6.7
33	-0.087197	529.342935	0.003348	6.0
34	-0.933647	526.986802	0.012560	6.2
35	-0.232212	524.658430	0.007138	7.0
36	-0.217180	522.357290	0.001348	6.1
37	-0.000000	520.082868	0.000000	6.7
38	-0.010058	517.834665	0.000492	6.2
39	-0.827964	515.612193	0.022860	6.0
40	-0.665215	513.414976	0.017913	6.8
41	-0.301342	511.242551	0.010227	6.0
42	-0.995504	509.094468	0.020838	6.8
43	-0.866268	506.970285	0.030430	6.2
44	-0.000000	504.869574	0.000000	6.1
45	-0.418354	502.791916	0.012890	6.8
46	-0.263636	500.736903	0.005574	6.6
47	-0.888185	498.704137	0.029145	7.3
48	-0.131383	496.693228	0.005074	6.1
49	-0.000000	494.703798	0.000000	6.0
50	-0.000000	492.735476	0.000000	6.6
51	-0.000000	490.787900	0.000000	6.4
52	-0.495118	488.860718	0.029749	5.9
53	-0.260966	486.953585	0.007519	6.7
54	-0.870755	485.066164	0.012642	6.2
55	-0.231829	483.198126	0.004474	8.0
56	-0.987261	481.349149	0.009359	7.2
57	-0.314536	479.518920	0.006928	7.1
58	-0.913087	477.707132	0.033380	6.3
59	-0.450158	475.913485	0.008909	6.2
60	-0.978171	474.137684	0.026307	6.8
61	-0.537184	472.379445	0.016334	6.2
62	-0.000000	470.638485	0.000000	6.9
63	-0.262582	468.914531	0.008385	7.2
64	-0.641714	467.207315	0.007639	6.9
65	-0.743325	465.516573	0.025361	7.0
66	-0.000000	463.842050	0.000000	6.2
67	-0.895953	462.183494	0.007192	7.1
68	-0.566176	460.540658	0.015338	6.4
69	-0.612216	458.913303	0.013143	6.5
70	-0.527596	457.301192	0.005775	6.5
71	-0.291944	455.704096	0.005545	6.3
72	-0.000000	454.121787	0.000000	7.3
73	-1.022744	452.554045	0.014523	6.4
74	-0.652125	451.000653	0.012769	6.6
75	-0.718831	449.461399	0.014891	6.6
76	-0.000000	447.936075	0.000000	6.4
77	-0.754256	446.424477	0.022513	7.4
78	-0.005971	444.926406	0.000978	6.3
79	-0.600145	443.441666	0.008841	6.9
80	-0.815476	441.970065	0.010056	6.8
81	-0.545847	440.511415	0.014092	6.6
82	-0.662003	439.065533	0.032138	7.1
83	-0.516845	437.632238	0.010969	6.2
84	-0.533668	436.211351	0.008621	7.3
85	-0.000000	434.802701	0.000000	6.3
86	-0.855446	433.406117	0.011421	6.9
87	-0.093199	432.021430	0.001981	6.7
88	-0.000002	430.648479	0.000003	6.2
89	-0.000000	429.287101	0.000000	7.2
90	-0.941992	427.937140	0.017274	6.4
91	-0.150638	426.598440	0.003184	7.0
92	-0.636619	425.270849	0.026689	6.7
93	-0.098794	423.954220	0.002272	6.6
94	-0.558529	422.648404	0.012088	6.9
95	-0.060640	421.353259	0.002060	7.1
96	-0.045503	420.068643	0.003444	7.2
97	-0.024785	418.794419	0.001544	6.7
98	-0.000000	417.530451	0.000000	7.0
99	-0.533300	416.276604	0.009577	7.1
100	-0.888660	415.032748	0.010122	6.4
101	-0.937698	413.798754	0.019777	6.9
102	-0.000000	412.574495	0.000000	6.6
103	-0.685604	411.359849	0.013702	6.8
104	-0.953925	410.154691	0.022001	6.7
105	-0.571856	408.958904	0.010142	6.2
106	-0.572233	407.772368	0.008081	7.3
107	-0.604982	406.594968	0.008002	6.6
108	-1.000595	405.426590	0.011808	7.4
109	-0.000001	404.267122	0.000000	7.0
110	-0.547894	403.116456	0.006965	6.9
111	-1.061274	401.974481	0.019522	6.6
112	-0.000000	400.841093	0.000000	6.4
113	-0.902193	399.716187	0.023327	7.2
114	-0.063942	398.599660	0.003625	6.3
115	-0.000000	397.491411	0.000000	7.0
116	-0.000000	396.391342	0.000000	6.3
117	-0.180112	395.299353	0.007933	6.2
118	-0.715549	394.215350	0.008754	6.8
119	-0.122827	393.139238	0.004716	6.3
120	-0.764790	392.070924	0.011700	6.8
121	-0.775912	391.010316	0.008871	6.3
122	-0.000003	389.957325	0.000002	7.1
123	-0.942159	388.911862	0.016339	6.9
124	-0.514945	387.873839	0.007834	6.3
125	-0.859572	386.843173	0.008098	6.5
126	-0.000000	385.819777	0.000000	6.7
127	-0.866294	384.803569	0.013388	6.6
128	-0.792162	383.794468	0.022580	7.2
129	-0.759515	382.792393	0.007497	6.1
130	-1.113999	381.797264	0.033663	7.4
131	-0.229458	380.809005	0.007361	6.2
132	-0.812973	379.827537	0.011489	6.2
133	-0.001446	378.852786	0.000352	7.3
134	-1.015133	377.884678	0.032976	6.4
135	-0.424161	376.923138	0.011400	7.3
136	-0.746116	375.968095	0.009569	6.4
137	-0.514873	375.019479	0.005799	6.6
138	-0.589414	374.077218	0.015311	6.9
139	-0.678479	373.141244	0.023264	6.5
140	-0.080040	372.211489	0.004593	6.9
141	-0.922513	371.287887	0.013241	6.7
142	-0.523465	370.370370	0.019530	7.7
143	-0.339051	369.458876	0.009031	6.9
144	-0.000000	368.553338	0.000000	6.3
145	-0.992115	367.653696	0.016826	7.4
146	-0.875103	366.759885	0.022443	6.4
147	-0.572870	365.871846	0.010529	7.5
148	-0.000540	364.989518	0.000042	6.2
149	-0.603788	364.112841	0.037609	7.1
150	-0.000000	363.241757	0.000000	6.9
151	-0.369234	362.376208	0.013369	7.0
152	-0.025000	361.516137	0.001327	7.4
153	-0.487142	360.661488	0.008313	7.0
154	-0.600908	359.812206	0.009799	7.5
155	-0.103188	358.968236	0.004664	6.2
156	-0.538122	358.129524	0.012259	7.0
157	-0.446102	357.296018	0.011801	7.3
158	-0.000000	356.467665	0.000000	7.0
159	-0.695348	355.644414	0.009230	7.2
160	-0.893587	354.826213	0.011165	6.9
161	-1.044121	354.013012	0.022360	7.2
162	-0.000000	353.204763	0.000000	6.8
163	-0.675919	352.401415	0.006730	7.0
164	-0.000000	351.602922	0.000000	6.9
165	-0.000000	350.809235	0.000000	6.6
166	-0.519000	350.020308	0.009186	6.7
167	-0.914373	349.236095	0.007988	6.2
168	-0.673440	348.456550	0.011384	7.1
169	-0.000000	347.681627	0.000000	6.4
170	-0.757006	346.911283	0.027459	6.6
171	-0.669305	346.145474	0.010233	8.0
172	-0.309682	345.384157	0.004650	6.5
173	-0.887924	344.627288	0.035694	7.1
174	-1.008378	343.874826	0.013714	6.4
175	-0.002120	343.126729	0.000223	7.0
176	-0.899657	342.382957	0.010630	6.3
177	-0.000000	341.643469	0.000000	7.7
178	-0.167184	340.908224	0.003411	7.8
179	-0.502528	340.177184	0.008602	6.4
180	-0.676260	339.450309	0.008210	7.2
181	-0.000000	338.727561	0.000000	6.5
182	-0.090708	338.008902	0.003402	7.4
183	-0.828601	337.294295	0.009478	6.3
184	-0.598942	336.583703	0.006392	6.9
185	-0.888469	335.877089	0.017059	6.9
186	-0.326266	335.174416	0.006488	6.2
187	-0.996850	334.475651	0.023958	7.1
188	-0.775076	333.780756	0.010988	6.8
189	-0.000112	333.089698	0.000045	6.6
190	-0.000000	332.402443	0.000000	7.0
191	-0.779878	331.718955	0.014470	6.5
192	-0.636775	331.039203	0.006930	6.8
193	-0.767022	330.363153	0.009128	6.1
194	-0.349619	329.690771	0.004935	6.7
195	-0.000000	329.022027	0.000000	6.5
196	-1.077924	328.356888	0.026860	7.2
197	-0.000000	327.695322	0.000000	7.8
198	-0.497518	327.037299	0.012972	6.6
199	-0.000000	326.382787	0.000000	7.1
200	-0.321302	325.731758	0.004712	6.7
201	-0.000000	325.084179	0.000000	7.0
202	-1.059781	324.440023	0.041575	8.0
203	-0.907764	323.799258	0.030064	6.7
204	-1.047684	323.161858	0.015752	7.6
205	-0.001046	322.527792	0.000168	6.4
206	-0.578967	321.897034	0.007301	7.0
207	-0.015401	321.269554	0.001920	6.4
