1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.544441	0.000000	17.239882	0.018371	124.0
1	-0.548721	0.000000	17.239882	0.036677	3.5
2	-0.584551	0.000000	17.239882	0.031714	2.8
3	-0.584571	0.000000	17.239882	0.024130	2.7
4	-0.576860	0.000000	17.239882	0.023921	2.7
5	-0.594026	0.000000	17.239882	0.023423	2.7
6	-0.600106	0.000000	17.239882	0.026502	3.4
7	-0.593431	0.000000	17.239882	0.022456	3.1
8	-0.628185	0.000000	17.239882	0.022226	2.6
9	-0.632174	0.000000	17.239882	0.020634	3.0
10	-0.608280	0.000000	17.239882	0.022693	2.7
11	-0.650966	0.000000	17.239882	0.021164	2.9
12	-0.658295	0.000000	17.239882	0.019119	3.1
13	-0.632206	0.000000	17.239882	0.012518	2.8
14	-0.675843	0.000000	17.239882	0.022709	2.5
15	-0.664437	0.000000	17.239882	0.018532	2.6
16	-0.680122	0.000000	17.239882	0.016165	3.0
17	-0.687549	0.000000	17.239882	0.017266	3.2
18	-0.646225	0.000000	17.239882	0.014187	2.6
19	-0.683772	0.000000	17.239882	0.017448	2.6
20	-0.697539	0.000000	17.239882	0.016201	2.6
21	-0.688739	0.000000	17.239882	0.013847	2.5
22	-0.688816	0.000000	17.239882	0.015821	2.5
23	-0.688014	0.000000	17.239882	0.016692	3.3
24	-0.712213	0.000000	17.239882	0.016633	2.6
25	-0.727193	0.000000	17.239882	0.015810	2.6
26	-0.719478	0.000000	17.239882	0.009772	2.6
27	-0.718963	0.000000	17.239882	0.011618	2.8
28	-0.694668	0.000000	17.239882	0.009167	2.4
29	-0.703790	0.000000	17.239882	0.010157	3.1
30	-0.714915	0.000000	17.239882	0.014900	2.6
31	-0.720085	0.000000	17.239882	0.015429	2.6
32	-0.742514	0.000000	17.239882	0.010895	2.7
33	-0.721555	0.000000	17.239882	0.011501	2.6
34	-0.703343	0.000000	17.239882	0.011686	2.9
35	-0.723573	0.000000	17.239882	0.010678	2.9
36	-0.714289	0.000000	17.239882	0.012296	2.7
37	-0.726602	0.000000	17.239882	0.012504	2.5
38	-0.706550	0.000000	17.239882	0.013390	2.7
39	-0.722141	0.000000	17.239882	0.010675	2.5
40	-0.737422	0.000000	17.239882	0.012149	3.2
41	-0.736434	0.000000	17.239882	0.010472	2.8
42	-0.769190	0.000000	17.239882	0.012812	2.5
43	-0.748925	0.000000	17.239882	0.009705	2.7
44	-0.742499	0.000000	17.239882	0.015741	2.6
45	-0.692632	0.000000	17.239882	0.015076	3.1
46	-0.733754	0.000000	17.239882	0.011963	3.3
47	-0.749777	0.000000	17.239882	0.010049	2.7
48	-0.752635	0.000000	17.239882	0.015828	2.7
49	-0.751140	0.000000	17.239882	0.015561	2.7
50	-0.772279	0.000000	17.239882	0.009994	2.5
51	-0.761418	0.000000	17.239882	0.010568	2.8
52	-0.776190	0.000000	17.239882	0.008377	3.4
53	-0.732293	1.000000	16.456251	0.010197	3.1
54	-0.768493	0.943816	16.498385	0.015504	2.8
55	-0.761121	0.887633	16.540734	0.008719	2.6
56	-0.741196	0.831449	16.583302	0.013660	2.6
57	-0.764751	0.775265	16.626090	0.012929	3.6
58	-0.751099	0.719082	16.669099	0.012406	2.7
59	-0.774338	0.662898	16.712331	0.015339	2.7
60	-0.780737	0.606715	16.755788	0.011788	2.6
61	-0.775005	0.550531	16.799471	0.007425	2.4
62	-0.786949	0.494347	16.843383	0.012028	2.6
63	-0.740861	0.438164	16.887525	0.010437	3.0
64	-0.756938	0.381980	16.931899	0.009406	2.6
65	-0.779537	0.325796	16.976506	0.009023	2.6
66	-0.755356	0.269613	17.021350	0.010621	2.5
67	-0.749042	0.213429	17.066431	0.009773	2.9
68	-0.769108	0.157246	17.111751	0.009998	3.4
69	-0.759855	0.101062	17.157313	0.004949	2.8
70	-0.782282	1.100229	16.381619	0.008251	3.4
71	-0.778635	2.100229	15.672465	0.011251	2.9
72	-0.789787	2.044045	15.710676	0.009863	2.7
