1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.584491	0.000000	9.204578	0.016997	336.3
1	-0.583632	0.000000	9.204578	0.019719	2.5
2	-0.594118	0.000000	9.204578	0.016369	2.4
3	-0.562271	1.000000	8.786188	0.013179	2.4
4	-0.576477	0.151177	9.138789	0.012885	2.8
5	-0.575023	0.000000	9.204578	0.019037	3.2
6	-0.561209	0.999999	8.786189	0.016326	2.7
7	-0.578271	0.151173	9.138791	0.008074	2.5
8	-0.572296	1.140087	8.730596	0.021257	2.3
9	-0.593356	0.316238	9.068023	0.014859	2.8
10	-0.537897	1.315567	8.661942	0.013327	2.8
11	-0.568297	0.485111	8.996749	0.012036	3.2
12	-0.546472	1.484904	8.596708	0.016146	3.0
13	-0.624889	2.484792	8.230695	0.015376	2.7
14	-0.562900	3.484792	7.894539	0.018797	2.4
15	-0.549960	4.484161	7.584952	0.011221	2.4
16	-0.538390	3.651348	7.841200	0.013498	3.0
17	-0.585827	2.821161	8.114472	0.023928	2.6
18	-0.576988	3.821161	7.787555	0.011599	2.4
19	-0.592456	2.972335	8.063301	0.022343	2.4
20	-0.573940	2.123536	8.359282	0.016061	2.6
21	-0.561637	1.906666	8.438424	0.011045	2.6
22	-0.541812	2.906587	8.085477	0.012538	2.8
23	-0.592578	3.906586	7.760845	0.010122	3.2
24	-0.601501	3.076203	8.028515	0.016869	2.4
25	-0.572416	2.545781	8.209375	0.015124	2.8
26	-0.575215	3.545780	7.874924	0.015446	2.4
27	-0.599426	4.102008	7.700426	0.017707	2.8
28	-0.583230	4.514064	7.576063	0.013688	3.1
29	-0.597961	5.514064	7.290325	0.010445	3.6
30	-0.605568	5.980777	7.164217	0.020043	3.2
31	-0.560063	5.517710	7.289323	0.014993	2.5
32	-0.568795	4.679878	7.527144	0.017625	2.5
33	-0.602929	5.679878	7.245016	0.016327	3.3
34	-0.595884	6.679878	6.983273	0.016555	2.5
35	-0.587777	7.400374	6.806113	0.021288	2.4
36	-0.580566	6.552227	7.015627	0.013612	2.5
37	-0.605105	7.552220	6.769917	0.018376	2.5
38	-0.567513	6.703394	6.977345	0.016245	2.6
39	-0.575976	5.854568	7.197887	0.015085	3.2
40	-0.586510	6.854568	6.939477	0.014698	2.9
41	-0.579385	6.007739	7.157065	0.018478	2.4
42	-0.610730	5.159565	7.389119	0.014177	2.8
43	-0.574570	5.655327	7.251689	0.023434	2.5
44	-0.560152	6.654683	6.989635	0.016305	2.7
45	-0.572591	7.654683	6.745709	0.013732	3.5
46	-0.551033	6.805950	6.951611	0.010033	3.6
47	-0.598031	7.794928	6.712854	0.011901	3.1
48	-0.583931	8.776388	6.491592	0.009617	2.5
49	-0.569611	9.751154	6.285818	0.021002	2.4
50	-0.548604	10.162509	6.202843	0.018521	2.6
51	-0.555196	11.162213	6.010039	0.008680	2.8
52	-0.566830	12.159457	5.829292	0.016082	2.8
53	-0.600842	11.310866	5.982388	0.014319	2.8
54	-0.582062	12.248849	5.813619	0.011372	2.5
55	-0.567370	13.246589	5.644245	0.019414	2.7
56	-0.580469	12.721187	5.732187	0.011248	2.9
57	-0.561097	11.872368	5.880201	0.018216	2.7
58	-0.580774	12.793524	5.719917	0.017991	2.6
59	-0.538282	11.944698	5.867291	0.012957	2.6
60	-0.592136	12.944696	5.694443	0.024037	2.5
61	-0.570958	12.095870	5.840491	0.014096	2.6
62	-0.591624	11.247044	5.994228	0.009650	3.3
63	-0.547421	12.149054	5.831121	0.015026	3.1
64	-0.588611	11.312348	5.982114	0.008597	2.5
65	-0.592162	12.312065	5.802587	0.015713	2.4
66	-0.565204	11.463242	5.954308	0.014511	2.7
67	-0.566455	12.459221	5.777067	0.018132	2.4
68	-0.588623	13.459221	5.609417	0.016087	3.2
69	-0.589461	14.459220	5.451224	0.015364	2.9
70	-0.567063	15.458971	5.301745	0.013483	2.6
71	-0.551513	14.955854	5.375930	0.021597	2.5
72	-0.593648	15.955854	5.230461	0.018221	2.7
73	-0.573098	16.955854	5.092657	0.014371	2.9
74	-0.582401	17.882180	4.971330	0.017329	3.2
75	-0.578005	17.033359	5.082279	0.019841	2.6
76	-0.589759	16.184533	5.198294	0.012564	2.9
77	-0.570888	15.363262	5.315699	0.015284	2.4
78	-0.570656	14.529628	5.440421	0.008700	2.6
79	-0.562334	14.996277	5.369893	0.014892	3.0
80	-0.570931	15.455211	5.302291	0.010442	3.2
81	-0.568922	14.606386	5.428693	0.011765	3.1
82	-0.575700	13.758476	5.561123	0.009968	2.9
83	-0.564042	14.070991	5.511568	0.018806	2.8
84	-0.561435	15.070990	5.358770	0.016784	3.0
85	-0.574890	14.222164	5.487912	0.015732	3.1
86	-0.571163	14.454918	5.451885	0.015380	3.0
87	-0.595973	15.411904	5.308598	0.010181	3.0
88	-0.571031	16.411494	5.166758	0.013883	2.8
89	-0.588478	17.409822	5.032467	0.021090	2.6
90	-0.572828	16.561128	5.146175	0.022478	2.8
91	-0.578929	15.712309	5.265159	0.012724	2.6
92	-0.569559	14.863958	5.389705	0.022375	2.8
93	-0.613130	15.682924	5.269377	0.022161	2.8
94	-0.594087	14.834188	5.394182	0.012455	2.8
95	-0.581374	13.991607	5.524072	0.016314	2.7
96	-0.575479	14.991602	5.370590	0.022715	3.0
97	-0.570699	14.142777	5.500309	0.010254	3.6
98	-0.560400	15.142777	5.348127	0.015803	2.5
99	-0.568249	16.142264	5.204210	0.014723	2.5
100	-0.581646	15.293444	5.325925	0.014443	2.6
101	-0.551255	16.292722	5.183214	0.030632	2.4
102	-0.572045	16.356562	5.174356	0.010337	2.9
103	-0.553208	15.507736	5.294663	0.011533	2.8
104	-0.562420	16.506676	5.153646	0.014827	2.6
105	-0.579370	16.771695	5.117487	0.022466	2.5
106	-0.579077	17.771695	4.985496	0.011743	2.4
107	-0.575650	16.954146	5.092886	0.015235	2.7
108	-0.560680	16.105325	5.209391	0.013723	3.1
109	-0.566785	17.074202	5.076827	0.016826	2.9
110	-0.584385	18.074075	4.946915	0.013904	2.7
111	-0.582747	17.227288	5.056497	0.011983	2.6
112	-0.587074	16.866382	5.104690	0.010652	2.6
113	-0.591429	16.046079	5.217722	0.014194	3.1
114	-0.570513	15.589546	5.282824	0.017219	3.0
115	-0.582011	16.589298	5.142319	0.017674	2.8
116	-0.572390	15.740472	5.261123	0.012382	2.3
117	-0.599782	14.891646	5.385547	0.010039	2.6
118	-0.568043	14.042836	5.515996	0.015731	2.6
119	-0.564999	15.042830	5.362957	0.013443	2.8
120	-0.582061	16.042830	5.218180	0.013696	3.4
121	-0.552079	16.215253	5.194003	0.010109	3.3
122	-0.564200	15.582517	5.283839	0.016595	2.8
123	-0.594420	16.582515	5.143247	0.012553	2.5
124	-0.550194	15.733740	5.262087	0.012506	2.4
125	-0.575940	15.059879	5.360421	0.013514	2.6
126	-0.576606	14.353337	5.467550	0.012241	2.4
127	-0.568545	13.508287	5.601441	0.020537	2.6
128	-0.591985	12.659490	5.742694	0.013104	2.4
129	-0.548827	11.810743	5.891246	0.009891	2.5
130	-0.573156	11.186190	6.005562	0.017932	2.4
131	-0.547723	12.186188	5.824596	0.013299	2.8
132	-0.565248	13.186188	5.654218	0.016873	2.8
133	-0.575665	12.337363	5.798183	0.014765	2.5
134	-0.570842	13.337363	5.629324	0.025820	2.4
135	-0.563964	14.337363	5.470022	0.016893	2.6
136	-0.611320	15.321137	5.321864	0.016613	2.6
137	-0.581314	16.321137	5.179267	0.013966	2.7
138	-0.574195	17.317916	5.044537	0.009893	2.8
139	-0.594894	18.184236	4.933008	0.019538	2.5
140	-0.579860	19.158543	4.813326	0.033614	2.4
141	-0.566972	20.157165	4.696537	0.017139	2.8
142	-0.551791	21.157165	4.585132	0.008306	2.4
143	-0.579016	20.645752	4.641437	0.013082	3.0
144	-0.584645	19.800829	4.737554	0.016014	3.0
145	-0.566507	18.978237	4.835034	0.017519	2.5
146	-0.596649	18.129571	4.939899	0.012673	2.6
147	-0.569943	19.129570	4.816801	0.017007	2.3
148	-0.573329	20.129570	4.699688	0.016070	2.3
149	-0.567586	21.129367	4.588157	0.018139	2.9
150	-0.628962	22.129367	4.481776	0.017608	2.8
151	-0.570575	23.129359	4.380216	0.014931	2.5
152	-0.578598	22.369687	4.456941	0.010407	2.3
153	-0.590476	23.369248	4.356534	0.016502	2.7
154	-0.589223	22.525439	4.440992	0.016210	2.3
155	-0.586218	21.676613	4.529323	0.013729	2.5
156	-0.588811	20.827788	4.621238	0.012007	3.1
157	-0.565066	21.827788	4.513335	0.012369	2.5
158	-0.563386	22.814889	4.411654	0.025186	2.3
159	-0.551109	21.971280	4.498264	0.018332	2.6
160	-0.582428	21.252319	4.574806	0.012506	2.4
