1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.678400	627.201626	0.015943	781.1
1	-0.910197	623.504937	0.017123	5.1
2	-1.099571	619.865785	0.017212	5.0
3	-0.614750	616.282728	0.018877	5.1
4	0.000000	612.754375	0.000000	5.4
5	-0.349555	609.279381	0.003685	5.3
6	-0.517719	605.856447	0.019563	4.9
7	0.000000	602.484317	0.000000	5.5
8	0.000000	599.161779	0.000000	5.0
9	-0.604055	595.887656	0.013620	5.5
10	-0.000000	592.660813	0.000000	5.5
11	-0.468871	589.480151	0.012444	5.5
12	-0.584121	586.344606	0.008834	5.1
13	-0.249001	583.253145	0.002140	5.8
14	0.000000	580.204771	0.000000	5.2
15	-0.742144	577.198517	0.017227	5.7
16	-1.030108	574.233444	0.031232	5.7
17	-0.918754	571.308645	0.032824	5.4
18	-0.919568	568.423237	0.015849	5.6
19	-0.365569	565.576365	0.015529	5.7
20	0.000000	562.767201	0.000000	5.3
21	-0.873928	559.994938	0.014424	5.6
22	-0.458657	557.258797	0.009607	5.4
23	-0.038650	554.558018	0.001916	5.3
24	-0.962249	551.891865	0.019322	6.1
25	-0.891347	549.259621	0.016812	5.8
26	-0.533664	546.660592	0.027204	5.5
27	-0.575757	544.094102	0.016728	6.4
28	-0.531416	541.559494	0.007028	6.2
29	-0.405718	539.056129	0.009819	5.3
30	-0.000000	536.583387	0.000000	6.2
31	-0.606902	534.140663	0.013188	5.7
32	0.000000	531.727370	0.000000	6.0
33	-0.106809	529.342935	0.001819	6.4
34	-0.980763	526.986802	0.007924	5.9
35	-0.152835	524.658430	0.006765	6.5
36	-0.203976	522.357290	0.001900	5.7
37	0.000000	520.082868	0.000000	5.8
38	-0.011541	517.834665	0.000476	6.5
39	-0.800311	515.612193	0.011601	6.1
40	-0.770285	513.414976	0.011096	5.6
41	-0.320123	511.242551	0.003485	6.0
42	-0.999271	509.094468	0.020577	5.7
43	-0.874515	506.970285	0.018521	6.3
44	0.000000	504.869574	0.000000	5.7
45	-0.477412	502.791916	0.006247	5.5
46	-0.298739	500.736903	0.003757	6.0
47	-0.985649	498.704137	0.013591	6.4
48	-0.123353	496.693228	0.004172	6.1
49	0.000000	494.703798	0.000000	6.2
50	-0.000000	492.735476	0.000000	5.7
51	0.000000	490.787900	0.000000	5.7
52	-0.634503	488.860718	0.010293	6.1
53	-0.299961	486.953585	0.008167	6.0
54	-0.830870	485.066164	0.007971	6.1
55	-0.232197	483.198126	0.003172	6.0
56	-0.951152	481.349149	0.014206	5.6
