1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
76	-0.651369	6.197621	14.996603	0.007563	1.8
77	-0.657662	7.131105	14.498966	0.006756	2.2
78	-0.641937	6.495751	14.833999	0.008167	1.8
79	-0.646611	7.490670	14.315983	0.009908	1.6
80	-0.664797	6.831095	14.655260	0.007885	1.5
81	-0.640509	7.527450	14.297525	0.013219	1.6
82	-0.666735	7.497578	14.312513	0.011796	1.5
83	-0.636261	8.497578	13.827303	0.009044	1.5
84	-0.659964	7.838001	14.143558	0.009269	1.6
85	-0.615001	8.837996	13.669549	0.005689	1.6
86	-0.644476	8.396031	13.875068	0.014678	2.3
87	-0.631048	9.396023	13.418596	0.006486	1.9
88	-0.598312	8.765169	13.702994	0.010089	1.6
89	-0.608757	9.743403	13.266974	0.004232	1.5
90	-0.619026	10.499547	12.948502	0.009006	1.5
91	-0.662481	11.451614	12.568618	0.004832	1.5
92	-0.650042	12.211764	12.280948	0.004302	1.7
93	-0.627954	12.090072	12.326112	0.008482	1.6
94	-0.638470	11.431250	12.576510	0.006784	1.6
95	-0.659985	11.068068	12.718943	0.009173	2.1
96	-0.657090	12.044720	12.343029	0.011097	1.9
97	-0.672577	13.044676	11.980491	0.008577	1.6
98	-0.637620	12.385099	12.217185	0.008302	1.6
99	-0.652077	11.728370	12.462336	0.011764	1.5
100	-0.612902	11.084196	12.712550	0.007522	1.5
101	-0.631568	10.490522	12.952213	0.006696	1.5
102	-0.643053	11.487650	12.554676	0.007414	1.5
103	-0.652927	12.486573	12.180163	0.008154	1.5
104	-0.654327	11.827216	12.424811	0.006047	1.5
105	-0.642242	12.795550	12.068806	0.008748	2.6
106	-0.642821	12.261779	12.262481	0.006016	1.6
107	-0.628402	12.569907	12.149927	0.006009	1.5
108	-0.651550	13.521878	11.814883	0.010371	1.6
109	-0.632523	12.862524	12.044936	0.009571	1.6
110	-0.628966	13.862524	11.699438	0.010785	1.6
111	-0.677607	13.202947	11.925052	0.008869	1.6
112	-0.643404	14.202923	11.586309	0.008399	1.6
113	-0.651548	13.543354	11.807537	0.007734	1.7
114	-0.637391	13.205690	11.924096	0.011093	2.1
115	-0.622601	12.546113	12.158545	0.008089	1.9
116	-0.661680	11.889504	12.401280	0.007255	1.6
117	-0.637037	12.626153	12.129605	0.008249	1.6
118	-0.621057	12.095208	12.324199	0.008803	1.5
119	-0.611613	13.095208	11.962735	0.007763	1.6
120	-0.648137	12.445947	12.194958	0.006817	1.5
121	-0.657275	12.123127	12.313811	0.003623	1.7
122	-0.665862	11.680885	12.480443	0.006812	1.7
123	-0.592897	12.670909	12.113482	0.010908	1.7
124	-0.628115	12.965536	12.008406	0.007395	2.4
125	-0.623537	13.965532	11.664971	0.007411	1.6
126	-0.678733	14.855599	11.375404	0.009784	1.5
127	-0.649454	15.855091	11.066909	0.010877	1.5
128	-0.621370	15.195640	11.268538	0.008515	1.5
129	-0.649963	14.536063	11.477691	0.011302	1.7
130	-0.638005	13.876486	11.694754	0.011708	1.6
131	-0.622016	14.876486	11.368782	0.006036	1.6
132	-0.622244	15.876214	11.060570	0.009216	1.7
133	-0.641638	16.251728	10.949074	0.007611	2.4
134	-0.626478	16.268231	10.944226	0.005434	1.9
135	-0.630601	15.608889	11.141336	0.011334	1.8
136	-0.610658	16.527391	10.868646	0.009608	1.6
137	-0.639512	15.869976	11.062441	0.012061	1.6
138	-0.661920	15.210399	11.263945	0.010625	1.5
139	-0.655619	14.550823	11.472925	0.014710	1.5
140	-0.637937	15.550823	11.159036	0.006452	1.5
141	-0.653501	14.911017	11.357850	0.008101	1.6
142	-0.637524	14.251452	11.570358	0.004746	2.1
143	-0.641723	13.724484	11.745947	0.011454	2.3
144	-0.634855	14.723650	11.417420	0.011382	1.7
145	-0.634692	14.064144	11.632166	0.011934	1.6
146	-0.625915	13.464558	11.834533	0.008453	1.6
147	-0.660943	14.464467	11.500862	0.011899	1.6
148	-0.632386	15.438154	11.193540	0.007302	1.6
149	-0.650791	15.062377	11.310179	0.005645	1.7
150	-0.634459	15.795193	11.084925	0.005723	1.7
151	-0.635344	15.368846	11.214872	0.008960	2.0
152	-0.643799	14.709271	11.422018	0.010710	2.1
153	-0.621436	15.709271	11.110870	0.011040	1.9
154	-0.632397	16.709267	10.816225	0.008371	1.8
155	-0.638856	16.049691	11.008781	0.008288	1.8
156	-0.634130	15.394280	11.207034	0.014782	1.7
157	-0.649107	16.344812	10.921783	0.013333	1.6
158	-0.629033	15.685236	11.118150	0.005955	1.6
159	-0.630710	15.245184	11.253135	0.008094	1.6
160	-0.658997	14.588054	11.460923	0.007343	2.1
161	-0.612653	14.856637	11.375075	0.011437	2.0
162	-0.623829	15.374932	11.212995	0.003342	1.7
163	-0.663655	15.779599	11.089624	0.006483	1.6
164	-0.624248	16.382118	10.910884	0.006264	1.6
165	-0.642680	17.381745	10.626717	0.005661	1.6
166	-0.687599	18.372542	10.359299	0.014956	1.5
167	-0.643099	19.372486	10.102720	0.006954	1.6
168	-0.624580	18.744662	10.262307	0.012573	1.5
169	-0.663281	19.433811	10.087398	0.007940	1.8
170	-0.605375	18.774235	10.254677	0.006664	2.4
171	-0.641502	18.619569	10.294709	0.010934	2.0
172	-0.632867	18.303390	10.377526	0.007350	2.0
173	-0.659164	19.303224	10.120082	0.008586	2.3
174	-0.627271	20.174131	9.906024	0.009996	1.9
175	-0.620341	21.170744	9.671917	0.008052	1.8
176	-0.657425	20.511169	9.825595	0.006640	2.1
177	-0.664899	19.877948	9.977799	0.010735	2.6
178	-0.654859	19.218449	10.141414	0.006928	2.0
179	-0.662983	20.208098	9.897859	0.011224	1.6
180	-0.606125	19.548522	10.058861	0.007321	1.6
181	-0.635646	18.889004	10.225172	0.009524	1.5
182	-0.620013	19.525406	10.064598	0.010223	1.5
183	-0.651659	20.523636	9.822645	0.006672	1.5
184	-0.651062	20.868852	9.741656	0.006672	1.5
185	-0.619535	20.224716	9.893869	0.011956	1.6
186	-0.634654	19.579184	10.051260	0.010898	2.0
187	-0.631926	20.579183	9.809523	0.008910	2.3
188	-0.630302	19.919659	9.967628	0.004023	1.8
189	-0.615974	19.331901	10.112887	0.009999	1.7
190	-0.639335	18.753518	10.260021	0.007840	1.6
191	-0.660685	18.802757	10.247329	0.008174	1.5
192	-0.673954	19.802733	9.996192	0.009759	1.5
193	-0.633526	19.163031	10.155407	0.007055	1.5
194	-0.665029	20.143528	9.913392	0.010689	1.7
195	-0.638962	21.143526	9.678164	0.005583	1.6
196	-0.631529	21.546126	9.586582	0.010157	2.2
197	-0.634162	20.886684	9.737508	0.014195	1.6
198	-0.635297	21.886682	9.510457	0.008405	1.6
199	-0.637875	22.886648	9.293759	0.010326	1.6
200	-0.658601	23.886648	9.086710	0.010367	1.7
201	-0.643590	24.886622	8.888690	0.009665	1.6
202	-0.620705	24.227046	9.018319	0.008801	1.6
203	-0.662529	25.227046	8.823232	0.008362	1.6
204	-0.695628	26.227043	8.636406	0.009017	1.6
205	-0.638316	27.227040	8.457329	0.009050	2.2
206	-0.626969	26.567463	8.574599	0.006030	2.1
207	-0.628297	25.928810	8.691291	0.006031	1.6
208	-0.635266	26.899824	8.515103	0.015741	1.6
209	-0.605004	27.734616	8.369245	0.005911	1.9
210	-0.638072	27.567849	8.397982	0.006563	1.6
211	-0.620985	27.186386	8.464464	0.009217	1.5
212	-0.619894	28.177381	8.293893	0.009951	1.6
213	-0.656584	27.517987	8.406613	0.008071	1.7
214	-0.619517	28.517733	8.236886	0.007874	2.5
215	-0.624231	27.858157	8.348083	0.010635	1.7
216	-0.616199	27.198581	8.462323	0.007478	1.5
217	-0.619806	28.198502	8.290332	0.008983	1.5
218	-0.654792	29.197100	8.125408	0.008926	1.5
219	-0.621167	30.197057	7.966707	0.009107	1.5
220	-0.680893	31.196991	7.814089	0.011883	1.5
221	-0.655324	30.653453	7.896315	0.009307	1.6
222	-0.653693	31.653406	7.746354	0.007164	1.5
223	-0.638052	32.652808	7.602061	0.012236	1.6
224	-0.651680	31.993951	7.696575	0.008572	2.4
225	-0.680886	32.993951	7.554030	0.007734	1.6
226	-0.638177	33.992398	7.416879	0.003757	1.5
227	-0.637139	33.543458	7.477926	0.007310	1.6
228	-0.623107	33.312829	7.509680	0.006941	1.5
229	-0.655491	34.241308	7.383459	0.007205	1.5
230	-0.632045	34.943711	7.290756	0.007688	1.5
231	-0.648651	35.673297	7.196898	0.007077	1.7
232	-0.642620	35.015995	7.281348	0.006752	1.6
233	-0.626461	36.015627	7.153687	0.008326	2.4
234	-0.617488	35.356473	7.237357	0.009724	1.9
235	-0.622783	36.356111	7.111220	0.007953	1.7
236	-0.626596	37.356111	6.989361	0.008999	1.5
237	-0.653460	36.947542	7.038641	0.005982	1.7
238	-0.650926	36.670349	7.072472	0.008798	1.7
239	-0.623485	37.670344	6.951927	0.006940	1.6
240	-0.648315	37.013132	7.030683	0.007869	1.6
241	-0.647936	37.479633	6.974598	0.008091	1.6
242	-0.651964	36.820057	7.054160	0.006114	3.1
243	-0.641950	37.817560	6.934527	0.011585	2.2
244	-0.631535	37.157996	7.013170	0.007895	2.3
245	-0.652872	38.157995	6.894621	0.007497	2.0
246	-0.622507	37.637822	6.955783	0.007570	2.4
247	-0.662658	37.210208	7.006880	0.008719	1.9
248	-0.654763	36.554230	7.086741	0.007784	2.6
249	-0.637907	35.894654	7.168897	0.011378	2.6
