1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.764041	627.201626	0.017706	730.9
1	-1.075834	623.504937	0.014688	4.4
2	-1.178075	619.865785	0.030052	5.0
3	-0.694947	616.282728	0.052052	4.3
4	-0.000000	612.754375	0.000000	4.2
5	-0.361091	609.279381	0.007430	5.1
6	-0.672733	605.856447	0.019809	4.2
7	-0.000000	602.484317	0.000000	4.2
8	-0.000000	599.161779	0.000000	4.9
9	-0.644175	595.887656	0.021905	4.9
10	-0.000000	592.660813	0.000000	4.5
11	-0.551331	589.480151	0.008120	4.1
12	-0.860938	586.344606	0.012384	5.2
13	-0.236625	583.253145	0.002607	4.8
14	-0.000000	580.204771	0.000000	4.5
15	-0.683467	577.198517	0.016104	12.5
16	-0.861329	574.233444	0.028031	7.5
17	-0.892853	571.308645	0.024586	5.7
18	-0.982230	568.423237	0.018564	5.7
19	-0.319315	565.576365	0.016973	5.2
20	-0.000000	562.767201	0.000000	5.1
21	-0.767543	559.994938	0.010880	4.8
22	-0.607829	557.258797	0.012246	5.1
23	-0.041571	554.558018	0.000631	4.9
24	-1.031786	551.891865	0.020393	4.9
25	-0.917806	549.259621	0.015270	4.4
26	-0.591788	546.660592	0.019412	5.3
27	-0.664206	544.094102	0.013737	4.6
28	-0.565244	541.559494	0.008754	4.4
29	-0.384857	539.056129	0.010768	5.8
30	-0.000000	536.583387	0.000000	4.8
31	-0.669716	534.140663	0.021313	4.9
32	-0.000000	531.727370	0.000000	4.9
33	-0.125987	529.342935	0.002345	5.1
34	-0.990437	526.986802	0.016446	5.0
35	-0.218803	524.658430	0.003830	5.0
36	-0.202995	522.357290	0.003943	5.6
37	-0.000000	520.082868	0.000000	4.8
38	-0.011364	517.834665	0.000426	4.7
39	-0.864990	515.612193	0.025822	6.0
40	-0.757544	513.414976	0.014118	5.7
41	-0.338358	511.242551	0.004168	4.6
42	-0.988182	509.094468	0.020789	6.1
43	-0.896461	506.970285	0.028106	4.6
44	-0.000000	504.869574	0.000000	4.9
45	-0.438802	502.791916	0.016019	5.5
46	-0.283444	500.736903	0.003689	4.6
47	-1.013671	498.704137	0.027025	4.9
48	-0.147078	496.693228	0.004510	6.3
49	-0.000000	494.703798	0.000000	5.8
50	-0.000000	492.735476	0.000000	5.3
51	-0.000000	490.787900	0.000000	6.0
52	-0.532170	488.860718	0.026131	4.8
53	-0.313997	486.953585	0.010861	4.9
54	-0.926703	485.066164	0.018995	6.0
55	-0.216305	483.198126	0.002841	6.6
