1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	764.1
1	-0.970386	623.504937	0.007061	28.0
2	-0.773797	619.865785	0.006936	28.3
3	-0.338527	616.282728	0.004181	27.1
4	-0.492264	612.754375	0.006975	30.0
5	-0.000000	609.279381	0.000000	30.1
6	-0.000000	605.856447	0.000000	28.9
7	-0.686435	602.484317	0.004644	28.4
8	-0.586500	599.161779	0.005566	30.6
9	-0.000001	595.887656	0.000001	29.1
10	-0.840517	592.660813	0.010334	28.9
11	-0.000000	589.480151	0.000000	29.0
12	-0.527929	586.344606	0.005585	30.8
13	-0.000000	583.253145	0.000000	29.7
14	-0.672122	580.204771	0.006641	29.3
15	-0.278400	577.198517	0.004061	29.5
16	-0.343362	574.233444	0.003880	30.4
17	-0.488277	571.308645	0.006908	29.4
18	-0.001714	568.423237	0.000070	28.9
19	-0.708416	565.576365	0.006584	29.0
20	-0.000000	562.767201	0.000000	29.8
21	-0.909704	559.994938	0.006630	29.7
22	-0.812554	557.258797	0.006104	29.8
23	-0.863977	554.558018	0.006408	29.0
24	-0.624504	551.891865	0.005348	29.8
25	-0.880104	549.259621	0.009239	28.9
26	-0.525265	546.660592	0.006501	29.5
27	-0.000000	544.094102	0.000000	29.4
28	-0.329649	541.559494	0.006086	29.2
29	-0.140373	539.056129	0.002499	30.4
30	-0.282579	536.583387	0.005114	29.1
31	-0.653551	534.140663	0.007138	30.2
32	-0.029065	531.727370	0.001769	29.2
33	-0.065251	529.342935	0.001163	29.9
34	-0.406661	526.986802	0.005837	29.1
35	-0.760111	524.658430	0.006910	29.8
36	-0.005765	522.357290	0.000148	30.0
37	-0.564252	520.082868	0.006819	29.3
38	-0.438195	517.834665	0.006793	30.4
39	-1.102014	515.612193	0.010723	29.7
40	-0.988414	513.414976	0.009511	29.6
41	-0.535198	511.242551	0.008356	31.6
42	-0.451210	509.094468	0.005525	30.1
43	-0.000442	506.970285	0.000097	29.3
44	-0.708246	504.869574	0.006575	31.3
45	-0.720729	502.791916	0.007283	36.4
46	-0.743129	500.736903	0.005444	34.3
47	-0.000000	498.704137	0.000000	39.4
48	-0.573678	496.693228	0.007159	35.6
49	-0.566225	494.703798	0.005574	51.8
50	-0.000000	492.735476	0.000000	39.0
51	-0.001235	490.787900	0.000092	37.1
52	-0.111615	488.860718	0.001507	31.0
53	-0.464352	486.953585	0.005499	31.2
54	-0.786366	485.066164	0.007924	29.9
55	-0.723467	483.198126	0.005464	29.7
56	-0.000000	481.349149	0.000000	29.9
57	-0.000000	479.518920	0.000000	30.6
58	-0.000000	477.707132	0.000000	29.0
59	-0.265457	475.913485	0.004660	30.4
60	-0.000000	474.137684	0.000000	29.6
