1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
210	-0.650737	22.692453	4.157552	0.017353	2.2
211	-0.618190	23.692045	4.064564	0.014516	2.3
212	-0.626766	22.839999	4.143560	0.020519	2.2
213	-0.587786	21.987953	4.225687	0.015576	3.1
214	-0.629499	22.987953	4.129623	0.016989	2.3
215	-0.590332	22.138290	4.210961	0.017743	2.2
216	-0.627929	21.309383	4.293460	0.011692	2.2
217	-0.628226	20.469513	4.380414	0.013472	2.2
218	-0.592664	21.469155	4.277308	0.013972	2.5
219	-0.619963	20.789021	4.346923	0.013012	2.9
220	-0.612040	19.937873	4.437301	0.013233	2.4
221	-0.610244	19.086135	4.531583	0.014857	2.2
222	-0.604283	18.409069	4.609438	0.010937	2.2
223	-0.617085	17.597950	4.706303	0.015079	2.3
224	-0.602802	16.764405	4.810182	0.007171	2.2
225	-0.639585	17.741791	4.688829	0.016232	2.2
226	-0.631931	16.889850	4.794256	0.020865	3.0
227	-0.619813	16.037821	4.904545	0.013179	2.3
228	-0.618308	15.621370	4.960318	0.011669	2.2
229	-0.616037	14.769418	5.078463	0.015498	2.2
230	-0.599952	15.761063	4.941469	0.015502	2.4
231	-0.631078	16.757551	4.811055	0.013563	2.3
232	-0.594308	15.905546	4.922123	0.018255	2.2
233	-0.622333	15.054212	5.038348	0.012937	3.4
234	-0.622542	14.202167	5.160297	0.029991	2.6
235	-0.582983	13.350121	5.288297	0.009993	2.5
236	-0.602910	14.339870	5.140190	0.016623	2.2
237	-0.603904	15.339251	4.998828	0.017061	2.2
238	-0.586755	16.339240	4.864953	0.012861	2.5
239	-0.634447	17.236343	4.750811	0.019008	3.2
240	-0.604746	16.384584	4.859052	0.017459	2.2
241	-0.626315	15.532538	4.972380	0.015332	2.3
242	-0.608234	16.290251	4.871344	0.013219	2.2
243	-0.608693	17.022100	4.777581	0.015451	2.2
244	-0.601197	18.017420	4.655706	0.021273	2.3
245	-0.627013	19.017420	4.539364	0.013844	2.2
246	-0.622181	20.017420	4.428695	0.007840	3.0
247	-0.612211	20.957228	4.329496	0.016043	2.2
248	-0.588895	20.130382	4.416532	0.013752	2.2
249	-0.618745	21.018765	4.323155	0.013098	2.2
