1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.558400	0.000000	3.586477	0.018997	922.0
1	-0.525657	0.000000	3.586477	0.022609	2.7
2	-0.549190	0.000000	3.586477	0.013275	2.3
3	-0.542592	0.997856	3.423789	0.022713	2.3
4	-0.565729	1.997856	3.274915	0.020663	2.3
5	-0.555109	2.942697	3.145678	0.019182	2.3
6	-0.552547	3.926210	3.021559	0.024932	2.4
7	-0.552219	3.882336	3.026887	0.018372	3.2
8	-0.547193	4.881158	2.910071	0.022724	2.3
9	-0.557942	5.881158	2.801814	0.015750	2.3
10	-0.535286	5.009434	2.895719	0.020552	2.3
11	-0.505337	6.009432	2.788508	0.014070	2.4
12	-0.550711	5.046352	2.891615	0.019152	2.6
13	-0.571585	4.083271	3.002639	0.022171	3.5
14	-0.536756	3.120181	3.122531	0.026182	2.7
15	-0.547466	2.745721	3.171772	0.017536	2.8
16	-0.560419	1.821967	3.300154	0.020396	2.3
17	-0.566080	1.082141	3.410721	0.014308	2.3
18	-0.552343	0.525508	3.498919	0.020636	2.3
19	-0.569271	0.000000	3.586477	0.017499	2.9
20	-0.539529	0.778095	3.458338	0.022742	2.3
21	-0.564462	1.778095	3.306511	0.019333	2.3
22	-0.562370	0.815005	3.452487	0.016652	2.6
23	-0.532594	0.000000	3.586477	0.013063	2.5
24	-0.524653	0.997138	3.423901	0.010384	2.3
25	-0.566208	1.741542	3.311825	0.021767	2.6
26	-0.532192	2.741542	3.172330	0.018408	2.9
27	-0.541618	3.741541	3.044112	0.022785	2.7
28	-0.578297	2.778560	3.167392	0.022368	2.6
29	-0.537830	3.778560	3.039564	0.019449	2.6
30	-0.525476	4.778560	2.921653	0.009833	2.4
31	-0.520014	5.778558	2.812549	0.021543	3.0
32	-0.569033	4.848909	2.913702	0.013548	2.7
33	-0.536151	5.838667	2.806250	0.022347	2.3
34	-0.561563	5.131664	2.882174	0.007657	2.3
35	-0.551167	4.744800	2.925484	0.016640	2.2
36	-0.552209	3.852315	3.030543	0.019946	2.3
37	-0.536029	2.889225	3.152719	0.017231	2.2
38	-0.546302	3.814141	3.035205	0.016452	3.1
39	-0.522988	4.814141	2.917626	0.021208	2.4
40	-0.544100	3.851054	3.030697	0.014834	2.6
41	-0.531262	2.951489	3.144523	0.019635	2.3
42	-0.565215	3.944651	3.019325	0.021730	2.3
43	-0.548986	2.985999	3.139999	0.014221	2.3
44	-0.559505	3.981165	3.014912	0.027044	2.8
45	-0.524039	4.981163	2.898870	0.018303	2.8
46	-0.539785	5.981163	2.791429	0.014303	3.1
47	-0.544922	6.981154	2.691669	0.013518	3.1
48	-0.569953	6.020090	2.787408	0.010114	2.8
49	-0.519226	5.093499	2.886390	0.019824	2.6
50	-0.526815	5.287285	2.865112	0.017905	3.6
51	-0.556159	4.568758	2.945627	0.018303	2.9
52	-0.537059	3.605724	3.060914	0.025697	3.2
53	-0.541018	4.605724	2.941374	0.021480	2.7
54	-0.549977	3.649642	3.055461	0.019035	2.6
55	-0.565657	4.649642	2.936338	0.015476	2.8
56	-0.539236	5.648798	2.826244	0.016126	2.7
