1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.769796	627.201626	0.010069	763.8
1	-0.835155	623.504937	0.009929	6.7
2	-0.000000	619.865785	0.000000	7.0
3	0.000000	616.282728	0.000000	7.2
4	-0.028132	612.754375	0.000693	7.1
5	-0.612849	609.279381	0.005831	7.2
6	-0.682616	605.856447	0.012279	6.7
7	-0.107071	602.484317	0.001565	7.5
8	-0.807932	599.161779	0.011605	7.1
9	-0.625639	595.887656	0.008364	7.9
10	-0.433155	592.660813	0.014044	6.7
11	-0.100875	589.480151	0.003263	6.8
12	-0.607084	586.344606	0.009278	8.6
13	0.000000	583.253145	0.000000	7.1
14	0.000000	580.204771	0.000000	7.7
15	-0.809002	577.198517	0.005583	6.8
16	-1.127064	574.233444	0.013576	7.9
17	-0.462298	571.308645	0.006842	7.0
18	-0.441147	568.423237	0.007729	7.8
19	-0.004263	565.576365	0.000123	7.2
20	-0.000035	562.767201	0.000014	7.9
21	0.000000	559.994938	0.000000	6.8
22	-0.576722	557.258797	0.007624	7.7
23	-0.791400	554.558018	0.011084	7.5
24	-0.643242	551.891865	0.007965	7.7
25	-0.593587	549.259621	0.006957	7.3
26	-1.000199	546.660592	0.007793	7.4
27	-0.594366	544.094102	0.008637	8.6
28	-0.669770	541.559494	0.007196	7.8
29	-0.369230	539.056129	0.005535	8.3
30	-1.020786	536.583387	0.019606	7.1
31	-0.260741	534.140663	0.004442	8.2
32	-0.983214	531.727370	0.012050	7.0
33	-0.626321	529.342935	0.007919	8.3
34	-0.758163	526.986802	0.007001	7.1
35	-0.702045	524.658430	0.010791	8.1
36	0.000000	522.357290	0.000000	7.1
37	-0.811950	520.082868	0.013483	8.1
38	-1.078555	517.834665	0.013256	7.3
39	-0.906906	515.612193	0.007924	7.8
40	-0.204694	513.414976	0.004846	8.7
41	-0.844888	511.242551	0.008352	8.1
42	-0.435176	509.094468	0.004994	7.3
43	0.000000	506.970285	0.000000	7.5
44	-0.843070	504.869574	0.006364	7.8
45	-0.945040	502.791916	0.008992	7.2
46	-0.221150	500.736903	0.004180	8.0
47	0.000000	498.704137	0.000000	7.5
48	-0.967327	496.693228	0.012839	8.1
49	-0.918097	494.703798	0.014531	7.3
50	-0.092206	492.735476	0.003042	8.2
51	-0.985089	490.787900	0.013626	7.3
52	-0.905754	488.860718	0.009339	8.2
53	-0.234477	486.953585	0.002886	7.4
54	-0.520508	485.066164	0.008381	8.4
55	0.000000	483.198126	0.000000	9.2
56	-0.999912	481.349149	0.015437	8.3
57	-0.489192	479.518920	0.005402	7.4
58	-0.291295	477.707132	0.005100	8.6
59	-0.657522	475.913485	0.008612	7.2
60	-0.469909	474.137684	0.007449	8.3
61	-0.000000	472.379445	0.000000	7.2
62	-0.904245	470.638485	0.008795	8.4
63	-0.787187	468.914531	0.006097	7.1
64	-0.006136	467.207315	0.000076	8.3
65	-0.430412	465.516573	0.005873	7.3
66	-0.093675	463.842050	0.002075	7.8
67	-0.618656	462.183494	0.013061	8.6
68	-0.487073	460.540658	0.006226	7.5
69	-0.262553	458.913303	0.004133	7.8
70	-0.709027	457.301192	0.006661	7.1
71	0.000000	455.704096	0.000000	8.9
72	-0.250564	454.121787	0.004257	7.3
73	-0.838731	452.554045	0.006949	8.1
74	-0.363634	451.000653	0.005685	7.5
75	0.000000	449.461399	0.000000	8.0
76	-0.635999	447.936075	0.007357	7.2
77	-0.000000	446.424477	0.000000	8.4
78	-0.000000	444.926406	0.000000	7.3
79	0.000000	443.441666	0.000000	8.1
80	-0.472209	441.970065	0.007303	7.9
81	-0.855399	440.511415	0.013012	8.2
82	-0.673201	439.065533	0.007248	7.3
83	-0.531186	437.632238	0.004767	8.1
84	-0.849341	436.211351	0.011842	7.2
85	-0.745757	434.802701	0.016607	8.5
86	0.000000	433.406117	0.000000	7.2
87	-0.133729	432.021430	0.002725	8.0
88	0.000000	430.648479	0.000000	7.4
89	-0.193951	429.287101	0.005395	7.2
90	-0.707129	427.937140	0.008180	8.5
91	-0.510798	426.598440	0.010927	7.5
92	-0.879061	425.270849	0.006833	8.9
93	-1.033437	423.954220	0.021232	7.7
94	-0.251825	422.648404	0.004676	8.1
95	-0.012718	421.353259	0.000273	7.8
96	-0.980408	420.068643	0.008263	8.3
97	-0.644823	418.794419	0.007753	7.6
98	-0.264724	417.530451	0.003786	8.4
99	-0.537654	416.276604	0.005218	7.5
100	-0.358905	415.032748	0.006551	8.3
101	-0.758882	413.798754	0.014056	7.4
102	-0.221501	412.574495	0.003251	8.6
103	-0.885999	411.359849	0.005082	7.4
104	0.000000	410.154691	0.000000	8.2
105	-0.859688	408.958904	0.008981	7.6
106	-0.811633	407.772368	0.006365	8.4
107	-0.336698	406.594968	0.002700	7.8
108	-0.873431	405.426590	0.005491	8.2
109	-0.430795	404.267122	0.006041	7.3
110	-0.342165	403.116456	0.005502	8.2
111	-0.825717	401.974481	0.013527	7.5
112	-1.024951	400.841093	0.013592	8.3
113	-0.917092	399.716187	0.007711	7.2
114	-0.026605	398.599660	0.001330	7.8
115	-0.514983	397.491411	0.005857	7.4
116	-0.022267	396.391342	0.001264	7.3
117	-0.529306	395.299353	0.007588	8.1
118	-0.403257	394.215350	0.005537	7.2
119	-0.650514	393.139238	0.007680	8.7
120	-0.641258	392.070924	0.009939	7.3
121	-0.227642	391.010316	0.005014	8.7
122	-0.058966	389.957325	0.001549	7.4
123	-0.014732	388.911862	0.000671	8.2
124	-0.731831	387.873839	0.007743	7.4
125	-0.388355	386.843173	0.005092	8.8
126	-0.000117	385.819777	0.000111	7.3
127	-0.191466	384.803569	0.004133	8.6
128	-0.254156	383.794468	0.005648	7.5
129	-0.158696	382.792393	0.002970	8.2
130	0.000000	381.797264	0.000000	7.3
131	0.000000	380.809005	0.000000	8.7
132	0.000000	379.827537	0.000000	7.1
133	-0.930183	378.852786	0.014788	8.8
134	-1.044082	377.884678	0.015345	8.1
135	-1.079616	376.923138	0.026248	8.6
136	-0.861458	375.968095	0.016601	7.7
137	-0.271415	375.019479	0.005705	8.4
138	-0.930324	374.077218	0.007417	7.4
139	-0.647882	373.141244	0.004451	8.5
140	-0.464960	372.211489	0.007224	7.8
141	-0.730803	371.287887	0.008783	8.7
142	-0.016368	370.370370	0.001057	7.5
143	-0.010384	369.458876	0.000473	9.1
144	-0.064980	368.553338	0.002152	7.1
145	0.000000	367.653696	0.000000	8.4
146	0.000000	366.759885	0.000000	8.6
147	-0.089359	365.871846	0.003489	8.3
148	-0.976430	364.989518	0.009759	7.5
149	-0.964552	364.112841	0.009097	8.0
150	-0.017412	363.241757	0.000510	7.9
151	-0.441596	362.376208	0.006281	8.4
152	-0.603014	361.516137	0.009584	7.9
153	-0.883198	360.661488	0.009959	7.6
154	-0.272277	359.812206	0.003405	7.9
155	-0.585766	358.968236	0.004740	8.5
156	-0.895405	358.129524	0.006879	7.4
157	-0.267018	357.296018	0.004613	7.3
158	0.000000	356.467665	0.000000	8.3
159	-0.783180	355.644414	0.005732	7.4
160	-0.322387	354.826213	0.002819	8.6
161	-0.000934	354.013012	0.000016	7.7
162	0.000000	353.204763	0.000000	8.1
163	-0.007762	352.401415	0.000418	7.9
164	-0.277805	351.602922	0.004385	8.4
165	-0.884654	350.809235	0.008683	7.9
166	-0.817279	350.020308	0.008011	8.4
167	-0.523180	349.236095	0.004789	7.4
168	-0.558364	348.456550	0.009375	8.2
169	-0.550748	347.681627	0.006767	7.6
170	-0.995521	346.911283	0.020826	8.7
171	-0.860124	346.145474	0.018396	7.8
172	0.000000	345.384157	0.000000	8.8
173	-0.536649	344.627288	0.007251	8.5
174	-0.593188	343.874826	0.006482	8.7
175	-0.407782	343.126729	0.003137	7.3
176	0.000000	342.382957	0.000000	8.7
177	-0.984584	341.643469	0.007798	7.5
178	-0.566666	340.908224	0.012001	9.2
179	-0.993093	340.177184	0.015499	8.8
180	-0.441343	339.450309	0.003592	8.2
181	0.000000	338.727561	0.000000	7.5
182	-0.313738	338.008902	0.005123	8.9
183	-0.996078	337.294295	0.008743	7.3
184	-0.551242	336.583703	0.007183	8.3
185	-0.991194	335.877089	0.010036	7.2
186	0.000000	335.174416	0.000000	8.1
187	-0.880790	334.475651	0.005264	8.4
188	-0.803443	333.780756	0.006693	8.3
189	-0.811236	333.089698	0.009168	7.2
190	-0.265211	332.402443	0.003704	8.7
191	0.000000	331.718955	0.000000	7.2
192	-0.699220	331.039203	0.013143	8.6
193	0.000000	330.363153	0.000000	7.2
194	-0.740397	329.690771	0.015799	9.0
195	-0.453181	329.022027	0.005520	7.8
196	-0.073343	328.356888	0.002348	8.2
197	-0.415495	327.695322	0.005422	7.2
198	0.000000	327.037299	0.000000	8.9
199	-0.696090	326.382787	0.008024	8.4
200	-0.521811	325.731758	0.006445	8.3
201	0.000000	325.084179	0.000000	7.6
202	-0.697291	324.440023	0.003975	9.3
203	-0.431992	323.799258	0.005938	7.9
204	-0.765118	323.161858	0.006634	8.2
205	-0.509722	322.527792	0.006921	7.4
206	-0.985533	321.897034	0.016453	9.1
207	-0.631082	321.269554	0.005711	7.8
208	-0.829693	320.645325	0.005813	8.4
209	-0.043116	320.024320	0.001704	7.3
210	-1.060311	319.406512	0.019243	9.1
211	-0.000043	318.791875	0.000026	7.6
212	-0.003614	318.180381	0.000844	8.1
213	-0.227125	317.572005	0.007119	8.9
214	-0.715493	316.966721	0.006476	8.3
215	0.000000	316.364504	0.000000	7.8
216	-0.200850	315.765329	0.003700	8.6
217	-0.489327	315.169170	0.005621	7.4
218	0.000000	314.576003	0.000000	8.2
219	-0.404256	313.985804	0.013340	7.5
220	-0.846057	313.398548	0.006287	8.2
221	-1.025457	312.814213	0.006942	7.4
222	-0.230939	312.232773	0.003816	7.8
223	-0.014210	311.654207	0.000313	7.9
224	0.000000	311.078491	0.000000	7.5
225	-0.580590	310.505602	0.006901	8.1
226	-0.850299	309.935518	0.007105	7.1
227	-0.006138	309.368217	0.000359	8.8
228	-0.653241	308.803676	0.005789	7.5
229	-0.120451	308.241874	0.004229	8.0
230	0.000000	307.682789	0.000000	7.4
231	-0.544308	307.126400	0.007549	8.3
232	-0.653501	306.572687	0.007896	7.6
233	-0.933597	306.021627	0.021740	8.3
234	0.000000	305.473201	0.000000	7.6
235	-0.000000	304.927388	0.000000	8.4
236	-0.777149	304.384168	0.004623	7.8
237	-0.881008	303.843521	0.008060	8.6
238	-0.674202	303.305427	0.005821	8.0
239	-0.565387	302.769867	0.006499	8.4
240	-0.621077	302.236821	0.010332	8.6
241	-1.003258	301.706270	0.016204	8.8
242	-0.675057	301.178196	0.007577	7.3
243	-1.000770	300.652580	0.012932	8.4
244	-0.896421	300.129402	0.007482	7.5
245	-0.041258	299.608645	0.000743	9.0
246	-0.940798	299.090291	0.014617	7.7
247	-0.050803	298.574321	0.001002	8.8
248	-0.678736	298.060718	0.007865	7.6
249	-0.417072	297.549465	0.004965	8.6
250	-0.543015	297.040543	0.007120	7.7
251	-0.452208	296.533936	0.005294	8.2
252	-0.443407	296.029626	0.010778	8.1
253	-0.097666	295.527597	0.001446	8.0
254	-0.160595	295.027832	0.003607	7.8
255	-0.411958	294.530315	0.006009	8.3
256	0.000000	294.035028	0.000000	7.1
257	-0.237224	293.541956	0.003476	8.3
258	-0.775095	293.051083	0.006141	7.5
259	0.000000	292.562393	0.000000	8.1
260	-1.007901	292.075870	0.014037	7.2
261	-0.767288	291.591498	0.007567	7.5
262	-0.913323	291.109263	0.018931	7.9
263	-0.592486	290.629149	0.007710	8.5
264	0.000000	290.151140	0.000000	8.5
265	-0.234261	289.675222	0.004136	8.0
266	-0.511541	289.201380	0.008574	8.1
267	0.000000	288.729600	0.000000	7.6
268	-0.500518	288.259866	0.007621	8.1
269	-0.328232	287.792165	0.004872	7.2
270	-0.799120	287.326481	0.007334	8.0
271	-0.000000	286.862802	0.000000	7.4
272	-0.876976	286.401113	0.007759	8.6
273	-0.751361	285.941400	0.009058	8.0
274	-0.005206	285.483649	0.000363	8.3
275	-0.707315	285.027847	0.008042	7.3
276	-0.448164	284.573981	0.005851	8.5
277	-0.616375	284.122037	0.005649	8.1
278	-0.019738	283.672002	0.001233	8.9
279	-0.708058	283.223863	0.008523	8.1
280	-0.895677	282.777607	0.016850	8.3
281	-0.000015	282.333221	0.000001	7.9
282	-0.259284	281.890692	0.004108	9.0
283	-0.000000	281.450008	0.000000	7.4
284	-0.978333	281.011157	0.013799	8.4
285	-0.577544	280.574125	0.011818	7.7
286	-0.759103	280.138901	0.007939	8.6
287	-0.879598	279.705473	0.006823	7.4
288	0.000000	279.273829	0.000000	8.6
289	-0.142575	278.843956	0.002625	7.7
290	-0.314564	278.415844	0.005565	8.9
291	-0.718320	277.989479	0.020275	7.3
292	-0.143676	277.564851	0.002591	8.6
293	-0.921015	277.141949	0.005900	8.1
294	-0.867278	276.720761	0.008493	8.6
295	-0.446618	276.301275	0.007487	7.1
296	-0.783496	275.883480	0.008721	8.8
297	0.000000	275.467366	0.000000	7.4
298	-0.000005	275.052922	0.000001	7.7
299	-0.869685	274.640136	0.005730	7.4
300	0.000000	274.228998	0.000000	7.9
301	0.000000	273.819497	0.000000	7.2
302	-0.022423	273.411623	0.000242	8.3
303	-0.992335	273.005365	0.015937	8.8
304	-1.152144	272.600712	0.023533	8.2
305	-0.468674	272.197655	0.005578	8.7
306	-0.887516	271.796184	0.008278	8.2
307	-1.068846	271.396287	0.016668	7.5
308	0.000000	270.997956	0.000000	8.7
309	-0.021885	270.601180	0.000231	7.7
310	-0.882822	270.205949	0.005458	8.8
311	-0.894061	269.812254	0.008833	7.4
312	-0.671268	269.420085	0.005565	8.7
313	-0.790849	269.029432	0.011334	7.5
314	-0.021034	268.640287	0.000248	8.6
315	0.000000	268.252638	0.000000	8.1
316	-0.040173	267.866478	0.001936	8.5
317	-0.489159	267.481796	0.006545	9.2
318	-0.635831	267.098584	0.005711	8.7
319	-0.855467	266.716833	0.006709	8.1
320	-0.091347	266.336533	0.000738	8.4
321	-0.750875	265.957676	0.006949	7.4
322	0.000000	265.580253	0.000000	8.2
323	0.000000	265.204254	0.000000	7.8
324	-0.606141	264.829672	0.008491	8.0
325	-0.000000	264.456497	0.000000	7.6
326	0.000000	264.084721	0.000000	8.8
327	-0.824457	263.714335	0.008499	7.4
328	0.000000	263.345332	0.000000	8.5
329	-0.780712	262.977702	0.009240	7.5
330	-0.892412	262.611438	0.011790	8.4
331	-0.000000	262.246531	0.000001	8.7
332	-0.122272	261.882973	0.002565	7.9
333	-0.307324	261.520756	0.009002	7.5
334	-0.056002	261.159871	0.001234	7.9
335	0.000000	260.800312	0.000000	7.4
336	-0.746051	260.442070	0.011310	7.2
337	-0.751347	260.085137	0.005779	8.7
338	-0.542140	259.729505	0.006837	7.6
339	-0.897597	259.375167	0.007649	8.1
340	-0.444370	259.022116	0.004846	7.4
341	-0.478208	258.670343	0.010153	8.3
342	0.000000	258.319841	0.000000	7.3
343	-0.480254	257.970602	0.007304	8.4
344	-0.004025	257.622620	0.000344	7.5
345	0.000000	257.275887	0.000000	8.9
346	-0.373578	256.930396	0.004836	9.3
347	-0.649125	256.586139	0.003802	8.9
348	0.000000	256.243109	0.000000	9.0
349	-0.000280	255.901300	0.000006	8.3
350	-0.819081	255.560703	0.006037	7.6
351	-0.000000	255.221313	0.000000	8.2
352	-0.025483	254.883122	0.002474	7.4
353	-0.898913	254.546124	0.005572	8.3
354	-0.785674	254.210311	0.008520	7.4
355	-0.911315	253.875677	0.010814	8.3
356	-0.655688	253.542215	0.010836	7.6
357	-0.386025	253.209918	0.003792	10.2
358	-0.004862	252.878781	0.000341	8.0
359	0.000000	252.548795	0.000000	7.9
360	-0.804354	252.219956	0.005160	7.9
361	-0.412644	251.892255	0.005240	8.7
362	-0.784400	251.565688	0.007310	7.5
363	-0.552977	251.240247	0.005689	8.3
364	-0.001784	250.915926	0.000038	7.9
365	-0.490413	250.592720	0.013810	8.2
366	-0.783462	250.270621	0.006816	7.3
367	-0.113036	249.949624	0.003160	8.5
368	-0.517499	249.629723	0.006059	7.6
369	-0.000014	249.310911	0.000008	8.4
370	-0.043761	248.993182	0.006037	8.4
371	-0.723511	248.676531	0.007466	8.3
372	-0.607735	248.360952	0.009116	8.1
373	-0.673916	248.046438	0.006436	8.5
374	-0.581521	247.732984	0.005391	7.2
375	-0.000047	247.420584	0.000025	8.2
376	-0.720526	247.109233	0.006288	7.4
377	0.000000	246.798924	0.000000	7.8
378	-0.023956	246.489652	0.000562	7.2
379	-0.042406	246.181412	0.000688	8.6
380	-0.194676	245.874197	0.002918	7.6
381	-0.872730	245.568002	0.006649	7.9
382	-0.000000	245.262822	0.000000	8.5
383	-0.564139	244.958652	0.008017	8.0
384	-0.811868	244.655485	0.016281	7.3
385	-0.456559	244.353317	0.004383	8.4
386	-0.242744	244.052142	0.003772	8.1
387	-1.022032	243.751955	0.016575	7.5
388	0.000000	243.452750	0.000000	7.7
389	-0.759783	243.154523	0.012695	7.3
390	-0.842599	242.857268	0.007203	7.9
391	-0.873830	242.560980	0.008606	7.6
392	-0.690834	242.265654	0.006365	8.2
393	-1.184979	241.971285	0.014725	7.5
394	0.000000	241.677868	0.000000	8.5
395	-0.631533	241.385397	0.006934	7.4
396	-0.017252	241.093869	0.001723	8.8
397	-0.524529	240.803278	0.008970	8.3
398	0.000000	240.513619	0.000000	8.6
399	-0.986172	240.224887	0.006637	7.3
400	0.000000	239.937077	0.000000	8.5
401	-0.728917	239.650186	0.008054	8.0
402	-1.046125	239.364207	0.005436	8.5
403	-0.452857	239.079136	0.005500	7.3
404	-1.018333	238.794969	0.007660	8.6
405	-0.116335	238.511701	0.002442	7.8
406	-0.973152	238.229327	0.009653	8.4
407	-0.445803	237.947843	0.005512	7.5
408	-0.752277	237.667244	0.007494	8.4
409	-0.722032	237.387526	0.006675	8.5
410	-0.000000	237.108684	0.000000	8.7
411	-0.447580	236.830714	0.005922	7.6
412	0.000000	236.553610	0.000000	8.5
413	-0.088470	236.277370	0.001095	7.4
414	0.000000	236.001989	0.000000	8.8
415	-0.216690	235.727461	0.002555	7.3
416	-0.577774	235.453784	0.006228	8.7
417	-0.000228	235.180952	0.000099	7.6
418	-0.095829	234.908962	0.004474	8.4
419	-0.569812	234.637809	0.006962	7.4
420	-0.392249	234.367488	0.004282	8.3
421	-0.552040	234.097997	0.006732	7.9
422	-0.000458	233.829331	0.000375	8.5
423	-0.907834	233.561485	0.006264	8.5
424	-0.059980	233.294456	0.001488	8.3
425	-0.907409	233.028239	0.005688	7.3
426	-0.768874	232.762831	0.005445	9.0
427	-0.140003	232.498228	0.002707	7.4
428	-0.811219	232.234425	0.006042	8.6
429	-1.095048	231.971419	0.013560	7.9
430	-0.087383	231.709205	0.002075	8.5
431	-0.329872	231.447781	0.004819	7.3
432	-1.005375	231.187141	0.006858	8.1
433	-0.238607	230.927283	0.002835	7.6
434	-0.787488	230.668202	0.003944	8.5
435	-0.592639	230.409895	0.006274	8.6
436	-0.004467	230.152358	0.000607	9.0
437	0.000000	229.895587	0.000000	7.6
438	-0.442908	229.639578	0.010731	9.2
439	-0.500321	229.384329	0.005097	7.5
440	0.000000	229.129834	0.000000	8.6
441	-0.649861	228.876091	0.010170	7.7
442	-0.929084	228.623096	0.007627	8.5
443	-1.003337	228.370846	0.009627	7.5
444	0.000000	228.119336	0.000000	8.0
445	-0.514446	227.868563	0.006726	7.5
446	-0.871697	227.618525	0.011942	8.0
447	0.000000	227.369216	0.000000	8.8
448	0.000000	227.120635	0.000000	8.3
449	-0.882473	226.872777	0.008780	8.5
450	-0.673640	226.625638	0.006153	8.3
451	0.000000	226.379217	0.000000	7.7
452	-0.000149	226.133509	0.000150	8.3
453	0.000000	225.888510	0.000000	7.9
454	-0.644500	225.644218	0.006861	7.7
455	-0.119551	225.400630	0.003471	7.6
456	-0.956899	225.157741	0.007817	7.5
457	-0.747549	224.915549	0.009238	7.8
458	-0.239032	224.674051	0.006786	7.4
459	-0.817353	224.433242	0.006506	8.4
460	-0.006515	224.193121	0.000335	7.5
461	-0.473218	223.953684	0.008326	8.4
462	-0.896438	223.714927	0.005796	7.9
463	-0.631863	223.476848	0.006035	8.5
464	-1.031028	223.239444	0.004688	7.4
465	0.000000	223.002710	0.000000	8.4
466	-0.365722	222.766645	0.005372	7.1
467	-0.670313	222.531245	0.011716	8.9
468	-0.455091	222.296508	0.005490	7.3
469	-0.988012	222.062429	0.004922	7.6
470	-0.828977	221.829007	0.008693	7.5
471	-0.755952	221.596238	0.009733	8.5
