1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.550281	0.000000	3.546078	0.019183	1137.5
1	-0.525173	0.000000	3.546078	0.017981	3.2
2	-0.517955	0.000000	3.546078	0.011306	3.0
3	-0.515440	0.999800	3.384923	0.017675	2.8
4	-0.559777	0.360312	3.486262	0.015335	2.5
5	-0.558243	1.142606	3.363093	0.012542	3.7
6	-0.525043	2.046729	3.231159	0.028673	3.0
7	-0.524545	1.924507	3.248386	0.019652	2.9
8	-0.578741	0.985333	3.387151	0.012467	2.6
9	-0.551223	1.985269	3.239798	0.021068	3.1
10	-0.512390	2.943545	3.110134	0.014703	3.2
11	-0.519695	1.998887	3.237880	0.014245	2.7
12	-0.562853	2.975967	3.105928	0.023382	2.5
13	-0.563011	2.025552	3.234130	0.020437	2.5
14	-0.525355	1.074457	3.373475	0.017838	3.1
15	-0.546233	2.074439	3.227278	0.015296	2.5
16	-0.534082	1.123409	3.366011	0.026246	3.5
17	-0.567155	0.190978	3.514120	0.016160	2.5
18	-0.550142	1.190971	3.355763	0.019080	2.8
19	-0.546029	0.295255	3.496912	0.017401	2.6
20	-0.523803	0.000000	3.546078	0.020070	2.8
21	-0.546879	0.000000	3.546078	0.030069	2.7
22	-0.538628	0.000000	3.546078	0.013486	3.4
23	-0.525713	0.000000	3.546078	0.010640	2.6
24	-0.534319	0.997823	3.385228	0.023609	2.9
25	-0.571012	1.178539	3.357644	0.022993	2.5
26	-0.493495	2.177757	3.212892	0.015153	2.8
27	-0.540753	3.177756	3.080006	0.025394	3.7
28	-0.559967	4.177756	2.957676	0.014254	3.1
29	-0.530128	5.177741	2.844693	0.020229	2.6
30	-0.523841	4.227103	2.951890	0.027577	2.6
31	-0.529880	5.227103	2.839339	0.020269	2.6
32	-0.547361	6.226977	2.735068	0.020352	2.9
33	-0.528717	7.226955	2.638175	0.013575	3.2
34	-0.554471	7.640775	2.600057	0.017787	3.0
35	-0.541179	8.589076	2.516727	0.011319	3.0
36	-0.536333	7.673270	2.597110	0.023077	3.0
37	-0.546164	8.671796	2.509711	0.022221	2.6
38	-0.540425	9.630909	2.431127	0.018118	3.6
39	-0.520952	8.679814	2.509033	0.022392	2.8
40	-0.524198	9.676923	2.427481	0.013143	2.7
41	-0.524318	9.095827	2.474351	0.017600	2.5
42	-0.556098	8.261620	2.544891	0.021597	2.9
43	-0.531007	7.310525	2.630387	0.015621	2.9
44	-0.530303	6.359497	2.721820	0.015058	3.5
45	-0.517775	5.415753	2.819062	0.018134	2.5
46	-0.513544	6.406077	2.717194	0.019299	2.8
47	-0.518582	5.565030	2.803220	0.018694	2.6
48	-0.546667	4.620860	2.906524	0.014114	2.8
49	-0.527863	3.669962	3.018555	0.014658	3.5
50	-0.518473	4.668812	2.901094	0.019893	2.8
51	-0.535637	5.667438	2.792456	0.012787	2.5
52	-0.528871	4.802250	2.886091	0.024099	2.7
53	-0.522609	3.922055	2.988021	0.026125	2.5
54	-0.549506	2.970959	3.106577	0.028402	2.8
55	-0.550387	3.970015	2.982282	0.019644	3.1
56	-0.534717	3.018918	3.100374	0.012840	2.8
57	-0.524786	2.643885	3.149552	0.011529	2.5
58	-0.546991	1.697200	3.280917	0.015403	2.7
59	-0.560538	1.321407	3.336153	0.014752	2.6
60	-0.525862	0.506578	3.462552	0.018000	3.5
61	-0.536943	0.527435	3.459197	0.019528	3.0
62	-0.517229	0.000000	3.546078	0.010029	2.9
63	-0.517108	0.000000	3.546078	0.021899	2.8
64	-0.501095	0.918225	3.397521	0.020282	2.9
65	-0.543229	0.000000	3.546078	0.023935	2.8
66	-0.521486	0.999749	3.384931	0.018950	3.1
67	-0.553538	0.048660	3.537880	0.027738	2.7
68	-0.532184	1.048564	3.377437	0.017055	2.7
69	-0.523207	2.048563	3.230902	0.014239	2.6
70	-0.539469	1.252357	3.346505	0.032038	2.9
71	-0.531422	2.179129	3.212702	0.026470	3.0
72	-0.552183	1.228032	3.350168	0.026110	3.2
73	-0.535359	2.228032	3.205938	0.021063	3.2
74	-0.527708	3.228032	3.073615	0.015713	3.1
75	-0.518360	4.223112	2.952357	0.019115	3.0
76	-0.557003	3.272733	3.067954	0.019444	4.2
77	-0.509435	2.321636	3.193071	0.017206	2.8
78	-0.527720	3.218330	3.074846	0.023759	2.9
79	-0.530499	2.658198	3.147646	0.017144	2.6
80	-0.524576	1.707153	3.279479	0.018467	2.8
81	-0.553424	2.707024	3.141163	0.015997	2.6
82	-0.512872	1.816571	3.263752	0.014988	3.5
83	-0.526562	2.816033	3.126786	0.020978	2.5
84	-0.550527	3.815934	3.000799	0.022031	2.5
85	-0.529647	2.864927	3.120380	0.014476	2.5
86	-0.528143	1.914298	3.249833	0.024282	2.4
87	-0.523891	2.909330	3.114585	0.016341	2.8
88	-0.553477	1.958233	3.243614	0.013630	3.2
89	-0.548483	1.205513	3.353565	0.015024	2.6
90	-0.525355	0.583560	3.450202	0.016573	2.4
91	-0.555698	1.344603	3.332690	0.010683	2.6
92	-0.546083	0.404728	3.479027	0.008127	2.8
93	-0.518065	1.179024	3.357571	0.017715	3.4
94	-0.516704	0.254924	3.503548	0.013188	2.8
95	-0.535486	1.240699	3.348260	0.014167	2.6
96	-0.527326	0.290448	3.497702	0.017100	2.5
97	-0.533829	1.289438	3.340938	0.018180	2.6
98	-0.489696	1.800060	3.266116	0.019044	2.5
99	-0.499968	0.872999	3.404546	0.021641	3.1
100	-0.542188	1.073582	3.373609	0.022611	2.6
101	-0.536235	0.125202	3.525061	0.019730	2.7
102	-0.552987	0.000000	3.546078	0.020996	2.5
103	-0.545472	0.997164	3.385329	0.022807	3.0
104	-0.542684	1.857836	3.257860	0.023470	2.5
105	-0.549390	2.135627	3.218743	0.018746	2.8
106	-0.554968	1.978953	3.240689	0.018860	2.7
107	-0.554702	2.978940	3.105543	0.024053	3.0
108	-0.528233	3.978862	2.981226	0.030201	2.8
109	-0.534133	4.964605	2.868044	0.017355	2.6
110	-0.562417	4.013725	2.977071	0.019074	2.8
111	-0.519208	4.788346	2.887647	0.019886	3.3
112	-0.527399	3.837253	2.998224	0.024995	2.7
113	-0.533236	2.886155	3.117607	0.013534	2.6
114	-0.558106	3.886155	2.992332	0.020476	2.7
115	-0.545722	2.935544	3.111174	0.017775	2.4
116	-0.532011	3.935543	2.986405	0.014105	2.9
117	-0.517945	4.935214	2.871294	0.018976	3.5
118	-0.497623	5.366448	2.824333	0.017952	2.9
119	-0.534702	4.415351	2.930026	0.028330	3.0
120	-0.533284	5.415350	2.819105	0.022413	2.9
121	-0.515862	4.464252	2.924399	0.021423	2.7
122	-0.548367	5.464186	2.813902	0.016966	3.5
123	-0.547254	4.518621	2.918169	0.007752	3.0
124	-0.544604	4.761287	2.890680	0.013659	3.0
125	-0.529827	5.679443	2.791199	0.012012	2.7
126	-0.518369	4.734549	2.893683	0.010389	3.2
127	-0.545024	3.843694	2.997446	0.022831	3.5
128	-0.538342	2.907080	3.114878	0.016547	3.2
129	-0.529719	1.955983	3.243932	0.015713	2.8
130	-0.526482	1.005836	3.383995	0.025754	3.0
131	-0.540698	0.705765	3.430777	0.018016	2.9
132	-0.552181	1.697122	3.280929	0.017977	3.5
133	-0.540677	2.573391	3.158970	0.013708	2.8
134	-0.532263	1.709093	3.279199	0.015533	3.1
135	-0.491455	2.524035	3.165598	0.017344	3.2
136	-0.555481	1.620062	3.292106	0.010565	3.1
137	-0.531267	0.678289	3.435125	0.024720	3.1
138	-0.535176	0.769900	3.420670	0.023879	3.8
139	-0.539883	0.000000	3.546078	0.015170	3.3
140	-0.543214	0.000000	3.546078	0.016095	2.9
141	-0.540929	0.000000	3.546078	0.018262	2.9
142	-0.516750	0.000000	3.546078	0.020884	3.6
143	-0.516978	0.982408	3.387601	0.017680	3.2
144	-0.524615	0.117859	3.526287	0.014753	2.9
145	-0.538447	0.000000	3.546078	0.015299	3.1
146	-0.482260	0.000000	3.546078	0.020290	3.0
147	-0.534276	0.999751	3.384931	0.021367	3.7
148	-0.546603	1.980101	3.240527	0.011457	2.9
149	-0.562395	1.029450	3.380367	0.027065	3.0
150	-0.543014	2.011216	3.236145	0.020663	2.8
151	-0.534705	2.193713	3.210682	0.014614	3.1
152	-0.517161	1.371530	3.328679	0.021652	3.7
153	-0.548316	1.516744	3.307212	0.014944	3.4
154	-0.542309	0.565694	3.453060	0.016250	3.1
155	-0.527674	0.000000	3.546078	0.026919	3.5
156	-0.527115	0.000000	3.546078	0.019975	3.5
157	-0.521401	0.000000	3.546078	0.015715	4.3
158	-0.514952	0.999203	3.385015	0.021185	3.1
159	-0.527360	1.999024	3.237861	0.017847	3.3
160	-0.516874	1.082555	3.372238	0.022507	2.8
161	-0.530637	0.141132	3.522405	0.015624	2.9
162	-0.510422	1.141077	3.363325	0.014023	3.3
163	-0.544976	0.192739	3.513828	0.016768	2.7
164	-0.529969	0.724082	3.427884	0.018684	2.7
165	-0.535346	0.000000	3.546078	0.029498	2.7
166	-0.494889	0.000000	3.546078	0.017905	2.9
167	-0.528640	0.999771	3.384928	0.029290	3.0
168	-0.538630	1.999771	3.237756	0.018113	3.2
169	-0.531473	1.048674	3.377420	0.013992	3.2
170	-0.540337	0.127034	3.524756	0.014043	2.9
171	-0.519804	0.000000	3.546078	0.016632	3.0
172	-0.506044	0.982639	3.387566	0.013973	2.7
173	-0.535755	0.035189	3.540146	0.009724	3.4
174	-0.529220	0.000000	3.546078	0.031916	2.5
175	-0.553091	0.538649	3.457396	0.014377	2.5
176	-0.543678	1.538633	3.304000	0.029046	2.6
177	-0.532132	1.642570	3.288833	0.013795	2.9
178	-0.544461	0.880765	3.403338	0.034786	3.2
