1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.050158	627.201626	0.001316	1062.5
1	-1.224856	623.504937	0.010233	5.2
2	-0.000013	619.865785	0.000003	5.9
3	-0.795620	616.282728	0.006044	5.8
4	-1.317837	612.754375	0.016490	7.8
5	-1.410541	609.279381	0.013637	8.1
6	-0.449195	605.856447	0.015386	6.8
7	-0.020486	602.484317	0.001107	6.7
8	-1.293189	599.161779	0.009629	5.6
9	-0.106165	595.887656	0.000987	7.2
10	-1.271115	592.660813	0.015457	5.5
11	-1.006311	589.480151	0.012248	5.3
12	-1.403881	586.344606	0.013815	6.8
13	-1.440508	583.253145	0.010539	6.7
14	-0.515031	580.204771	0.008186	5.6
15	-1.000869	577.198517	0.009844	6.8
16	-1.463067	574.233444	0.020374	6.0
17	-0.090446	571.308645	0.002390	6.5
18	-0.560453	568.423237	0.009865	5.9
19	-0.793089	565.576365	0.005822	5.2
20	-1.139947	562.767201	0.008157	6.5
21	-0.842701	559.994938	0.009013	5.9
22	-0.925939	557.258797	0.012178	6.1
23	-0.000000	554.558018	0.000000	5.9
24	-0.000173	551.891865	0.000023	5.1
25	-1.040882	549.259621	0.014335	5.2
26	-0.314924	546.660592	0.010683	6.1
27	-0.730093	544.094102	0.003711	5.7
28	0.000000	541.559494	0.000000	6.4
29	-0.077835	539.056129	0.000384	6.3
30	-1.478825	536.583387	0.011422	6.5
31	-1.415597	534.140663	0.017991	6.8
32	-1.027000	531.727370	0.010351	5.3
33	-0.467519	529.342935	0.005614	5.5
34	-0.000002	526.986802	0.000000	6.1
35	-0.718772	524.658430	0.007133	5.1
36	-0.020059	522.357290	0.001154	5.4
37	-1.278234	520.082868	0.012094	6.3
38	-0.618873	517.834665	0.013129	6.1
39	-1.071491	515.612193	0.017553	6.7
40	-1.340643	513.414976	0.018832	6.6
41	-1.221129	511.242551	0.014766	5.3
42	-0.830551	509.094468	0.006457	6.4
43	-1.130936	506.970285	0.014460	6.6
44	-0.885226	504.869574	0.020434	7.3
45	-0.000000	502.791916	0.000000	6.5
46	-0.087647	500.736903	0.001929	5.9
47	-0.656353	498.704137	0.009558	6.7
48	-0.000149	496.693228	0.000019	5.9
49	-1.435297	494.703798	0.007960	6.8
50	-0.765904	492.735476	0.005474	5.9
51	-0.000000	490.787900	0.000000	5.9
52	-1.056807	488.860718	0.005934	7.1
53	-0.923273	486.953585	0.008911	5.4
54	-1.173446	485.066164	0.008995	5.3
55	-0.016324	483.198126	0.001565	6.5
56	-1.695006	481.349149	0.009019	6.4
57	-1.332779	479.518920	0.006987	6.0
58	-0.147928	477.707132	0.003118	5.2
59	-0.816531	475.913485	0.004488	5.9
60	-0.065433	474.137684	0.000315	6.7
61	-0.966767	472.379445	0.009901	5.2
62	-0.153849	470.638485	0.004167	5.9
63	-1.502694	468.914531	0.009699	6.2
64	-1.039264	467.207315	0.011814	5.2
65	-0.000000	465.516573	0.000000	5.7
66	-1.396746	463.842050	0.015348	6.0
67	-0.834153	462.183494	0.013214	5.3
68	-0.670283	460.540658	0.004764	5.6
69	-1.356492	458.913303	0.012736	6.1
70	-0.488647	457.301192	0.007069	5.5
71	-1.014399	455.704096	0.009492	6.0
72	-0.902207	454.121787	0.024641	6.1
73	-1.104129	452.554045	0.003203	5.8
74	-0.308088	451.000653	0.001390	6.1
75	-1.132353	449.461399	0.017891	5.6
76	-1.131865	447.936075	0.017244	5.1
77	-0.394763	446.424477	0.009877	6.3
78	-0.391332	444.926406	0.004522	5.5
79	-0.435003	443.441666	0.007646	5.2
80	-0.000000	441.970065	0.000000	6.3
81	-0.000000	440.511415	0.000000	4.7
82	-1.663243	439.065533	0.013985	5.1
83	-1.105384	437.632238	0.005187	6.3
84	-0.962606	436.211351	0.011906	4.7
85	-0.000000	434.802701	0.000000	5.3
86	-0.700539	433.406117	0.010921	6.2
87	-0.982963	432.021430	0.015436	5.2
88	-1.029168	430.648479	0.009131	4.9
89	-0.000025	429.287101	0.000005	5.7
90	-0.511793	427.937140	0.009031	5.1
91	-0.121362	426.598440	0.001164	5.4
92	-1.563093	425.270849	0.007950	6.4
93	-0.028083	423.954220	0.001636	7.6
94	-0.403956	422.648404	0.013584	5.0
95	-1.130281	421.353259	0.009671	6.3
96	-0.520778	420.068643	0.005473	5.4
97	-0.387049	418.794419	0.007053	5.3
98	-1.247314	417.530451	0.009170	5.9
99	-0.495478	416.276604	0.002147	5.4
100	-0.972345	415.032748	0.003261	6.0
101	-1.219619	413.798754	0.009017	5.0
102	-1.100619	412.574495	0.018106	6.0
103	-1.180834	411.359849	0.008231	5.9
104	-0.005691	410.154691	0.000128	4.9
105	-1.149987	408.958904	0.015634	5.2
106	-1.050149	407.772368	0.013515	6.3
107	-1.132877	406.594968	0.008746	5.3
