1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.644571	0.000000	17.608085	0.011383	792.0
1	-0.635705	0.000000	17.608085	0.012987	3.1
2	-0.640736	0.000000	17.608085	0.011003	2.6
3	-0.643274	0.000000	17.608085	0.015368	2.7
4	-0.641092	0.000000	17.608085	0.009041	2.7
5	-0.668350	0.000000	17.608085	0.016100	2.8
6	-0.671702	0.728268	17.017913	0.010379	2.4
7	-0.649074	0.318152	17.345301	0.012499	4.0
8	-0.671343	1.313635	16.571472	0.010986	2.5
9	-0.654798	0.903520	16.881752	0.007271	2.6
10	-0.644650	0.573847	17.139724	0.008905	2.4
11	-0.636784	0.163998	17.471641	0.013389	2.5
12	-0.631041	0.000000	17.608085	0.013984	3.2
13	-0.654198	1.000000	16.807717	0.007689	2.9
14	-0.673047	0.590196	17.126745	0.013890	2.4
15	-0.684296	0.180080	17.458375	0.020175	2.5
16	-0.636817	1.180074	16.671260	0.010603	2.5
17	-0.670632	0.769968	16.985316	0.010073	2.5
18	-0.634652	0.360024	17.311300	0.007350	3.4
19	-0.612558	1.357172	16.539202	0.013769	2.5
20	-0.643238	1.107748	16.725800	0.006057	2.5
21	-0.659324	1.368170	16.531069	0.011356	2.2
22	-0.671743	2.367987	15.823775	0.009490	2.3
23	-0.677836	1.957872	16.106449	0.008624	2.8
24	-0.667709	1.548266	16.399034	0.006829	3.1
25	-0.633369	1.151104	16.693063	0.014034	3.2
26	-0.654381	0.741986	17.007176	0.007692	2.3
27	-0.643876	0.331871	17.334147	0.008708	2.6
28	-0.667024	1.326930	16.561604	0.012488	2.4
29	-0.662417	2.326930	15.851626	0.008725	2.6
30	-0.657386	3.258218	15.243073	0.011465	2.8
31	-0.695513	2.866226	15.493433	0.011239	3.5
32	-0.643370	3.866216	14.870368	0.011475	2.8
33	-0.664648	4.770014	14.348839	0.009984	2.9
34	-0.687784	4.434252	14.538261	0.007320	2.5
35	-0.678182	5.434247	13.988285	0.010924	2.6
36	-0.653593	6.406221	13.492184	0.007022	3.3
37	-0.642116	7.271221	13.079371	0.009320	2.7
38	-0.645661	8.235337	12.648042	0.008880	2.4
39	-0.659843	9.235337	12.229722	0.013825	2.5
40	-0.670325	9.604153	12.082340	0.015862	2.3
41	-0.624783	9.194037	12.246451	0.010830	2.4
42	-0.643685	10.194037	11.853861	0.007808	3.4
43	-0.674216	11.194022	11.485666	0.012670	2.5
44	-0.664869	12.193994	11.139659	0.008737	2.4
45	-0.674593	13.175897	10.819607	0.010766	2.6
46	-0.686872	14.175836	10.512039	0.009645	2.6
47	-0.692163	13.770410	10.634611	0.006873	2.6
48	-0.693820	13.360534	10.761468	0.012089	3.3
49	-0.667053	12.954681	10.890097	0.007624	2.6
50	-0.646665	13.954655	10.578556	0.011774	2.4
51	-0.672206	13.544542	10.704145	0.005227	2.5
52	-0.676855	13.292600	10.782786	0.015923	2.5
53	-0.631764	14.292572	10.477269	0.007410	2.5
54	-0.665722	13.883723	10.600067	0.012097	3.2
55	-0.656704	14.883283	10.304792	0.008825	2.5
56	-0.679087	15.882007	10.025750	0.008861	2.6
57	-0.680431	15.472983	10.138183	0.005922	2.3
58	-0.645064	16.385081	9.890838	0.011756	2.8
59	-0.665785	16.949494	9.743734	0.007153	2.5
60	-0.658933	16.541117	9.849728	0.007282	3.0
61	-0.666162	16.136455	9.957056	0.009889	2.9
62	-0.611997	17.136454	9.695967	0.012773	2.4
63	-0.644278	18.135505	9.448448	0.011822	2.4
64	-0.656389	19.135451	9.213047	0.008793	2.5
65	-0.660442	18.925592	9.261473	0.011452	2.7
66	-0.658688	19.921732	9.036025	0.007189	3.4
67	-0.654304	20.921622	8.820503	0.011770	2.6
68	-0.667990	20.514698	8.906961	0.005932	2.8
69	-0.655515	20.597103	8.889316	0.004378	2.3
70	-0.648577	20.215628	8.971592	0.006679	2.5
71	-0.687839	20.306728	8.951805	0.014091	2.6
72	-0.652574	21.304337	8.740706	0.004894	4.1
73	-0.697811	20.952805	8.813947	0.011170	3.2
74	-0.655790	20.614076	8.885690	0.014270	3.1
75	-0.625660	20.203960	8.974132	0.010677	2.6
76	-0.663924	19.793961	9.064326	0.013829	2.9
77	-0.664791	20.791897	8.847882	0.007698	3.1
78	-0.674751	20.420242	8.927272	0.008707	2.6
79	-0.645570	21.419693	8.716937	0.012652	2.5
80	-0.669059	22.419685	8.516178	0.009747	2.5
