1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.055823	627.201626	0.000944	785.5
1	-1.463440	623.504937	0.008453	4.2
2	-0.000052	619.865785	0.000009	4.0
3	-0.979255	616.282728	0.007258	3.7
4	-1.468084	612.754375	0.012566	4.3
5	-1.477460	609.279381	0.009648	4.8
6	-0.670386	605.856447	0.015978	3.9
7	-0.020235	602.484317	0.001569	4.2
8	-1.316710	599.161779	0.011278	4.6
9	-0.131915	595.887656	0.000553	4.8
10	-1.303756	592.660813	0.015145	4.3
11	-1.103353	589.480151	0.012996	4.0
12	-1.452041	586.344606	0.015781	4.0
13	-1.295954	583.253145	0.010387	4.6
14	-0.588723	580.204771	0.002626	4.5
15	-0.967429	577.198517	0.011742	4.3
16	-1.499626	574.233444	0.009323	4.7
17	-0.104471	571.308645	0.001786	4.1
18	-0.647118	568.423237	0.011608	4.1
19	-0.721875	565.576365	0.008133	4.6
20	-1.117564	562.767201	0.011039	5.0
21	-0.879805	559.994938	0.006391	4.1
22	-0.982449	557.258797	0.010523	4.5
23	-0.000000	554.558018	0.000000	5.0
24	-0.000215	551.891865	0.000028	5.1
25	-1.096632	549.259621	0.016676	4.5
26	-0.417998	546.660592	0.012886	4.2
27	-0.717477	544.094102	0.003585	4.8
28	-0.000000	541.559494	0.000000	4.7
29	-0.072380	539.056129	0.001126	4.4
30	-1.476747	536.583387	0.021609	5.5
31	-1.557600	534.140663	0.012080	4.5
32	-1.076625	531.727370	0.011665	4.6
33	-0.533277	529.342935	0.003593	4.3
34	-0.000000	526.986802	0.000000	4.8
35	-0.725823	524.658430	0.013103	5.0
36	-0.019405	522.357290	0.001324	4.5
37	-1.071195	520.082868	0.010355	5.4
38	-0.703379	517.834665	0.006460	4.4
39	-1.103077	515.612193	0.014387	4.8
40	-1.474508	513.414976	0.005730	4.8
41	-1.357633	511.242551	0.013666	5.0
42	-0.765180	509.094468	0.010354	4.8
43	-1.186901	506.970285	0.015379	4.5
44	-1.269167	504.869574	0.015275	5.4
45	-0.000000	502.791916	0.000000	4.4
46	-0.092595	500.736903	0.002139	4.4
47	-0.706958	498.704137	0.009506	5.0
48	-0.000019	496.693228	0.000005	5.1
49	-1.546070	494.703798	0.008634	4.8
50	-0.823913	492.735476	0.007812	4.5
51	-0.000000	490.787900	0.000000	5.3
52	-1.085274	488.860718	0.010409	4.5
53	-0.880756	486.953585	0.008932	4.5
54	-1.202144	485.066164	0.027235	5.3
55	-0.017964	483.198126	0.001556	4.8
56	-1.651078	481.349149	0.008095	4.7
57	-1.204646	479.518920	0.010217	4.9
58	-0.163644	477.707132	0.002373	4.8
59	-0.811513	475.913485	0.005905	4.6
60	-0.074550	474.137684	0.000210	4.7
61	-1.133007	472.379445	0.008098	5.3
62	-0.172259	470.638485	0.003250	4.9
63	-1.663740	468.914531	0.005695	4.5
64	-1.028993	467.207315	0.023529	5.4
65	-0.000000	465.516573	0.000000	4.4
66	-1.417303	463.842050	0.016279	4.6
67	-0.693457	462.183494	0.011680	4.6
68	-0.711152	460.540658	0.005722	5.7
69	-1.405470	458.913303	0.013034	5.1
70	-0.523928	457.301192	0.007678	4.7
71	-1.008415	455.704096	0.007229	5.3
72	-1.074535	454.121787	0.023423	4.6
73	-1.054221	452.554045	0.005648	4.5
74	-0.309101	451.000653	0.003618	5.2
