1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.600048	0.000000	5.215935	0.013313	315.8
1	-0.577000	0.000000	5.215935	0.018942	2.3
2	-0.627234	0.000000	5.215935	0.015720	2.3
3	-0.596097	0.480573	5.099242	0.017103	2.5
4	-0.591887	1.458442	4.877214	0.011798	3.2
5	-0.586385	0.514701	5.091153	0.018259	2.3
6	-0.581497	1.514595	4.865050	0.015303	2.3
7	-0.591650	0.570862	5.077898	0.010576	2.5
8	-0.571147	0.000000	5.215935	0.009036	2.3
9	-0.611498	0.397399	5.119063	0.011949	2.6
10	-0.552240	0.605922	5.069658	0.009519	3.4
11	-0.578432	1.588246	4.849187	0.012015	2.8
12	-0.599726	1.698356	4.825664	0.012083	2.3
13	-0.644954	0.756553	5.034558	0.013684	2.3
14	-0.581705	1.050265	4.967497	0.012780	2.3
15	-0.593539	2.050260	4.751991	0.015838	2.6
16	-0.550361	3.030603	4.558131	0.017943	2.8
17	-0.609951	4.030603	4.376028	0.012016	2.6
18	-0.615484	4.970055	4.217728	0.012072	2.3
19	-0.619360	5.894481	4.072755	0.010497	2.3
20	-0.601366	5.755573	4.093900	0.014197	2.4
21	-0.581792	4.811832	4.243582	0.012572	2.6
22	-0.575025	5.158439	4.187354	0.011534	2.8
23	-0.646138	4.216487	4.343770	0.014567	2.3
24	-0.616484	3.525356	4.466179	0.016233	2.4
25	-0.594834	4.439480	4.305695	0.017606	2.3
26	-0.605947	5.439478	4.142844	0.013689	2.3
27	-0.602161	4.495682	4.296203	0.016508	2.3
28	-0.589306	3.996855	4.381937	0.019605	3.3
29	-0.616624	3.053058	4.553875	0.012534	2.6
30	-0.617214	2.109262	4.739858	0.016531	2.6
31	-0.597095	1.165479	4.941677	0.007919	2.4
32	-0.596074	0.822972	5.019235	0.010116	2.3
33	-0.643000	0.230359	5.159340	0.013951	2.3
34	-0.626324	0.000000	5.215935	0.009566	2.6
35	-0.606380	0.510174	5.092224	0.018665	2.8
36	-0.587032	1.106307	4.954904	0.015061	2.3
37	-0.615706	0.233429	5.158594	0.011441	2.3
38	-0.598135	0.000000	5.215935	0.016761	2.3
39	-0.592790	0.996418	4.979658	0.014111	2.4
40	-0.597569	0.052622	5.202897	0.017357	2.3
41	-0.600910	1.048801	4.967827	0.014492	3.0
42	-0.632231	2.048666	4.752320	0.014819	2.4
43	-0.599101	3.029263	4.558385	0.033591	2.3
44	-0.586540	2.085673	4.744702	0.014093	2.3
45	-0.574831	1.148846	4.945388	0.011089	2.2
46	-0.574397	2.148843	4.731754	0.018352	2.3
47	-0.602926	1.206005	4.932658	0.014740	2.5
48	-0.614147	2.205999	4.720100	0.014142	2.6
49	-0.594802	3.198853	4.526439	0.008181	2.3
50	-0.572797	2.275712	4.705963	0.012493	2.2
51	-0.565876	3.242975	4.518201	0.011662	2.2
52	-0.603517	4.242936	4.339219	0.007804	2.5
53	-0.604475	3.335248	4.501069	0.017244	2.5
54	-0.611290	4.335233	4.323411	0.014715	2.8
55	-0.591690	3.391446	4.490699	0.011483	2.4
56	-0.603638	2.487360	4.663557	0.010487	2.3
57	-0.598925	2.601645	4.640974	0.015048	2.7
58	-0.614114	3.462733	4.477612	0.008934	2.4
59	-0.569071	2.556109	4.649946	0.013523	2.2
60	-0.632872	2.435534	4.673870	0.010920	2.2
61	-0.582289	1.492200	4.869894	0.015504	2.5
62	-0.623788	0.617122	5.067031	0.013703	2.2
63	-0.575449	0.000000	5.215935	0.011049	2.4
64	-0.616304	0.000000	5.215935	0.019148	2.4
65	-0.618827	0.000000	5.215935	0.013143	2.4
66	-0.578189	0.999448	4.978972	0.010905	2.2
67	-0.590954	1.970484	4.768495	0.012863	2.5
68	-0.632390	2.682196	4.625189	0.010860	2.4
69	-0.628731	3.677899	4.438572	0.022524	2.2
70	-0.588365	4.526795	4.290967	0.021778	2.2
71	-0.584499	5.526795	4.129207	0.017328	2.4
72	-0.619857	6.526687	3.979216	0.013703	2.2
73	-0.623630	6.174867	4.030733	0.016321	2.1
74	-0.604894	7.170608	3.888259	0.023497	2.5
75	-0.604987	7.278398	3.873438	0.010920	2.6
76	-0.631482	6.334621	4.007176	0.010535	2.4
77	-0.596248	5.394452	4.149911	0.014920	2.8
78	-0.587648	6.389981	3.999077	0.006947	2.2
79	-0.599861	7.037113	3.906773	0.012996	2.2
80	-0.594723	7.533373	3.838825	0.015442	2.2
81	-0.586741	8.473260	3.716407	0.011440	3.0
82	-0.597476	9.473257	3.594451	0.014258	2.2
83	-0.582568	9.553583	3.585001	0.014290	2.2
84	-0.596663	10.242057	3.505999	0.011526	2.2
85	-0.586618	9.600751	3.579475	0.015467	2.2
86	-0.592039	9.843930	3.551254	0.012013	2.3
87	-0.623129	8.900687	3.663281	0.016001	2.3
88	-0.589083	9.883978	3.546649	0.012663	2.9
89	-0.577120	9.249105	3.621087	0.013439	2.3
90	-0.609700	8.325891	3.735083	0.010512	2.2
91	-0.602208	9.034024	3.647018	0.013877	2.2
92	-0.612031	10.029995	3.529960	0.019257	2.2
93	-0.626381	11.029913	3.419760	0.014575	2.2
94	-0.610666	10.092094	3.522909	0.017692	2.5
95	-0.591460	9.982319	3.535392	0.014782	2.3
96	-0.596987	10.970723	3.426092	0.015065	2.4
97	-0.587091	11.852151	3.334169	0.013931	2.4
98	-0.575089	12.852151	3.235677	0.011014	2.4
99	-0.575161	13.851948	3.142855	0.015290	2.2
100	-0.602859	14.843657	3.055900	0.006399	2.2
101	-0.582379	15.799405	2.976533	0.012186	2.5
102	-0.611991	16.608455	2.912500	0.019768	2.5
103	-0.584324	15.669863	2.987048	0.012235	2.4
104	-0.587995	16.663509	2.908243	0.012994	2.2
105	-0.597394	16.889838	2.890871	0.017050	2.2
106	-0.593021	17.889838	2.816536	0.015617	2.2
107	-0.598995	16.953119	2.886051	0.018638	2.2
