1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.549830	0.000000	5.194575	0.013610	1012.6
1	-0.519588	0.000000	5.194575	0.013301	2.2
2	-0.523883	0.994275	4.959748	0.025538	2.2
3	-0.526713	1.992937	4.744330	0.030886	2.3
4	-0.555750	1.059542	4.945074	0.017110	2.2
5	-0.538333	2.059542	4.730626	0.013220	2.8
6	-0.525137	2.812143	4.581111	0.014536	2.2
7	-0.535787	1.878755	4.768007	0.020306	2.2
8	-0.540225	2.878305	4.568418	0.019123	2.3
9	-0.539542	3.878301	4.384788	0.010473	2.3
10	-0.498328	2.948047	4.555113	0.016913	2.3
11	-0.493207	2.014681	4.739847	0.016945	2.8
12	-0.562954	3.014631	4.542484	0.020668	2.3
13	-0.546799	2.083102	4.725798	0.014591	2.2
14	-0.520248	1.342733	4.882396	0.014601	2.5
15	-0.549607	0.409338	5.095257	0.016127	2.9
16	-0.533722	1.110974	4.933572	0.015412	2.6
17	-0.541652	2.110831	4.720127	0.014551	3.3
18	-0.550267	1.209549	4.911674	0.022052	2.4
19	-0.550741	0.276154	5.127152	0.018753	2.6
20	-0.534287	0.000000	5.194575	0.009146	2.6
21	-0.557708	0.661313	5.035986	0.014507	2.5
22	-0.533370	0.000000	5.194575	0.029204	2.5
23	-0.520952	0.000000	5.194575	0.021111	3.4
24	-0.525708	1.000000	4.958458	0.007904	2.8
25	-0.565787	1.999693	4.742936	0.018398	3.0
26	-0.497965	1.181895	4.917798	0.016203	2.3
27	-0.533542	2.125169	4.717201	0.018285	2.2
28	-0.551925	3.059195	4.534070	0.019001	2.2
29	-0.530676	3.571886	4.439467	0.017404	2.7
30	-0.519520	4.524371	4.273801	0.017373	2.3
31	-0.508124	5.248577	4.155885	0.016607	2.3
32	-0.547636	6.248554	4.003371	0.013920	2.2
33	-0.532112	7.248149	3.861707	0.021155	2.2
34	-0.536420	6.363159	3.986604	0.011560	2.2
35	-0.541133	5.647010	4.093745	0.025243	2.2
36	-0.537030	5.476223	4.120152	0.018052	2.6
37	-0.536639	6.476161	3.970208	0.018946	2.3
38	-0.544777	7.261566	3.859874	0.024433	2.6
39	-0.526459	6.328175	3.991707	0.014365	2.2
40	-0.542048	7.328175	3.850798	0.032704	2.3
41	-0.518270	6.394807	3.981998	0.015235	2.3
42	-0.529606	5.464138	4.122034	0.012554	2.8
43	-0.520366	4.778580	4.231656	0.017128	2.6
44	-0.529438	5.777606	4.073780	0.021317	2.4
45	-0.530605	4.844211	4.220909	0.013076	2.4
46	-0.529180	3.910816	4.379064	0.019683	2.3
47	-0.517252	4.910800	4.210062	0.010333	2.3
48	-0.553511	3.977710	4.367337	0.020547	2.4
49	-0.530163	3.088630	4.528529	0.026350	3.3
50	-0.526083	2.155235	4.711076	0.029839	2.3
