1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.098650	627.201626	0.003751	867.0
1	-0.599010	623.504937	0.013643	6.0
2	-0.000000	619.865785	0.000000	6.8
3	-0.555684	616.282728	0.013734	5.7
4	-0.000000	612.754375	0.000000	5.3
5	-0.020746	609.279381	0.001184	6.3
6	-0.958411	605.856447	0.014776	6.5
7	-0.930945	602.484317	0.011483	5.6
8	-0.286672	599.161779	0.001440	5.5
9	-0.000000	595.887656	0.000000	5.5
10	-0.560015	592.660813	0.006943	6.4
11	-0.004974	589.480151	0.000865	6.1
12	-0.729378	586.344606	0.016046	5.8
13	-0.758599	583.253145	0.016290	7.7
14	-0.584740	580.204771	0.007398	6.4
15	-0.000000	577.198517	0.000000	6.2
16	-0.660176	574.233444	0.032971	5.6
17	-0.724163	571.308645	0.016285	5.7
18	-0.000010	568.423237	0.000005	6.3
19	-0.878841	565.576365	0.021610	5.5
20	-0.039938	562.767201	0.003336	5.5
21	-0.003875	559.994938	0.000369	7.6
22	-0.938269	557.258797	0.032898	7.0
23	-0.972959	554.558018	0.013404	7.4
24	-0.675381	551.891865	0.009676	5.9
25	-0.844943	549.259621	0.013709	6.0
26	-0.498676	546.660592	0.009184	6.0
27	-0.709252	544.094102	0.012120	5.9
28	-0.047878	541.559494	0.000685	6.8
29	-0.000277	539.056129	0.000094	6.9
30	-1.052233	536.583387	0.017789	8.8
31	-0.602529	534.140663	0.021744	7.2
32	-0.286197	531.727370	0.001486	8.7
33	-0.993352	529.342935	0.026958	7.7
34	-1.220239	526.986802	0.040109	6.5
35	-1.034171	524.658430	0.019745	6.7
36	-0.645232	522.357290	0.008238	6.2
37	-0.604932	520.082868	0.036888	7.1
38	-0.929501	517.834665	0.021667	7.6
39	-0.000000	515.612193	0.000000	7.2
40	-0.816821	513.414976	0.016634	5.9
41	-0.708302	511.242551	0.019348	6.4
42	-0.961126	509.094468	0.032211	6.8
43	-0.644439	506.970285	0.033096	6.2
44	-0.114399	504.869574	0.002867	6.6
45	-0.931869	502.791916	0.016088	6.2
46	-0.077877	500.736903	0.001891	6.2
47	-0.942585	498.704137	0.013613	8.0
48	-0.568552	496.693228	0.013946	6.3
49	-0.673048	494.703798	0.003362	6.2
50	-0.000000	492.735476	0.000000	6.2
51	-0.780241	490.787900	0.009331	6.8
52	-0.740515	488.860718	0.039291	7.2
53	-1.217326	486.953585	0.017675	6.3
54	-0.516355	485.066164	0.009216	6.9
55	-0.576351	483.198126	0.012879	6.7
56	-0.953067	481.349149	0.011450	6.2
57	-0.611270	479.518920	0.011623	6.4
58	-0.315745	477.707132	0.003147	6.2
59	-0.942059	475.913485	0.006463	7.0
